i,j,t,demand
337,1,11,12347
337,1,12,12347
337,2,1,13170
337,2,2,13170
337,2,3,13170
337,2,4,13170
337,2,5,13170
337,2,6,13170
337,2,7,13170
337,2,8,13170
337,2,9,13170
337,2,10,13170
337,2,11,13170
337,2,12,13170
337,3,1,1921
337,3,2,1921
337,3,3,1921
337,3,4,1921
337,3,5,1921
337,3,6,1921
337,3,7,1921
337,3,8,1921
337,3,9,1921
337,3,10,1921
337,3,11,1921
337,3,12,1921
338,1,1,12347
338,1,2,12347
338,1,3,12347
338,1,4,12347
338,1,5,12347
338,1,6,12347
338,1,7,12347
338,1,8,12347
338,1,9,12347
338,1,10,12347
338,1,11,12347
338,1,12,12347
338,2,1,13170
338,2,2,13170
338,2,3,13170
338,2,4,13170
338,2,5,13170
338,2,6,13170
338,2,7,13170
338,2,8,13170
338,2,9,13170
338,2,10,13170
338,2,11,13170
338,2,12,13170
338,3,1,1921
338,3,2,1921
338,3,3,1921
338,3,4,1921
338,3,5,1921
338,3,6,1921
338,3,7,1921
338,3,8,1921
338,3,9,1921
338,3,10,1921
338,3,11,1921
338,3,12,1921
339,1,1,12347
339,1,2,12347
339,1,3,12347
339,1,4,12347
339,1,5,12347
339,1,6,12347
339,1,7,12347
339,1,8,12347
339,1,9,12347
339,1,10,12347
339,1,11,12347
339,1,12,12347
339,2,1,13170
339,2,2,13170
339,2,3,13170
339,2,4,13170
339,2,5,13170
339,2,6,13170
339,2,7,13170
339,2,8,13170
339,2,9,13170
339,2,10,13170
339,2,11,13170
339,2,12,13170
339,3,1,1921
339,3,2,1921
339,3,3,1921
339,3,4,1921
339,3,5,1921
339,3,6,1921
339,3,7,1921
339,3,8,1921
339,3,9,1921
339,3,10,1921
339,3,11,1921
339,3,12,1921
340,1,1,12347
340,1,2,12347
340,1,3,12347
340,1,4,12347
340,1,5,12347
340,1,6,12347
340,1,7,12347
340,1,8,12347
340,1,9,12347
340,1,10,12347
340,1,11,12347
340,1,12,12347
340,2,1,13170
340,2,2,13170
340,2,3,13170
340,2,4,13170
340,2,5,13170
340,2,6,13170
340,2,7,13170
340,2,8,13170
340,2,9,13170
340,2,10,13170
340,2,11,13170
340,2,12,13170
340,3,1,1921
340,3,2,1921
340,3,3,1921
340,3,4,1921
340,3,5,1921
340,3,6,1921
340,3,7,1921
340,3,8,1921
340,3,9,1921
340,3,10,1921
340,3,11,1921
340,3,12,1921
341,1,1,6344
341,1,2,6344
341,1,3,6344
341,1,4,6344
341,1,5,6344
341,1,6,6344
341,1,7,6344
341,1,8,6344
341,1,9,6344
341,1,10,6344
341,1,11,6344
341,1,12,6344
341,2,1,6766
341,2,2,6766
341,2,3,6766
341,2,4,6766
341,2,5,6766
341,2,6,6766
341,2,7,6766
341,2,8,6766
341,2,9,6766
341,2,10,6766
341,2,11,6766
341,2,12,6766
341,3,1,987
341,3,2,987
341,3,3,987
341,3,4,987
341,3,5,987
341,3,6,987
341,3,7,987
341,3,8,987
341,3,9,987
341,3,10,987
341,3,11,987
341,3,12,987
342,1,1,6344
342,1,2,6344
342,1,3,6344
342,1,4,6344
342,1,5,6344
342,1,6,6344
342,1,7,6344
342,1,8,6344
342,1,9,6344
342,1,10,6344
342,1,11,6344
342,1,12,6344
342,2,1,6766
342,2,2,6766
342,2,3,6766
342,2,4,6766
342,2,5,6766
342,2,6,6766
342,2,7,6766
342,2,8,6766
342,2,9,6766
342,2,10,6766
342,2,11,6766
342,2,12,6766
342,3,1,987
342,3,2,987
342,3,3,987
342,3,4,987
342,3,5,987
342,3,6,987
342,3,7,987
342,3,8,987
342,3,9,987
342,3,10,987
342,3,11,987
342,3,12,987
343,1,1,6344
343,1,2,6344
343,1,3,6344
343,1,4,6344
343,1,5,6344
343,1,6,6344
343,1,7,6344
343,1,8,6344
343,1,9,6344
343,1,10,6344
343,1,11,6344
343,1,12,6344
343,2,1,6766
343,2,2,6766
343,2,3,6766
343,2,4,6766
343,2,5,6766
343,2,6,6766
343,2,7,6766
343,2,8,6766
343,2,9,6766
343,2,10,6766
343,2,11,6766
343,2,12,6766
343,3,1,987
343,3,2,987
343,3,3,987
343,3,4,987
343,3,5,987
343,3,6,987
343,3,7,987
343,3,8,987
343,3,9,987
343,3,10,987
343,3,11,987
343,3,12,987
344,1,1,6344
344,1,2,6344
344,1,3,6344
344,1,4,6344
344,1,5,6344
344,1,6,6344
344,1,7,6344
344,1,8,6344
344,1,9,6344
344,1,10,6344
344,1,11,6344
344,1,12,6344
344,2,1,6766
344,2,2,6766
344,2,3,6766
344,2,4,6766
344,2,5,6766
344,2,6,6766
344,2,7,6766
344,2,8,6766
344,2,9,6766
344,2,10,6766
344,2,11,6766
344,2,12,6766
344,3,1,987
344,3,2,987
344,3,3,987
344,3,4,987
344,3,5,987
344,3,6,987
344,3,7,987
344,3,8,987
344,3,9,987
344,3,10,987
344,3,11,987
344,3,12,987
345,1,1,6344
345,1,2,6344
345,1,3,6344
345,1,4,6344
345,1,5,6344
345,1,6,6344
345,1,7,6344
345,1,8,6344
345,1,9,6344
345,1,10,6344
345,1,11,6344
345,1,12,6344
345,2,1,6766
345,2,2,6766
345,2,3,6766
345,2,4,6766
345,2,5,6766
345,2,6,6766
345,2,7,6766
345,2,8,6766
345,2,9,6766
345,2,10,6766
345,2,11,6766
345,2,12,6766
345,3,1,987
345,3,2,987
345,3,3,987
345,3,4,987
345,3,5,987
345,3,6,987
345,3,7,987
345,3,8,987
345,3,9,987
345,3,10,987
345,3,11,987
345,3,12,987
346,1,1,6344
346,1,2,6344
346,1,3,6344
346,1,4,6344
346,1,5,6344
346,1,6,6344
346,1,7,6344
346,1,8,6344
346,1,9,6344
346,1,10,6344
346,1,11,6344
346,1,12,6344
346,2,1,6766
346,2,2,6766
346,2,3,6766
346,2,4,6766
346,2,5,6766
346,2,6,6766
346,2,7,6766
346,2,8,6766
346,2,9,6766
346,2,10,6766
346,2,11,6766
346,2,12,6766
346,3,1,987
346,3,2,987
346,3,3,987
346,3,4,987
346,3,5,987
346,3,6,987
346,3,7,987
346,3,8,987
346,3,9,987
346,3,10,987
346,3,11,987
346,3,12,987
347,1,1,6344
347,1,2,6344
347,1,3,6344
347,1,4,6344
347,1,5,6344
347,1,6,6344
347,1,7,6344
347,1,8,6344
347,1,9,6344
347,1,10,6344
347,1,11,6344
347,1,12,6344
347,2,1,6766
347,2,2,6766
347,2,3,6766
347,2,4,6766
347,2,5,6766
347,2,6,6766
347,2,7,6766
347,2,8,6766
347,2,9,6766
347,2,10,6766
347,2,11,6766
347,2,12,6766
347,3,1,987
347,3,2,987
347,3,3,987
347,3,4,987
347,3,5,987
347,3,6,987
347,3,7,987
347,3,8,987
347,3,9,987
347,3,10,987
347,3,11,987
347,3,12,987
348,1,1,6344
348,1,2,6344
348,1,3,6344
348,1,4,6344
348,1,5,6344
348,1,6,6344
348,1,7,6344
348,1,8,6344
348,1,9,6344
348,1,10,6344
348,1,11,6344
348,1,12,6344
348,2,1,6766
348,2,2,6766
348,2,3,6766
348,2,4,6766
348,2,5,6766
348,2,6,6766
348,2,7,6766
348,2,8,6766
348,2,9,6766
348,2,10,6766
348,2,11,6766
348,2,12,6766
348,3,1,987
348,3,2,987
348,3,3,987
348,3,4,987
348,3,5,987
348,3,6,987
348,3,7,987
348,3,8,987
348,3,9,987
348,3,10,987
348,3,11,987
348,3,12,987
349,1,1,6344
349,1,2,6344
349,1,3,6344
349,1,4,6344
349,1,5,6344
349,1,6,6344
349,1,7,6344
349,1,8,6344
349,1,9,6344
349,1,10,6344
349,1,11,6344
349,1,12,6344
349,2,1,6766
349,2,2,6766
349,2,3,6766
349,2,4,6766
349,2,5,6766
349,2,6,6766
349,2,7,6766
349,2,8,6766
349,2,9,6766
349,2,10,6766
349,2,11,6766
349,2,12,6766
349,3,1,987
349,3,2,987
349,3,3,987
349,3,4,987
349,3,5,987
349,3,6,987
349,3,7,987
349,3,8,987
349,3,9,987
349,3,10,987
349,3,11,987
349,3,12,987
350,1,1,6344
350,1,2,6344
350,1,3,6344
350,1,4,6344
350,1,5,6344
350,1,6,6344
350,1,7,6344
350,1,8,6344
350,1,9,6344
350,1,10,6344
350,1,11,6344
350,1,12,6344
350,2,1,6766
350,2,2,6766
350,2,3,6766
350,2,4,6766
350,2,5,6766
350,2,6,6766
350,2,7,6766
350,2,8,6766
350,2,9,6766
350,2,10,6766
350,2,11,6766
350,2,12,6766
350,3,1,987
350,3,2,987
350,3,3,987
350,3,4,987
350,3,5,987
350,3,6,987
350,3,7,987
350,3,8,987
350,3,9,987
350,3,10,987
350,3,11,987
350,3,12,987
351,1,1,6344
351,1,2,6344
351,1,3,6344
351,1,4,6344
351,1,5,6344
351,1,6,6344
351,1,7,6344
351,1,8,6344
351,1,9,6344
351,1,10,6344
351,1,11,6344
351,1,12,6344
351,2,1,6766
351,2,2,6766
351,2,3,6766
351,2,4,6766
351,2,5,6766
351,2,6,6766
351,2,7,6766
351,2,8,6766
351,2,9,6766
351,2,10,6766
351,2,11,6766
351,2,12,6766
351,3,1,987
351,3,2,987
351,3,3,987
351,3,4,987
351,3,5,987
351,3,6,987
351,3,7,987
351,3,8,987
351,3,9,987
351,3,10,987
351,3,11,987
351,3,12,987
352,1,1,6344
352,1,2,6344
352,1,3,6344
352,1,4,6344
352,1,5,6344
352,1,6,6344
352,1,7,6344
352,1,8,6344
352,1,9,6344
352,1,10,6344
352,1,11,6344
352,1,12,6344
352,2,1,6766
352,2,2,6766
352,2,3,6766
352,2,4,6766
352,2,5,6766
352,2,6,6766
352,2,7,6766
352,2,8,6766
352,2,9,6766
352,2,10,6766
352,2,11,6766
352,2,12,6766
352,3,1,987
352,3,2,987
352,3,3,987
352,3,4,987
352,3,5,987
352,3,6,987
352,3,7,987
352,3,8,987
352,3,9,987
352,3,10,987
352,3,11,987
352,3,12,987
353,1,1,6344
353,1,2,6344
353,1,3,6344
353,1,4,6344
353,1,5,6344
353,1,6,6344
353,1,7,6344
353,1,8,6344
353,1,9,6344
353,1,10,6344
353,1,11,6344
353,1,12,6344
353,2,1,6766
353,2,2,6766
353,2,3,6766
353,2,4,6766
353,2,5,6766
353,2,6,6766
353,2,7,6766
353,2,8,6766
353,2,9,6766
353,2,10,6766
353,2,11,6766
353,2,12,6766
353,3,1,987
353,3,2,987
353,3,3,987
353,3,4,987
353,3,5,987
353,3,6,987
353,3,7,987
353,3,8,987
353,3,9,987
353,3,10,987
353,3,11,987
353,3,12,987
354,1,1,6344
354,1,2,6344
354,1,3,6344
354,1,4,6344
354,1,5,6344
354,1,6,6344
354,1,7,6344
354,1,8,6344
354,1,9,6344
354,1,10,6344
354,1,11,6344
354,1,12,6344
354,2,1,6766
354,2,2,6766
354,2,3,6766
354,2,4,6766
354,2,5,6766
354,2,6,6766
354,2,7,6766
354,2,8,6766
354,2,9,6766
354,2,10,6766
354,2,11,6766
354,2,12,6766
354,3,1,987
354,3,2,987
354,3,3,987
354,3,4,987
354,3,5,987
354,3,6,987
354,3,7,987
354,3,8,987
354,3,9,987
354,3,10,987
354,3,11,987
354,3,12,987
355,1,1,6344
355,1,2,6344
355,1,3,6344
355,1,4,6344
355,1,5,6344
355,1,6,6344
355,1,7,6344
355,1,8,6344
355,1,9,6344
355,1,10,6344
355,1,11,6344
355,1,12,6344
355,2,1,6766
355,2,2,6766
355,2,3,6766
355,2,4,6766
355,2,5,6766
355,2,6,6766
355,2,7,6766
355,2,8,6766
355,2,9,6766
355,2,10,6766
355,2,11,6766
355,2,12,6766
355,3,1,987
355,3,2,987
355,3,3,987
355,3,4,987
355,3,5,987
355,3,6,987
355,3,7,987
355,3,8,987
355,3,9,987
355,3,10,987
355,3,11,987
355,3,12,987
356,1,1,6344
356,1,2,6344
356,1,3,6344
356,1,4,6344
356,1,5,6344
356,1,6,6344
356,1,7,6344
356,1,8,6344
356,1,9,6344
356,1,10,6344
356,1,11,6344
356,1,12,6344
356,2,1,6766
356,2,2,6766
356,2,3,6766
356,2,4,6766
356,2,5,6766
356,2,6,6766
356,2,7,6766
356,2,8,6766
356,2,9,6766
356,2,10,6766
356,2,11,6766
356,2,12,6766
356,3,1,987
356,3,2,987
356,3,3,987
356,3,4,987
356,3,5,987
356,3,6,987
356,3,7,987
356,3,8,987
356,3,9,987
356,3,10,987
356,3,11,987
356,3,12,987
357,1,1,6344
357,1,2,6344
357,1,3,6344
357,1,4,6344
357,1,5,6344
357,1,6,6344
357,1,7,6344
357,1,8,6344
357,1,9,6344
357,1,10,6344
357,1,11,6344
357,1,12,6344
357,2,1,6766
357,2,2,6766
357,2,3,6766
357,2,4,6766
357,2,5,6766
357,2,6,6766
357,2,7,6766
357,2,8,6766
357,2,9,6766
357,2,10,6766
357,2,11,6766
357,2,12,6766
357,3,1,987
357,3,2,987
357,3,3,987
357,3,4,987
357,3,5,987
357,3,6,987
357,3,7,987
357,3,8,987
357,3,9,987
357,3,10,987
357,3,11,987
357,3,12,987
358,1,1,6344
358,1,2,6344
358,1,3,6344
358,1,4,6344
358,1,5,6344
358,1,6,6344
358,1,7,6344
358,1,8,6344
358,1,9,6344
358,1,10,6344
358,1,11,6344
358,1,12,6344
358,2,1,6766
358,2,2,6766
358,2,3,6766
358,2,4,6766
358,2,5,6766
358,2,6,6766
358,2,7,6766
358,2,8,6766
358,2,9,6766
358,2,10,6766
358,2,11,6766
358,2,12,6766
358,3,1,987
358,3,2,987
358,3,3,987
358,3,4,987
358,3,5,987
358,3,6,987
358,3,7,987
358,3,8,987
358,3,9,987
358,3,10,987
358,3,11,987
358,3,12,987
359,1,1,6344
359,1,2,6344
359,1,3,6344
359,1,4,6344
359,1,5,6344
359,1,6,6344
359,1,7,6344
359,1,8,6344
359,1,9,6344
359,1,10,6344
359,1,11,6344
359,1,12,6344
359,2,1,6766
359,2,2,6766
359,2,3,6766
359,2,4,6766
359,2,5,6766
359,2,6,6766
359,2,7,6766
359,2,8,6766
359,2,9,6766
359,2,10,6766
359,2,11,6766
359,2,12,6766
359,3,1,987
359,3,2,987
359,3,3,987
359,3,4,987
359,3,5,987
359,3,6,987
359,3,7,987
359,3,8,987
359,3,9,987
359,3,10,987
359,3,11,987
359,3,12,987
360,1,1,6344
360,1,2,6344
360,1,3,6344
360,1,4,6344
360,1,5,6344
360,1,6,6344
360,1,7,6344
360,1,8,6344
360,1,9,6344
360,1,10,6344
360,1,11,6344
360,1,12,6344
360,2,1,6766
360,2,2,6766
360,2,3,6766
360,2,4,6766
360,2,5,6766
360,2,6,6766
360,2,7,6766
360,2,8,6766
360,2,9,6766
360,2,10,6766
360,2,11,6766
360,2,12,6766
360,3,1,987
360,3,2,987
360,3,3,987
360,3,4,987
360,3,5,987
360,3,6,987
360,3,7,987
360,3,8,987
360,3,9,987
360,3,10,987
360,3,11,987
360,3,12,987
361,1,1,6344
361,1,2,6344
361,1,3,6344
361,1,4,6344
361,1,5,6344
361,1,6,6344
361,1,7,6344
361,1,8,6344
361,1,9,6344
361,1,10,6344
361,1,11,6344
361,1,12,6344
361,2,1,6766
361,2,2,6766
361,2,3,6766
361,2,4,6766
361,2,5,6766
361,2,6,6766
361,2,7,6766
361,2,8,6766
361,2,9,6766
361,2,10,6766
361,2,11,6766
361,2,12,6766
361,3,1,987
361,3,2,987
361,3,3,987
361,3,4,987
361,3,5,987
361,3,6,987
361,3,7,987
361,3,8,987
361,3,9,987
361,3,10,987
361,3,11,987
361,3,12,987
362,1,1,6849
362,1,2,6849
362,1,3,6849
362,1,4,6849
362,1,5,6849
362,1,6,6849
362,1,7,6849
362,1,8,6849
362,1,9,6849
362,1,10,6849
362,1,11,6849
362,1,12,6849
362,2,1,7305
362,2,2,7305
362,2,3,7305
362,2,4,7305
362,2,5,7305
362,2,6,7305
362,2,7,7305
362,2,8,7305
362,2,9,7305
362,2,10,7305
362,2,11,7305
362,2,12,7305
362,3,1,1066
362,3,2,1066
362,3,3,1066
362,3,4,1066
362,3,5,1066
362,3,6,1066
362,3,7,1066
362,3,8,1066
362,3,9,1066
362,3,10,1066
362,3,11,1066
362,3,12,1066
363,1,1,6849
363,1,2,6849
363,1,3,6849
363,1,4,6849
363,1,5,6849
363,1,6,6849
363,1,7,6849
363,1,8,6849
363,1,9,6849
363,1,10,6849
363,1,11,6849
363,1,12,6849
363,2,1,7305
363,2,2,7305
363,2,3,7305
363,2,4,7305
363,2,5,7305
363,2,6,7305
363,2,7,7305
363,2,8,7305
363,2,9,7305
363,2,10,7305
363,2,11,7305
363,2,12,7305
363,3,1,1066
363,3,2,1066
363,3,3,1066
363,3,4,1066
363,3,5,1066
363,3,6,1066
363,3,7,1066
363,3,8,1066
363,3,9,1066
363,3,10,1066
363,3,11,1066
363,3,12,1066
364,1,1,6849
364,1,2,6849
364,1,3,6849
364,1,4,6849
364,1,5,6849
364,1,6,6849
364,1,7,6849
364,1,8,6849
364,1,9,6849
364,1,10,6849
364,1,11,6849
364,1,12,6849
364,2,1,7305
364,2,2,7305
364,2,3,7305
364,2,4,7305
364,2,5,7305
364,2,6,7305
364,2,7,7305
364,2,8,7305
364,2,9,7305
364,2,10,7305
364,2,11,7305
364,2,12,7305
364,3,1,1066
364,3,2,1066
364,3,3,1066
364,3,4,1066
364,3,5,1066
364,3,6,1066
364,3,7,1066
364,3,8,1066
364,3,9,1066
364,3,10,1066
364,3,11,1066
364,3,12,1066
365,1,1,6849
365,1,2,6849
365,1,3,6849
365,1,4,6849
365,1,5,6849
365,1,6,6849
365,1,7,6849
365,1,8,6849
365,1,9,6849
365,1,10,6849
365,1,11,6849
365,1,12,6849
365,2,1,7305
365,2,2,7305
365,2,3,7305
365,2,4,7305
365,2,5,7305
365,2,6,7305
365,2,7,7305
365,2,8,7305
365,2,9,7305
365,2,10,7305
365,2,11,7305
365,2,12,7305
365,3,1,1066
365,3,2,1066
365,3,3,1066
365,3,4,1066
365,3,5,1066
365,3,6,1066
365,3,7,1066
365,3,8,1066
365,3,9,1066
365,3,10,1066
365,3,11,1066
365,3,12,1066
366,1,1,6849
366,1,2,6849
366,1,3,6849
366,1,4,6849
366,1,5,6849
366,1,6,6849
366,1,7,6849
366,1,8,6849
366,1,9,6849
366,1,10,6849
366,1,11,6849
366,1,12,6849
366,2,1,7305
366,2,2,7305
366,2,3,7305
366,2,4,7305
366,2,5,7305
366,2,6,7305
366,2,7,7305
366,2,8,7305
366,2,9,7305
366,2,10,7305
366,2,11,7305
366,2,12,7305
366,3,1,1066
366,3,2,1066
366,3,3,1066
366,3,4,1066
366,3,5,1066
366,3,6,1066
366,3,7,1066
366,3,8,1066
366,3,9,1066
366,3,10,1066
366,3,11,1066
366,3,12,1066
367,1,1,6849
367,1,2,6849
367,1,3,6849
367,1,4,6849
367,1,5,6849
367,1,6,6849
367,1,7,6849
367,1,8,6849
367,1,9,6849
367,1,10,6849
367,1,11,6849
367,1,12,6849
367,2,1,7305
367,2,2,7305
367,2,3,7305
367,2,4,7305
367,2,5,7305
367,2,6,7305
367,2,7,7305
367,2,8,7305
367,2,9,7305
367,2,10,7305
367,2,11,7305
367,2,12,7305
367,3,1,1066
367,3,2,1066
367,3,3,1066
367,3,4,1066
367,3,5,1066
367,3,6,1066
367,3,7,1066
367,3,8,1066
367,3,9,1066
367,3,10,1066
367,3,11,1066
367,3,12,1066
368,1,1,6849
368,1,2,6849
368,1,3,6849
368,1,4,6849
368,1,5,6849
368,1,6,6849
368,1,7,6849
368,1,8,6849
368,1,9,6849
368,1,10,6849
368,1,11,6849
368,1,12,6849
368,2,1,7305
368,2,2,7305
368,2,3,7305
368,2,4,7305
368,2,5,7305
368,2,6,7305
368,2,7,7305
368,2,8,7305
368,2,9,7305
368,2,10,7305
368,2,11,7305
368,2,12,7305
368,3,1,1066
368,3,2,1066
368,3,3,1066
368,3,4,1066
368,3,5,1066
368,3,6,1066
368,3,7,1066
368,3,8,1066
368,3,9,1066
368,3,10,1066
368,3,11,1066
368,3,12,1066
369,1,1,6849
369,1,2,6849
369,1,3,6849
369,1,4,6849
369,1,5,6849
369,1,6,6849
369,1,7,6849
369,1,8,6849
369,1,9,6849
369,1,10,6849
369,1,11,6849
369,1,12,6849
369,2,1,7305
369,2,2,7305
369,2,3,7305
369,2,4,7305
369,2,5,7305
369,2,6,7305
369,2,7,7305
369,2,8,7305
369,2,9,7305
369,2,10,7305
369,2,11,7305
369,2,12,7305
369,3,1,1066
369,3,2,1066
369,3,3,1066
369,3,4,1066
369,3,5,1066
369,3,6,1066
369,3,7,1066
369,3,8,1066
369,3,9,1066
369,3,10,1066
369,3,11,1066
369,3,12,1066
370,1,1,6849
370,1,2,6849
370,1,3,6849
370,1,4,6849
370,1,5,6849
370,1,6,6849
370,1,7,6849
370,1,8,6849
370,1,9,6849
370,1,10,6849
370,1,11,6849
370,1,12,6849
370,2,1,7305
370,2,2,7305
370,2,3,7305
370,2,4,7305
370,2,5,7305
370,2,6,7305
370,2,7,7305
370,2,8,7305
370,2,9,7305
370,2,10,7305
370,2,11,7305
370,2,12,7305
370,3,1,1066
370,3,2,1066
370,3,3,1066
370,3,4,1066
370,3,5,1066
370,3,6,1066
370,3,7,1066
370,3,8,1066
370,3,9,1066
370,3,10,1066
370,3,11,1066
370,3,12,1066
371,1,1,6849
371,1,2,6849
371,1,3,6849
371,1,4,6849
371,1,5,6849
371,1,6,6849
371,1,7,6849
371,1,8,6849
371,1,9,6849
371,1,10,6849
371,1,11,6849
371,1,12,6849
371,2,1,7305
371,2,2,7305
371,2,3,7305
371,2,4,7305
371,2,5,7305
371,2,6,7305
371,2,7,7305
371,2,8,7305
371,2,9,7305
371,2,10,7305
371,2,11,7305
371,2,12,7305
371,3,1,1066
371,3,2,1066
371,3,3,1066
371,3,4,1066
371,3,5,1066
371,3,6,1066
371,3,7,1066
371,3,8,1066
371,3,9,1066
371,3,10,1066
371,3,11,1066
371,3,12,1066
372,1,1,6849
372,1,2,6849
372,1,3,6849
372,1,4,6849
372,1,5,6849
372,1,6,6849
372,1,7,6849
372,1,8,6849
372,1,9,6849
372,1,10,6849
372,1,11,6849
372,1,12,6849
372,2,1,7305
372,2,2,7305
372,2,3,7305
372,2,4,7305
372,2,5,7305
372,2,6,7305
372,2,7,7305
372,2,8,7305
372,2,9,7305
372,2,10,7305
372,2,11,7305
372,2,12,7305
372,3,1,1066
372,3,2,1066
372,3,3,1066
372,3,4,1066
372,3,5,1066
372,3,6,1066
372,3,7,1066
372,3,8,1066
372,3,9,1066
372,3,10,1066
372,3,11,1066
372,3,12,1066
373,1,1,6849
373,1,2,6849
373,1,3,6849
373,1,4,6849
373,1,5,6849
373,1,6,6849
373,1,7,6849
373,1,8,6849
373,1,9,6849
373,1,10,6849
373,1,11,6849
373,1,12,6849
373,2,1,7305
373,2,2,7305
373,2,3,7305
373,2,4,7305
373,2,5,7305
373,2,6,7305
373,2,7,7305
373,2,8,7305
373,2,9,7305
373,2,10,7305
373,2,11,7305
373,2,12,7305
373,3,1,1066
373,3,2,1066
373,3,3,1066
373,3,4,1066
373,3,5,1066
373,3,6,1066
373,3,7,1066
373,3,8,1066
373,3,9,1066
373,3,10,1066
373,3,11,1066
373,3,12,1066
374,1,1,6849
374,1,2,6849
374,1,3,6849
374,1,4,6849
374,1,5,6849
374,1,6,6849
374,1,7,6849
374,1,8,6849
374,1,9,6849
374,1,10,6849
374,1,11,6849
374,1,12,6849
374,2,1,7305
374,2,2,7305
374,2,3,7305
374,2,4,7305
374,2,5,7305
374,2,6,7305
374,2,7,7305
374,2,8,7305
374,2,9,7305
374,2,10,7305
374,2,11,7305
374,2,12,7305
374,3,1,1066
374,3,2,1066
374,3,3,1066
374,3,4,1066
374,3,5,1066
374,3,6,1066
374,3,7,1066
374,3,8,1066
374,3,9,1066
374,3,10,1066
374,3,11,1066
374,3,12,1066
375,1,1,6849
375,1,2,6849
375,1,3,6849
375,1,4,6849
375,1,5,6849
375,1,6,6849
375,1,7,6849
375,1,8,6849
375,1,9,6849
375,1,10,6849
375,1,11,6849
375,1,12,6849
375,2,1,7305
375,2,2,7305
375,2,3,7305
375,2,4,7305
375,2,5,7305
375,2,6,7305
375,2,7,7305
375,2,8,7305
375,2,9,7305
375,2,10,7305
375,2,11,7305
375,2,12,7305
375,3,1,1066
375,3,2,1066
375,3,3,1066
375,3,4,1066
375,3,5,1066
375,3,6,1066
375,3,7,1066
375,3,8,1066
375,3,9,1066
375,3,10,1066
375,3,11,1066
375,3,12,1066
376,1,1,6849
376,1,2,6849
376,1,3,6849
376,1,4,6849
376,1,5,6849
376,1,6,6849
376,1,7,6849
376,1,8,6849
376,1,9,6849
376,1,10,6849
376,1,11,6849
376,1,12,6849
376,2,1,7305
376,2,2,7305
376,2,3,7305
376,2,4,7305
376,2,5,7305
376,2,6,7305
376,2,7,7305
376,2,8,7305
376,2,9,7305
376,2,10,7305
376,2,11,7305
376,2,12,7305
376,3,1,1066
376,3,2,1066
376,3,3,1066
376,3,4,1066
376,3,5,1066
376,3,6,1066
376,3,7,1066
376,3,8,1066
376,3,9,1066
376,3,10,1066
376,3,11,1066
376,3,12,1066
377,1,1,7305
377,1,2,7305
377,1,3,7305
377,1,4,7305
377,1,5,7305
377,1,6,7305
377,1,7,7305
377,1,8,7305
377,1,9,7305
377,1,10,7305
377,1,11,7305
377,1,12,7305
377,2,1,7792
377,2,2,7792
377,2,3,7792
377,2,4,7792
377,2,5,7792
377,2,6,7792
377,2,7,7792
377,2,8,7792
377,2,9,7792
377,2,10,7792
377,2,11,7792
377,2,12,7792
377,3,1,1137
377,3,2,1137
377,3,3,1137
377,3,4,1137
377,3,5,1137
377,3,6,1137
377,3,7,1137
377,3,8,1137
377,3,9,1137
377,3,10,1137
377,3,11,1137
377,3,12,1137
378,1,1,7305
378,1,2,7305
378,1,3,7305
378,1,4,7305
378,1,5,7305
378,1,6,7305
378,1,7,7305
378,1,8,7305
378,1,9,7305
378,1,10,7305
378,1,11,7305
378,1,12,7305
378,2,1,7792
378,2,2,7792
378,2,3,7792
378,2,4,7792
378,2,5,7792
378,2,6,7792
378,2,7,7792
378,2,8,7792
378,2,9,7792
378,2,10,7792
378,2,11,7792
378,2,12,7792
378,3,1,1137
378,3,2,1137
378,3,3,1137
378,3,4,1137
378,3,5,1137
378,3,6,1137
378,3,7,1137
378,3,8,1137
378,3,9,1137
378,3,10,1137
378,3,11,1137
378,3,12,1137
379,1,1,7305
379,1,2,7305
379,1,3,7305
379,1,4,7305
379,1,5,7305
379,1,6,7305
379,1,7,7305
379,1,8,7305
379,1,9,7305
379,1,10,7305
379,1,11,7305
379,1,12,7305
379,2,1,7792
379,2,2,7792
379,2,3,7792
379,2,4,7792
379,2,5,7792
379,2,6,7792
379,2,7,7792
379,2,8,7792
379,2,9,7792
379,2,10,7792
379,2,11,7792
379,2,12,7792
379,3,1,1137
379,3,2,1137
379,3,3,1137
379,3,4,1137
379,3,5,1137
379,3,6,1137
379,3,7,1137
379,3,8,1137
379,3,9,1137
379,3,10,1137
379,3,11,1137
379,3,12,1137
380,1,1,7305
380,1,2,7305
380,1,3,7305
380,1,4,7305
380,1,5,7305
380,1,6,7305
380,1,7,7305
380,1,8,7305
380,1,9,7305
380,1,10,7305
380,1,11,7305
380,1,12,7305
380,2,1,7792
380,2,2,7792
380,2,3,7792
380,2,4,7792
380,2,5,7792
380,2,6,7792
380,2,7,7792
380,2,8,7792
380,2,9,7792
380,2,10,7792
380,2,11,7792
380,2,12,7792
380,3,1,1137
380,3,2,1137
380,3,3,1137
380,3,4,1137
380,3,5,1137
380,3,6,1137
380,3,7,1137
380,3,8,1137
380,3,9,1137
380,3,10,1137
380,3,11,1137
380,3,12,1137
381,1,1,7305
381,1,2,7305
381,1,3,7305
381,1,4,7305
381,1,5,7305
381,1,6,7305
381,1,7,7305
381,1,8,7305
