i,j,t,demand
146,2,2,5
146,2,3,5
146,2,4,5
146,2,5,5
146,2,6,5
146,2,7,5
146,2,8,5
146,2,9,5
146,2,10,5
146,2,11,5
146,2,12,5
147,1,1,303
147,1,2,303
147,1,3,303
147,1,4,303
147,1,5,303
147,1,6,303
147,1,7,303
147,1,8,303
147,1,9,303
147,1,10,303
147,1,11,303
147,1,12,303
147,2,1,5
147,2,2,5
147,2,3,5
147,2,4,5
147,2,5,5
147,2,6,5
147,2,7,5
147,2,8,5
147,2,9,5
147,2,10,5
147,2,11,5
147,2,12,5
148,1,1,303
148,1,2,303
148,1,3,303
148,1,4,303
148,1,5,303
148,1,6,303
148,1,7,303
148,1,8,303
148,1,9,303
148,1,10,303
148,1,11,303
148,1,12,303
148,2,1,5
148,2,2,5
148,2,3,5
148,2,4,5
148,2,5,5
148,2,6,5
148,2,7,5
148,2,8,5
148,2,9,5
148,2,10,5
148,2,11,5
148,2,12,5
149,1,1,303
149,1,2,303
149,1,3,303
149,1,4,303
149,1,5,303
149,1,6,303
149,1,7,303
149,1,8,303
149,1,9,303
149,1,10,303
149,1,11,303
149,1,12,303
149,2,1,5
149,2,2,5
149,2,3,5
149,2,4,5
149,2,5,5
149,2,6,5
149,2,7,5
149,2,8,5
149,2,9,5
149,2,10,5
149,2,11,5
149,2,12,5
150,1,1,303
150,1,2,303
150,1,3,303
150,1,4,303
150,1,5,303
150,1,6,303
150,1,7,303
150,1,8,303
150,1,9,303
150,1,10,303
150,1,11,303
150,1,12,303
150,2,1,5
150,2,2,5
150,2,3,5
150,2,4,5
150,2,5,5
150,2,6,5
150,2,7,5
150,2,8,5
150,2,9,5
150,2,10,5
150,2,11,5
150,2,12,5
151,1,1,303
151,1,2,303
151,1,3,303
151,1,4,303
151,1,5,303
151,1,6,303
151,1,7,303
151,1,8,303
151,1,9,303
151,1,10,303
151,1,11,303
151,1,12,303
151,2,1,5
151,2,2,5
151,2,3,5
151,2,4,5
151,2,5,5
151,2,6,5
151,2,7,5
151,2,8,5
151,2,9,5
151,2,10,5
151,2,11,5
151,2,12,5
152,1,1,271
152,1,2,271
152,1,3,271
152,1,4,271
152,1,5,271
152,1,6,271
152,1,7,271
152,1,8,271
152,1,9,271
152,1,10,271
152,1,11,271
152,1,12,271
152,2,1,5
152,2,2,5
152,2,3,5
152,2,4,5
152,2,5,5
152,2,6,5
152,2,7,5
152,2,8,5
152,2,9,5
152,2,10,5
152,2,11,5
152,2,12,5
153,1,1,271
153,1,2,271
153,1,3,271
153,1,4,271
153,1,5,271
153,1,6,271
153,1,7,271
153,1,8,271
153,1,9,271
153,1,10,271
153,1,11,271
153,1,12,271
153,2,1,5
153,2,2,5
153,2,3,5
153,2,4,5
153,2,5,5
153,2,6,5
153,2,7,5
153,2,8,5
153,2,9,5
153,2,10,5
153,2,11,5
153,2,12,5
154,1,1,271
154,1,2,271
154,1,3,271
154,1,4,271
154,1,5,271
154,1,6,271
154,1,7,271
154,1,8,271
154,1,9,271
154,1,10,271
154,1,11,271
154,1,12,271
154,2,1,5
154,2,2,5
154,2,3,5
154,2,4,5
154,2,5,5
154,2,6,5
154,2,7,5
154,2,8,5
154,2,9,5
154,2,10,5
154,2,11,5
154,2,12,5
155,1,1,271
155,1,2,271
155,1,3,271
155,1,4,271
155,1,5,271
155,1,6,271
155,1,7,271
155,1,8,271
155,1,9,271
155,1,10,271
155,1,11,271
155,1,12,271
155,2,1,5
155,2,2,5
155,2,3,5
155,2,4,5
155,2,5,5
155,2,6,5
155,2,7,5
155,2,8,5
155,2,9,5
155,2,10,5
155,2,11,5
155,2,12,5
156,1,1,271
156,1,2,271
156,1,3,271
156,1,4,271
156,1,5,271
156,1,6,271
156,1,7,271
156,1,8,271
156,1,9,271
156,1,10,271
156,1,11,271
156,1,12,271
156,2,1,5
156,2,2,5
156,2,3,5
156,2,4,5
156,2,5,5
156,2,6,5
156,2,7,5
156,2,8,5
156,2,9,5
156,2,10,5
156,2,11,5
156,2,12,5
157,1,1,271
157,1,2,271
157,1,3,271
157,1,4,271
157,1,5,271
157,1,6,271
157,1,7,271
157,1,8,271
157,1,9,271
157,1,10,271
157,1,11,271
157,1,12,271
157,2,1,5
157,2,2,5
157,2,3,5
157,2,4,5
157,2,5,5
157,2,6,5
157,2,7,5
157,2,8,5
157,2,9,5
157,2,10,5
157,2,11,5
157,2,12,5
158,1,1,271
158,1,2,271
158,1,3,271
158,1,4,271
158,1,5,271
158,1,6,271
158,1,7,271
158,1,8,271
158,1,9,271
158,1,10,271
158,1,11,271
158,1,12,271
158,2,1,5
158,2,2,5
158,2,3,5
158,2,4,5
158,2,5,5
158,2,6,5
158,2,7,5
158,2,8,5
158,2,9,5
158,2,10,5
158,2,11,5
158,2,12,5
159,1,1,271
159,1,2,271
159,1,3,271
159,1,4,271
159,1,5,271
159,1,6,271
159,1,7,271
159,1,8,271
159,1,9,271
159,1,10,271
159,1,11,271
159,1,12,271
159,2,1,5
159,2,2,5
159,2,3,5
159,2,4,5
159,2,5,5
159,2,6,5
159,2,7,5
159,2,8,5
159,2,9,5
159,2,10,5
159,2,11,5
159,2,12,5
160,1,1,271
160,1,2,271
160,1,3,271
160,1,4,271
160,1,5,271
160,1,6,271
160,1,7,271
160,1,8,271
160,1,9,271
160,1,10,271
160,1,11,271
160,1,12,271
160,2,1,5
160,2,2,5
160,2,3,5
160,2,4,5
160,2,5,5
160,2,6,5
160,2,7,5
160,2,8,5
160,2,9,5
160,2,10,5
160,2,11,5
160,2,12,5
161,1,1,271
161,1,2,271
161,1,3,271
161,1,4,271
161,1,5,271
161,1,6,271
161,1,7,271
161,1,8,271
161,1,9,271
161,1,10,271
161,1,11,271
161,1,12,271
161,2,1,5
161,2,2,5
161,2,3,5
161,2,4,5
161,2,5,5
161,2,6,5
161,2,7,5
161,2,8,5
161,2,9,5
161,2,10,5
161,2,11,5
161,2,12,5
162,1,1,271
162,1,2,271
162,1,3,271
162,1,4,271
162,1,5,271
162,1,6,271
162,1,7,271
162,1,8,271
162,1,9,271
162,1,10,271
162,1,11,271
162,1,12,271
162,2,1,5
162,2,2,5
162,2,3,5
162,2,4,5
162,2,5,5
162,2,6,5
162,2,7,5
162,2,8,5
162,2,9,5
162,2,10,5
162,2,11,5
162,2,12,5
163,1,1,271
163,1,2,271
163,1,3,271
163,1,4,271
163,1,5,271
163,1,6,271
163,1,7,271
163,1,8,271
163,1,9,271
163,1,10,271
163,1,11,271
163,1,12,271
163,2,1,5
163,2,2,5
163,2,3,5
163,2,4,5
163,2,5,5
163,2,6,5
163,2,7,5
163,2,8,5
163,2,9,5
163,2,10,5
163,2,11,5
163,2,12,5
164,1,1,271
164,1,2,271
164,1,3,271
164,1,4,271
164,1,5,271
164,1,6,271
164,1,7,271
164,1,8,271
164,1,9,271
164,1,10,271
164,1,11,271
164,1,12,271
164,2,1,5
164,2,2,5
164,2,3,5
164,2,4,5
164,2,5,5
164,2,6,5
164,2,7,5
164,2,8,5
164,2,9,5
164,2,10,5
164,2,11,5
164,2,12,5
165,1,1,271
165,1,2,271
165,1,3,271
165,1,4,271
165,1,5,271
165,1,6,271
165,1,7,271
165,1,8,271
165,1,9,271
165,1,10,271
165,1,11,271
165,1,12,271
165,2,1,5
165,2,2,5
165,2,3,5
165,2,4,5
165,2,5,5
165,2,6,5
165,2,7,5
165,2,8,5
165,2,9,5
165,2,10,5
165,2,11,5
165,2,12,5
166,1,1,271
166,1,2,271
166,1,3,271
166,1,4,271
166,1,5,271
166,1,6,271
166,1,7,271
166,1,8,271
166,1,9,271
166,1,10,271
166,1,11,271
166,1,12,271
166,2,1,5
166,2,2,5
166,2,3,5
166,2,4,5
166,2,5,5
166,2,6,5
166,2,7,5
166,2,8,5
166,2,9,5
166,2,10,5
166,2,11,5
166,2,12,5
167,1,1,271
167,1,2,271
167,1,3,271
167,1,4,271
167,1,5,271
167,1,6,271
167,1,7,271
167,1,8,271
167,1,9,271
167,1,10,271
167,1,11,271
167,1,12,271
167,2,1,5
167,2,2,5
167,2,3,5
167,2,4,5
167,2,5,5
167,2,6,5
167,2,7,5
167,2,8,5
167,2,9,5
167,2,10,5
167,2,11,5
167,2,12,5
168,1,1,271
168,1,2,271
168,1,3,271
168,1,4,271
168,1,5,271
168,1,6,271
168,1,7,271
168,1,8,271
168,1,9,271
168,1,10,271
168,1,11,271
168,1,12,271
168,2,1,5
168,2,2,5
168,2,3,5
168,2,4,5
168,2,5,5
168,2,6,5
168,2,7,5
168,2,8,5
168,2,9,5
168,2,10,5
168,2,11,5
168,2,12,5
169,1,1,271
169,1,2,271
169,1,3,271
169,1,4,271
169,1,5,271
169,1,6,271
169,1,7,271
169,1,8,271
169,1,9,271
169,1,10,271
169,1,11,271
169,1,12,271
169,2,1,5
169,2,2,5
169,2,3,5
169,2,4,5
169,2,5,5
169,2,6,5
169,2,7,5
169,2,8,5
169,2,9,5
169,2,10,5
169,2,11,5
169,2,12,5
170,1,1,271
170,1,2,271
170,1,3,271
170,1,4,271
170,1,5,271
170,1,6,271
170,1,7,271
170,1,8,271
170,1,9,271
170,1,10,271
170,1,11,271
170,1,12,271
170,2,1,5
170,2,2,5
170,2,3,5
170,2,4,5
170,2,5,5
170,2,6,5
170,2,7,5
170,2,8,5
170,2,9,5
170,2,10,5
170,2,11,5
170,2,12,5
171,1,1,271
171,1,2,271
171,1,3,271
171,1,4,271
171,1,5,271
171,1,6,271
171,1,7,271
171,1,8,271
171,1,9,271
171,1,10,271
171,1,11,271
171,1,12,271
171,2,1,5
171,2,2,5
171,2,3,5
171,2,4,5
171,2,5,5
171,2,6,5
171,2,7,5
171,2,8,5
171,2,9,5
171,2,10,5
171,2,11,5
171,2,12,5
172,1,1,271
172,1,2,271
172,1,3,271
172,1,4,271
172,1,5,271
172,1,6,271
172,1,7,271
172,1,8,271
172,1,9,271
172,1,10,271
172,1,11,271
172,1,12,271
172,2,1,5
172,2,2,5
172,2,3,5
172,2,4,5
172,2,5,5
172,2,6,5
172,2,7,5
172,2,8,5
172,2,9,5
172,2,10,5
172,2,11,5
172,2,12,5
173,1,1,271
173,1,2,271
173,1,3,271
173,1,4,271
173,1,5,271
173,1,6,271
173,1,7,271
173,1,8,271
173,1,9,271
173,1,10,271
173,1,11,271
173,1,12,271
173,2,1,5
173,2,2,5
173,2,3,5
173,2,4,5
173,2,5,5
173,2,6,5
173,2,7,5
173,2,8,5
173,2,9,5
173,2,10,5
173,2,11,5
173,2,12,5
174,1,1,271
174,1,2,271
174,1,3,271
174,1,4,271
174,1,5,271
174,1,6,271
174,1,7,271
174,1,8,271
174,1,9,271
174,1,10,271
174,1,11,271
174,1,12,271
174,2,1,5
174,2,2,5
174,2,3,5
174,2,4,5
174,2,5,5
174,2,6,5
174,2,7,5
174,2,8,5
174,2,9,5
174,2,10,5
174,2,11,5
174,2,12,5
175,1,1,271
175,1,2,271
175,1,3,271
175,1,4,271
175,1,5,271
175,1,6,271
175,1,7,271
175,1,8,271
175,1,9,271
175,1,10,271
175,1,11,271
175,1,12,271
175,2,1,5
175,2,2,5
175,2,3,5
175,2,4,5
175,2,5,5
175,2,6,5
175,2,7,5
175,2,8,5
175,2,9,5
175,2,10,5
175,2,11,5
175,2,12,5
176,1,1,271
176,1,2,271
176,1,3,271
176,1,4,271
176,1,5,271
176,1,6,271
176,1,7,271
176,1,8,271
176,1,9,271
176,1,10,271
176,1,11,271
176,1,12,271
176,2,1,5
176,2,2,5
176,2,3,5
176,2,4,5
176,2,5,5
176,2,6,5
176,2,7,5
176,2,8,5
176,2,9,5
176,2,10,5
176,2,11,5
176,2,12,5
177,1,1,271
177,1,2,271
177,1,3,271
177,1,4,271
177,1,5,271
177,1,6,271
177,1,7,271
177,1,8,271
177,1,9,271
177,1,10,271
177,1,11,271
177,1,12,271
177,2,1,5
177,2,2,5
177,2,3,5
177,2,4,5
177,2,5,5
177,2,6,5
177,2,7,5
177,2,8,5
177,2,9,5
177,2,10,5
177,2,11,5
177,2,12,5
178,1,1,271
178,1,2,271
178,1,3,271
178,1,4,271
178,1,5,271
178,1,6,271
178,1,7,271
178,1,8,271
178,1,9,271
178,1,10,271
178,1,11,271
178,1,12,271
178,2,1,5
178,2,2,5
178,2,3,5
178,2,4,5
178,2,5,5
178,2,6,5
178,2,7,5
178,2,8,5
178,2,9,5
178,2,10,5
178,2,11,5
178,2,12,5
179,1,1,267
179,1,2,267
179,1,3,267
179,1,4,267
179,1,5,267
179,1,6,267
179,1,7,267
179,1,8,267
179,1,9,267
179,1,10,267
179,1,11,267
179,1,12,267
179,2,1,5
179,2,2,5
179,2,3,5
179,2,4,5
179,2,5,5
179,2,6,5
179,2,7,5
179,2,8,5
179,2,9,5
179,2,10,5
179,2,11,5
179,2,12,5
180,1,1,267
180,1,2,267
180,1,3,267
180,1,4,267
180,1,5,267
180,1,6,267
180,1,7,267
180,1,8,267
180,1,9,267
180,1,10,267
180,1,11,267
180,1,12,267
180,2,1,5
180,2,2,5
180,2,3,5
180,2,4,5
180,2,5,5
180,2,6,5
180,2,7,5
180,2,8,5
180,2,9,5
180,2,10,5
180,2,11,5
180,2,12,5
181,1,1,267
181,1,2,267
181,1,3,267
181,1,4,267
181,1,5,267
181,1,6,267
181,1,7,267
181,1,8,267
181,1,9,267
181,1,10,267
181,1,11,267
181,1,12,267
181,2,1,5
181,2,2,5
181,2,3,5
181,2,4,5
181,2,5,5
181,2,6,5
181,2,7,5
181,2,8,5
181,2,9,5
181,2,10,5
181,2,11,5
181,2,12,5
182,1,1,267
182,1,2,267
182,1,3,267
182,1,4,267
182,1,5,267
182,1,6,267
182,1,7,267
182,1,8,267
182,1,9,267
182,1,10,267
182,1,11,267
182,1,12,267
182,2,1,5
182,2,2,5
182,2,3,5
182,2,4,5
182,2,5,5
182,2,6,5
182,2,7,5
182,2,8,5
182,2,9,5
182,2,10,5
182,2,11,5
182,2,12,5
183,1,1,267
183,1,2,267
183,1,3,267
183,1,4,267
183,1,5,267
183,1,6,267
183,1,7,267
183,1,8,267
183,1,9,267
183,1,10,267
183,1,11,267
183,1,12,267
183,2,1,5
183,2,2,5
183,2,3,5
183,2,4,5
183,2,5,5
183,2,6,5
183,2,7,5
183,2,8,5
183,2,9,5
183,2,10,5
183,2,11,5
183,2,12,5
184,1,1,267
184,1,2,267
184,1,3,267
184,1,4,267
184,1,5,267
184,1,6,267
184,1,7,267
184,1,8,267
184,1,9,267
184,1,10,267
184,1,11,267
184,1,12,267
184,2,1,5
184,2,2,5
184,2,3,5
184,2,4,5
184,2,5,5
184,2,6,5
184,2,7,5
184,2,8,5
184,2,9,5
184,2,10,5
184,2,11,5
184,2,12,5
185,1,1,267
185,1,2,267
185,1,3,267
185,1,4,267
185,1,5,267
185,1,6,267
185,1,7,267
185,1,8,267
185,1,9,267
185,1,10,267
185,1,11,267
185,1,12,267
185,2,1,5
185,2,2,5
185,2,3,5
185,2,4,5
185,2,5,5
185,2,6,5
185,2,7,5
185,2,8,5
185,2,9,5
185,2,10,5
185,2,11,5
185,2,12,5
186,1,1,267
186,1,2,267
186,1,3,267
186,1,4,267
186,1,5,267
186,1,6,267
186,1,7,267
186,1,8,267
186,1,9,267
186,1,10,267
186,1,11,267
186,1,12,267
186,2,1,5
186,2,2,5
186,2,3,5
186,2,4,5
186,2,5,5
186,2,6,5
186,2,7,5
186,2,8,5
186,2,9,5
186,2,10,5
186,2,11,5
186,2,12,5
187,1,1,267
187,1,2,267
187,1,3,267
187,1,4,267
187,1,5,267
187,1,6,267
187,1,7,267
187,1,8,267
187,1,9,267
187,1,10,267
187,1,11,267
187,1,12,267
187,2,1,5
187,2,2,5
187,2,3,5
187,2,4,5
187,2,5,5
187,2,6,5
187,2,7,5
187,2,8,5
187,2,9,5
187,2,10,5
187,2,11,5
187,2,12,5
188,1,1,267
188,1,2,267
188,1,3,267
188,1,4,267
188,1,5,267
188,1,6,267
188,1,7,267
188,1,8,267
188,1,9,267
188,1,10,267
188,1,11,267
188,1,12,267
188,2,1,5
188,2,2,5
188,2,3,5
188,2,4,5
188,2,5,5
188,2,6,5
188,2,7,5
188,2,8,5
188,2,9,5
188,2,10,5
188,2,11,5
188,2,12,5
189,1,1,267
189,1,2,267
189,1,3,267
189,1,4,267
189,1,5,267
189,1,6,267
189,1,7,267
189,1,8,267
189,1,9,267
189,1,10,267
189,1,11,267
189,1,12,267
189,2,1,5
189,2,2,5
189,2,3,5
189,2,4,5
189,2,5,5
189,2,6,5
189,2,7,5
189,2,8,5
189,2,9,5
189,2,10,5
189,2,11,5
189,2,12,5
190,1,1,267
190,1,2,267
190,1,3,267
190,1,4,267
190,1,5,267
190,1,6,267
190,1,7,267
190,1,8,267
190,1,9,267
190,1,10,267
190,1,11,267
190,1,12,267
190,2,1,5
190,2,2,5
190,2,3,5
190,2,4,5
190,2,5,5
190,2,6,5
190,2,7,5
190,2,8,5
190,2,9,5
190,2,10,5
190,2,11,5
190,2,12,5
191,1,1,267
191,1,2,267
191,1,3,267
191,1,4,267
191,1,5,267
191,1,6,267
191,1,7,267
191,1,8,267
191,1,9,267
191,1,10,267
191,1,11,267
191,1,12,267
191,2,1,5
191,2,2,5
191,2,3,5
191,2,4,5
191,2,5,5
191,2,6,5
191,2,7,5
191,2,8,5
191,2,9,5
191,2,10,5
191,2,11,5
191,2,12,5
192,1,1,267
192,1,2,267
192,1,3,267
192,1,4,267
192,1,5,267
192,1,6,267
192,1,7,267
192,1,8,267
192,1,9,267
192,1,10,267
192,1,11,267
192,1,12,267
192,2,1,5
192,2,2,5
192,2,3,5
192,2,4,5
192,2,5,5
192,2,6,5
192,2,7,5
192,2,8,5
192,2,9,5
192,2,10,5
192,2,11,5
192,2,12,5
193,1,1,267
193,1,2,267
193,1,3,267
193,1,4,267
193,1,5,267
193,1,6,267
193,1,7,267
193,1,8,267
193,1,9,267
193,1,10,267
193,1,11,267
193,1,12,267
193,2,1,5
193,2,2,5
193,2,3,5
193,2,4,5
193,2,5,5
193,2,6,5
193,2,7,5
193,2,8,5
193,2,9,5
193,2,10,5
193,2,11,5
193,2,12,5
194,1,1,267
194,1,2,267
194,1,3,267
194,1,4,267
194,1,5,267
194,1,6,267
194,1,7,267
194,1,8,267
194,1,9,267
194,1,10,267
194,1,11,267
194,1,12,267
194,2,1,5
194,2,2,5
194,2,3,5
194,2,4,5
194,2,5,5
194,2,6,5
194,2,7,5
194,2,8,5
194,2,9,5
194,2,10,5
194,2,11,5
194,2,12,5
195,1,1,266
195,1,2,266
195,1,3,266
195,1,4,266
195,1,5,266
195,1,6,266
195,1,7,266
195,1,8,266
195,1,9,266
195,1,10,266
195,1,11,266
195,1,12,266
195,2,1,5
195,2,2,5
195,2,3,5
195,2,4,5
195,2,5,5
195,2,6,5
195,2,7,5
195,2,8,5
195,2,9,5
195,2,10,5
195,2,11,5
195,2,12,5
196,1,1,266
196,1,2,266
196,1,3,266
196,1,4,266
196,1,5,266
196,1,6,266
196,1,7,266
196,1,8,266
196,1,9,266
196,1,10,266
196,1,11,266
196,1,12,266
196,2,1,5
196,2,2,5
196,2,3,5
196,2,4,5
196,2,5,5
196,2,6,5
196,2,7,5
196,2,8,5
196,2,9,5
196,2,10,5
196,2,11,5
196,2,12,5
197,1,1,266
197,1,2,266
197,1,3,266
197,1,4,266
197,1,5,266
197,1,6,266
197,1,7,266
197,1,8,266
197,1,9,266
197,1,10,266
197,1,11,266
197,1,12,266
197,2,1,5
197,2,2,5
197,2,3,5
197,2,4,5
197,2,5,5
197,2,6,5
197,2,7,5
197,2,8,5
197,2,9,5
197,2,10,5
197,2,11,5
197,2,12,5
198,1,1,266
198,1,2,266
198,1,3,266
198,1,4,266
198,1,5,266
198,1,6,266
198,1,7,266
198,1,8,266
198,1,9,266
198,1,10,266
198,1,11,266
198,1,12,266
198,2,1,5
198,2,2,5
198,2,3,5
198,2,4,5
198,2,5,5
198,2,6,5
198,2,7,5
198,2,8,5
198,2,9,5
198,2,10,5
198,2,11,5
198,2,12,5
199,1,1,266
199,1,2,266
199,1,3,266
199,1,4,266
199,1,5,266
199,1,6,266
199,1,7,266
199,1,8,266
199,1,9,266
199,1,10,266
199,1,11,266
199,1,12,266
199,2,1,5
199,2,2,5
199,2,3,5
199,2,4,5
199,2,5,5
199,2,6,5
199,2,7,5
199,2,8,5
199,2,9,5
199,2,10,5
199,2,11,5
199,2,12,5
200,1,1,266
200,1,2,266
200,1,3,266
200,1,4,266
200,1,5,266
200,1,6,266
200,1,7,266
200,1,8,266
200,1,9,266
200,1,10,266
200,1,11,266
200,1,12,266
200,2,1,5
200,2,2,5
200,2,3,5
200,2,4,5
200,2,5,5
200,2,6,5
200,2,7,5
200,2,8,5
200,2,9,5
200,2,10,5
200,2,11,5
200,2,12,5
201,1,1,266
201,1,2,266
201,1,3,266
201,1,4,266
201,1,5,266
201,1,6,266
201,1,7,266
201,1,8,266
201,1,9,266
201,1,10,266
201,1,11,266
201,1,12,266
201,2,1,5
201,2,2,5
201,2,3,5
201,2,4,5
201,2,5,5
201,2,6,5
201,2,7,5
201,2,8,5
201,2,9,5
201,2,10,5
201,2,11,5
201,2,12,5
202,1,1,266
202,1,2,266
202,1,3,266
202,1,4,266
202,1,5,266
202,1,6,266
202,1,7,266
202,1,8,266
202,1,9,266
202,1,10,266
202,1,11,266
202,1,12,266
202,2,1,5
202,2,2,5
202,2,3,5
202,2,4,5
202,2,5,5
202,2,6,5
202,2,7,5
202,2,8,5
202,2,9,5
202,2,10,5
202,2,11,5
202,2,12,5
203,1,1,266
203,1,2,266
203,1,3,266
203,1,4,266
203,1,5,266
203,1,6,266
203,1,7,266
203,1,8,266
203,1,9,266
203,1,10,266
203,1,11,266
203,1,12,266
203,2,1,5
203,2,2,5
203,2,3,5
203,2,4,5
203,2,5,5
203,2,6,5
203,2,7,5
203,2,8,5
203,2,9,5
203,2,10,5
203,2,11,5
203,2,12,5
204,1,1,266
204,1,2,266
204,1,3,266
204,1,4,266
204,1,5,266
204,1,6,266
204,1,7,266
204,1,8,266
204,1,9,266
204,1,10,266
204,1,11,266
204,1,12,266
204,2,1,5
204,2,2,5
204,2,3,5
204,2,4,5
204,2,5,5
204,2,6,5
204,2,7,5
204,2,8,5
204,2,9,5
204,2,10,5
204,2,11,5
204,2,12,5
205,1,1,266
205,1,2,266
205,1,3,266
205,1,4,266
205,1,5,266
205,1,6,266
205,1,7,266
205,1,8,266
205,1,9,266
205,1,10,266
205,1,11,266
205,1,12,266
205,2,1,5
205,2,2,5
205,2,3,5
205,2,4,5
205,2,5,5
205,2,6,5
205,2,7,5
205,2,8,5
205,2,9,5
205,2,10,5
205,2,11,5
205,2,12,5
206,1,1,234
206,1,2,234
206,1,3,234
206,1,4,234
206,1,5,234
206,1,6,234
206,1,7,234
206,1,8,234
206,1,9,234
206,1,10,234
206,1,11,234
206,1,12,234
206,2,1,4
206,2,2,4
206,2,3,4
206,2,4,4
206,2,5,4
206,2,6,4
206,2,7,4
206,2,8,4
206,2,9,4
206,2,10,4
206,2,11,4
206,2,12,4
207,1,1,234
207,1,2,234
207,1,3,234
207,1,4,234
207,1,5,234
207,1,6,234
207,1,7,234
207,1,8,234
207,1,9,234
207,1,10,234
207,1,11,234
207,1,12,234
207,2,1,4
207,2,2,4
207,2,3,4
207,2,4,4
207,2,5,4
207,2,6,4
207,2,7,4
207,2,8,4
207,2,9,4
207,2,10,4
207,2,11,4
207,2,12,4
208,1,1,234
208,1,2,234
208,1,3,234
208,1,4,234
208,1,5,234
208,1,6,234
208,1,7,234
208,1,8,234
208,1,9,234
208,1,10,234
208,1,11,234
208,1,12,234
208,2,1,4
208,2,2,4
208,2,3,4
208,2,4,4
208,2,5,4
208,2,6,4
208,2,7,4
208,2,8,4
208,2,9,4
208,2,10,4
208,2,11,4
208,2,12,4
209,1,1,234
209,1,2,234
209,1,3,234
209,1,4,234
209,1,5,234
209,1,6,234
209,1,7,234
209,1,8,234
209,1,9,234
209,1,10,234
209,1,11,234
209,1,12,234
209,2,1,4
209,2,2,4
209,2,3,4
209,2,4,4
209,2,5,4
209,2,6,4
209,2,7,4
209,2,8,4
209,2,9,4
209,2,10,4
209,2,11,4
209,2,12,4
210,1,1,234
210,1,2,234
210,1,3,234
210,1,4,234
210,1,5,234
210,1,6,234
210,1,7,234
210,1,8,234
210,1,9,234
210,1,10,234
210,1,11,234
210,1,12,234
210,2,1,4
210,2,2,4
210,2,3,4
210,2,4,4
210,2,5,4
210,2,6,4
210,2,7,4
210,2,8,4
210,2,9,4
210,2,10,4
210,2,11,4
210,2,12,4
211,1,1,234
211,1,2,234
211,1,3,234
211,1,4,234
211,1,5,234
211,1,6,234
211,1,7,234
211,1,8,234
211,1,9,234
211,1,10,234
211,1,11,234
211,1,12,234
211,2,1,4
211,2,2,4
211,2,3,4
211,2,4,4
211,2,5,4
211,2,6,4
211,2,7,4
211,2,8,4
211,2,9,4
211,2,10,4
211,2,11,4
211,2,12,4
212,1,1,234
212,1,2,234
212,1,3,234
212,1,4,234
212,1,5,234
212,1,6,234
212,1,7,234
212,1,8,234
212,1,9,234
212,1,10,234
212,1,11,234
212,1,12,234
212,2,1,4
212,2,2,4
212,2,3,4
212,2,4,4
212,2,5,4
212,2,6,4
212,2,7,4
212,2,8,4
212,2,9,4
212,2,10,4
212,2,11,4
212,2,12,4
213,1,1,234
213,1,2,234
213,1,3,234
213,1,4,234
213,1,5,234
213,1,6,234
213,1,7,234
213,1,8,234
213,1,9,234
213,1,10,234
213,1,11,234
213,1,12,234
213,2,1,4
213,2,2,4
213,2,3,4
213,2,4,4
213,2,5,4
213,2,6,4
213,2,7,4
213,2,8,4
213,2,9,4
213,2,10,4
213,2,11,4
213,2,12,4
214,1,1,208
214,1,2,208
214,1,3,208
214,1,4,208
214,1,5,208
214,1,6,208
214,1,7,208
214,1,8,208
214,1,9,208
214,1,10,208
214,1,11,208
214,1,12,208
214,2,1,4
214,2,2,4
214,2,3,4
214,2,4,4
214,2,5,4
214,2,6,4
214,2,7,4
214,2,8,4
214,2,9,4
214,2,10,4
214,2,11,4
214,2,12,4
215,1,1,208
215,1,2,208
215,1,3,208
215,1,4,208
215,1,5,208
215,1,6,208
215,1,7,208
215,1,8,208
215,1,9,208
215,1,10,208
215,1,11,208
215,1,12,208
215,2,1,4
215,2,2,4
215,2,3,4
215,2,4,4
215,2,5,4
215,2,6,4
215,2,7,4
215,2,8,4
215,2,9,4
215,2,10,4
215,2,11,4
215,2,12,4
216,1,1,208
216,1,2,208
216,1,3,208
216,1,4,208
216,1,5,208
216,1,6,208
216,1,7,208
216,1,8,208
216,1,9,208
216,1,10,208
216,1,11,208
216,1,12,208
216,2,1,4
216,2,2,4
216,2,3,4
216,2,4,4
216,2,5,4
216,2,6,4
216,2,7,4
216,2,8,4
216,2,9,4
216,2,10,4
216,2,11,4
216,2,12,4
217,1,1,208
217,1,2,208
217,1,3,208
217,1,4,208
217,1,5,208
217,1,6,208
217,1,7,208
217,1,8,208
217,1,9,208
217,1,10,208
217,1,11,208
217,1,12,208
217,2,1,4
217,2,2,4
217,2,3,4
217,2,4,4
217,2,5,4
217,2,6,4
217,2,7,4
217,2,8,4
217,2,9,4
217,2,10,4
217,2,11,4
217,2,12,4
218,1,1,208
218,1,2,208
218,1,3,208
218,1,4,208
218,1,5,208
218,1,6,208
218,1,7,208
218,1,8,208
218,1,9,208
218,1,10,208
218,1,11,208
218,1,12,208
218,2,1,4
218,2,2,4
218,2,3,4
218,2,4,4
218,2,5,4
218,2,6,4
218,2,7,4
218,2,8,4
218,2,9,4
218,2,10,4
218,2,11,4
218,2,12,4
219,1,1,208
219,1,2,208
219,1,3,208
219,1,4,208
219,1,5,208
219,1,6,208
219,1,7,208
219,1,8,208
219,1,9,208
