i,t,Capacity
307,7,592417
307,8,592417
307,9,592417
307,10,592417
307,11,592417
307,12,592417
308,1,710900
308,2,710900
308,3,710900
308,4,710900
308,5,710900
308,6,710900
308,7,710900
308,8,710900
308,9,710900
308,10,710900
308,11,710900
308,12,710900
309,1,1635071
309,2,1635071
309,3,1635071
309,4,1635071
309,5,1635071
309,6,1635071
309,7,1635071
309,8,1635071
309,9,1635071
309,10,1635071
309,11,1635071
309,12,1635071
310,1,592417
310,2,592417
310,3,592417
310,4,592417
310,5,592417
310,6,592417
310,7,592417
310,8,592417
310,9,592417
310,10,592417
310,11,592417
310,12,592417
311,1,1090047
311,2,1090047
311,3,1090047
311,4,1090047
311,5,1090047
311,6,1090047
311,7,1090047
311,8,1090047
311,9,1090047
311,10,1090047
311,11,1090047
311,12,1090047
312,1,213270
312,2,213270
312,3,213270
312,4,213270
312,5,213270
312,6,213270
312,7,213270
312,8,213270
312,9,213270
312,10,213270
312,11,213270
312,12,213270
313,1,1635071
313,2,1635071
313,3,1635071
313,4,1635071
313,5,1635071
313,6,1635071
313,7,1635071
313,8,1635071
313,9,1635071
313,10,1635071
313,11,1635071
313,12,1635071
314,1,2345972
314,2,2345972
314,3,2345972
314,4,2345972
314,5,2345972
314,6,2345972
314,7,2345972
314,8,2345972
314,9,2345972
314,10,2345972
314,11,2345972
314,12,2345972
315,1,1303318
315,2,1303318
315,3,1303318
315,4,1303318
315,5,1303318
315,6,1303318
315,7,1303318
315,8,1303318
315,9,1303318
315,10,1303318
315,11,1303318
315,12,1303318
316,1,426540
316,2,426540
316,3,426540
316,4,426540
316,5,426540
316,6,426540
316,7,426540
316,8,426540
316,9,426540
316,10,426540
316,11,426540
316,12,426540
317,1,592417
317,2,592417
317,3,592417
317,4,592417
317,5,592417
317,6,592417
317,7,592417
317,8,592417
317,9,592417
317,10,592417
317,11,592417
317,12,592417
318,1,1848341
318,2,1848341
318,3,1848341
318,4,1848341
318,5,1848341
318,6,1848341
318,7,1848341
318,8,1848341
318,9,1848341
318,10,1848341
318,11,1848341
318,12,1848341
319,1,924171
319,2,924171
319,3,924171
319,4,924171
319,5,924171
319,6,924171
319,7,924171
319,8,924171
319,9,924171
319,10,924171
319,11,924171
319,12,924171
320,1,1469194
320,2,1469194
320,3,1469194
320,4,1469194
320,5,1469194
320,6,1469194
320,7,1469194
320,8,1469194
320,9,1469194
320,10,1469194
320,11,1469194
320,12,1469194
321,1,592417
321,2,592417
321,3,592417
321,4,592417
321,5,592417
321,6,592417
321,7,592417
321,8,592417
321,9,592417
321,10,592417
321,11,592417
321,12,592417
322,1,592417
322,2,592417
322,3,592417
322,4,592417
322,5,592417
322,6,592417
322,7,592417
322,8,592417
322,9,592417
322,10,592417
322,11,592417
322,12,592417
323,1,2345972
323,2,2345972
323,3,2345972
323,4,2345972
323,5,2345972
323,6,2345972
323,7,2345972
323,8,2345972
323,9,2345972
323,10,2345972
323,11,2345972
323,12,2345972
324,1,592417
324,2,592417
324,3,592417
324,4,592417
324,5,592417
324,6,592417
324,7,592417
324,8,592417
324,9,592417
324,10,592417
324,11,592417
324,12,592417
325,1,805687
325,2,805687
325,3,805687
325,4,805687
325,5,805687
325,6,805687
325,7,805687
325,8,805687
325,9,805687
325,10,805687
325,11,805687
325,12,805687
326,1,2227488
326,2,2227488
326,3,2227488
326,4,2227488
326,5,2227488
326,6,2227488
326,7,2227488
326,8,2227488
326,9,2227488
326,10,2227488
326,11,2227488
326,12,2227488
327,1,592417
327,2,592417
327,3,592417
327,4,592417
327,5,592417
327,6,592417
327,7,592417
327,8,592417
327,9,592417
327,10,592417
327,11,592417
327,12,592417
328,1,1635071
328,2,1635071
328,3,1635071
328,4,1635071
328,5,1635071
328,6,1635071
328,7,1635071
328,8,1635071
328,9,1635071
328,10,1635071
328,11,1635071
328,12,1635071
329,1,1848341
329,2,1848341
329,3,1848341
329,4,1848341
329,5,1848341
329,6,1848341
329,7,1848341
329,8,1848341
329,9,1848341
329,10,1848341
329,11,1848341
329,12,1848341
330,1,1635071
330,2,1635071
330,3,1635071
330,4,1635071
330,5,1635071
330,6,1635071
330,7,1635071
330,8,1635071
330,9,1635071
330,10,1635071
330,11,1635071
330,12,1635071
331,1,1635071
331,2,1635071
331,3,1635071
331,4,1635071
331,5,1635071
331,6,1635071
331,7,1635071
331,8,1635071
331,9,1635071
331,10,1635071
331,11,1635071
331,12,1635071
332,1,592417
332,2,592417
332,3,592417
332,4,592417
332,5,592417
332,6,592417
332,7,592417
332,8,592417
332,9,592417
332,10,592417
332,11,592417
332,12,592417
333,1,2345972
333,2,2345972
333,3,2345972
333,4,2345972
333,5,2345972
333,6,2345972
333,7,2345972
333,8,2345972
333,9,2345972
333,10,2345972
333,11,2345972
333,12,2345972
334,1,1635071
334,2,1635071
334,3,1635071
334,4,1635071
334,5,1635071
334,6,1635071
334,7,1635071
334,8,1635071
334,9,1635071
334,10,1635071
334,11,1635071
334,12,1635071
335,1,805687
335,2,805687
335,3,805687
335,4,805687
335,5,805687
335,6,805687
335,7,805687
335,8,805687
335,9,805687
335,10,805687
335,11,805687
335,12,805687
336,1,1848341
336,2,1848341
336,3,1848341
336,4,1848341
336,5,1848341
336,6,1848341
336,7,1848341
336,8,1848341
336,9,1848341
336,10,1848341
336,11,1848341
336,12,1848341
337,1,805687
337,2,805687
337,3,805687
337,4,805687
337,5,805687
337,6,805687
337,7,805687
337,8,805687
337,9,805687
337,10,805687
337,11,805687
337,12,805687
338,1,2132701
338,2,2132701
338,3,2132701
338,4,2132701
338,5,2132701
338,6,2132701
338,7,2132701
338,8,2132701
338,9,2132701
338,10,2132701
338,11,2132701
338,12,2132701
339,1,1848341
339,2,1848341
339,3,1848341
339,4,1848341
339,5,1848341
339,6,1848341
339,7,1848341
339,8,1848341
339,9,1848341
339,10,1848341
339,11,1848341
339,12,1848341
340,1,2345972
340,2,2345972
340,3,2345972
340,4,2345972
340,5,2345972
340,6,2345972
340,7,2345972
340,8,2345972
340,9,2345972
340,10,2345972
340,11,2345972
340,12,2345972
341,1,805687
341,2,805687
341,3,805687
341,4,805687
341,5,805687
341,6,805687
341,7,805687
341,8,805687
341,9,805687
341,10,805687
341,11,805687
341,12,805687
342,1,1255924
342,2,1255924
342,3,1255924
342,4,1255924
342,5,1255924
342,6,1255924
342,7,1255924
342,8,1255924
342,9,1255924
342,10,1255924
342,11,1255924
342,12,1255924
343,1,213270
343,2,213270
343,3,213270
343,4,213270
343,5,213270
343,6,213270
343,7,213270
343,8,213270
343,9,213270
343,10,213270
343,11,213270
343,12,213270
344,1,213270
344,2,213270
344,3,213270
344,4,213270
344,5,213270
344,6,213270
344,7,213270
344,8,213270
344,9,213270
344,10,213270
344,11,213270
344,12,213270
345,1,592417
345,2,592417
345,3,592417
345,4,592417
345,5,592417
345,6,592417
345,7,592417
345,8,592417
345,9,592417
345,10,592417
345,11,592417
345,12,592417
346,1,592417
346,2,592417
346,3,592417
346,4,592417
346,5,592417
346,6,592417
346,7,592417
346,8,592417
346,9,592417
346,10,592417
346,11,592417
346,12,592417
347,1,1090047
347,2,1090047
347,3,1090047
347,4,1090047
347,5,1090047
347,6,1090047
347,7,1090047
347,8,1090047
347,9,1090047
347,10,1090047
347,11,1090047
347,12,1090047
348,1,805687
348,2,805687
348,3,805687
348,4,805687
348,5,805687
348,6,805687
348,7,805687
348,8,805687
348,9,805687
348,10,805687
348,11,805687
348,12,805687
349,1,213270
349,2,213270
349,3,213270
349,4,213270
349,5,213270
349,6,213270
349,7,213270
349,8,213270
349,9,213270
349,10,213270
349,11,213270
349,12,213270
350,1,1635071
350,2,1635071
350,3,1635071
350,4,1635071
350,5,1635071
350,6,1635071
350,7,1635071
350,8,1635071
350,9,1635071
350,10,1635071
350,11,1635071
350,12,1635071
351,1,1255924
351,2,1255924
351,3,1255924
351,4,1255924
351,5,1255924
351,6,1255924
351,7,1255924
351,8,1255924
351,9,1255924
351,10,1255924
351,11,1255924
351,12,1255924
352,1,1635071
352,2,1635071
352,3,1635071
352,4,1635071
352,5,1635071
352,6,1635071
352,7,1635071
352,8,1635071
352,9,1635071
352,10,1635071
352,11,1635071
352,12,1635071
353,1,805687
353,2,805687
353,3,805687
353,4,805687
353,5,805687
353,6,805687
353,7,805687
353,8,805687
353,9,805687
353,10,805687
353,11,805687
353,12,805687
354,1,1635071
354,2,1635071
354,3,1635071
354,4,1635071
354,5,1635071
354,6,1635071
354,7,1635071
354,8,1635071
354,9,1635071
354,10,1635071
354,11,1635071
354,12,1635071
355,1,2345972
355,2,2345972
355,3,2345972
355,4,2345972
355,5,2345972
355,6,2345972
355,7,2345972
355,8,2345972
355,9,2345972
355,10,2345972
355,11,2345972
355,12,2345972
356,1,2132701
356,2,2132701
356,3,2132701
356,4,2132701
356,5,2132701
356,6,2132701
356,7,2132701
356,8,2132701
356,9,2132701
356,10,2132701
356,11,2132701
356,12,2132701
357,1,805687
357,2,805687
357,3,805687
357,4,805687
357,5,805687
357,6,805687
357,7,805687
357,8,805687
357,9,805687
357,10,805687
357,11,805687
357,12,805687
358,1,592417
358,2,592417
358,3,592417
358,4,592417
358,5,592417
358,6,592417
358,7,592417
358,8,592417
358,9,592417
358,10,592417
358,11,592417
358,12,592417
359,1,1635071
359,2,1635071
359,3,1635071
359,4,1635071
359,5,1635071
359,6,1635071
359,7,1635071
359,8,1635071
359,9,1635071
359,10,1635071
359,11,1635071
359,12,1635071
360,1,1635071
360,2,1635071
360,3,1635071
360,4,1635071
360,5,1635071
360,6,1635071
360,7,1635071
360,8,1635071
360,9,1635071
360,10,1635071
360,11,1635071
360,12,1635071
361,1,710900
361,2,710900
361,3,710900
361,4,710900
361,5,710900
361,6,710900
361,7,710900
361,8,710900
361,9,710900
361,10,710900
361,11,710900
361,12,710900
362,1,1635071
362,2,1635071
362,3,1635071
362,4,1635071
362,5,1635071
362,6,1635071
362,7,1635071
362,8,1635071
362,9,1635071
362,10,1635071
362,11,1635071
362,12,1635071
363,1,1635071
363,2,1635071
363,3,1635071
363,4,1635071
363,5,1635071
363,6,1635071
363,7,1635071
363,8,1635071
363,9,1635071
363,10,1635071
363,11,1635071
363,12,1635071
364,1,1635071
364,2,1635071
364,3,1635071
364,4,1635071
364,5,1635071
364,6,1635071
364,7,1635071
364,8,1635071
364,9,1635071
364,10,1635071
364,11,1635071
364,12,1635071
365,1,1255924
365,2,1255924
365,3,1255924
365,4,1255924
365,5,1255924
365,6,1255924
365,7,1255924
365,8,1255924
365,9,1255924
365,10,1255924
365,11,1255924
365,12,1255924
366,1,2132701
366,2,2132701
366,3,2132701
366,4,2132701
366,5,2132701
366,6,2132701
366,7,2132701
366,8,2132701
366,9,2132701
366,10,2132701
366,11,2132701
366,12,2132701
367,1,1635071
367,2,1635071
367,3,1635071
367,4,1635071
367,5,1635071
367,6,1635071
367,7,1635071
367,8,1635071
367,9,1635071
367,10,1635071
367,11,1635071
367,12,1635071
368,1,592417
368,2,592417
368,3,592417
368,4,592417
368,5,592417
368,6,592417
368,7,592417
368,8,592417
368,9,592417
368,10,592417
368,11,592417
368,12,592417
369,1,592417
369,2,592417
369,3,592417
369,4,592417
369,5,592417
369,6,592417
369,7,592417
369,8,592417
369,9,592417
369,10,592417
369,11,592417
369,12,592417
370,1,592417
370,2,592417
370,3,592417
370,4,592417
370,5,592417
370,6,592417
370,7,592417
370,8,592417
370,9,592417
370,10,592417
370,11,592417
370,12,592417
371,1,213270
371,2,213270
371,3,213270
371,4,213270
371,5,213270
371,6,213270
371,7,213270
371,8,213270
371,9,213270
371,10,213270
371,11,213270
371,12,213270
372,1,592417
372,2,592417
372,3,592417
372,4,592417
372,5,592417
372,6,592417
372,7,592417
372,8,592417
372,9,592417
372,10,592417
372,11,592417
372,12,592417
373,1,2132701
373,2,2132701
373,3,2132701
373,4,2132701
373,5,2132701
373,6,2132701
373,7,2132701
373,8,2132701
373,9,2132701
373,10,2132701
373,11,2132701
373,12,2132701
374,1,592417
374,2,592417
374,3,592417
374,4,592417
374,5,592417
374,6,592417
374,7,592417
374,8,592417
374,9,592417
374,10,592417
374,11,592417
374,12,592417
375,1,592417
375,2,592417
375,3,592417
375,4,592417
375,5,592417
375,6,592417
375,7,592417
375,8,592417
375,9,592417
375,10,592417
375,11,592417
375,12,592417
376,1,1255924
376,2,1255924
376,3,1255924
376,4,1255924
376,5,1255924
376,6,1255924
376,7,1255924
376,8,1255924
376,9,1255924
376,10,1255924
376,11,1255924
376,12,1255924
377,1,805687
377,2,805687
377,3,805687
377,4,805687
377,5,805687
377,6,805687
377,7,805687
377,8,805687
377,9,805687
377,10,805687
377,11,805687
377,12,805687
378,1,592417
378,2,592417
378,3,592417
378,4,592417
378,5,592417
378,6,592417
378,7,592417
378,8,592417
378,9,592417
378,10,592417
378,11,592417
378,12,592417
379,1,592417
379,2,592417
379,3,592417
379,4,592417
379,5,592417
379,6,592417
379,7,592417
379,8,592417
379,9,592417
379,10,592417
379,11,592417
379,12,592417
380,1,592417
380,2,592417
380,3,592417
380,4,592417
380,5,592417
380,6,592417
380,7,592417
380,8,592417
380,9,592417
380,10,592417
380,11,592417
380,12,592417
381,1,1469194
381,2,1469194
381,3,1469194
381,4,1469194
381,5,1469194
381,6,1469194
381,7,1469194
381,8,1469194
381,9,1469194
381,10,1469194
381,11,1469194
381,12,1469194
382,1,710900
382,2,710900
382,3,710900
382,4,710900
382,5,710900
382,6,710900
382,7,710900
382,8,710900
382,9,710900
382,10,710900
382,11,710900
382,12,710900
383,1,2132701
383,2,2132701
383,3,2132701
383,4,2132701
383,5,2132701
383,6,2132701
383,7,2132701
383,8,2132701
383,9,2132701
383,10,2132701
383,11,2132701
383,12,2132701
384,1,213270
384,2,213270
384,3,213270
384,4,213270
384,5,213270
384,6,213270
384,7,213270
384,8,213270
384,9,213270
384,10,213270
384,11,213270
384,12,213270
385,1,592417
385,2,592417
385,3,592417
385,4,592417
385,5,592417
385,6,592417
385,7,592417
385,8,592417
385,9,592417
385,10,592417
385,11,592417
385,12,592417
386,1,592417
386,2,592417
386,3,592417
386,4,592417
386,5,592417
386,6,592417
386,7,592417
386,8,592417
386,9,592417
386,10,592417
386,11,592417
386,12,592417
387,1,1469194
387,2,1469194
387,3,1469194
387,4,1469194
387,5,1469194
387,6,1469194
387,7,1469194
387,8,1469194
387,9,1469194
387,10,1469194
387,11,1469194
387,12,1469194
388,1,2132701
388,2,2132701
388,3,2132701
388,4,2132701
388,5,2132701
388,6,2132701
388,7,2132701
388,8,2132701
388,9,2132701
388,10,2132701
388,11,2132701
388,12,2132701
389,1,2345972
389,2,2345972
389,3,2345972
389,4,2345972
389,5,2345972
389,6,2345972
389,7,2345972
389,8,2345972
389,9,2345972
389,10,2345972
389,11,2345972
389,12,2345972
390,1,213270
390,2,213270
390,3,213270
390,4,213270
390,5,213270
390,6,213270
390,7,213270
390,8,213270
390,9,213270
390,10,213270
390,11,213270
390,12,213270
391,1,426540
391,2,426540
391,3,426540
391,4,426540
391,5,426540
391,6,426540
391,7,426540
391,8,426540
391,9,426540
391,10,426540
391,11,426540
391,12,426540
392,1,592417
392,2,592417
392,3,592417
392,4,592417
392,5,592417
392,6,592417
392,7,592417
392,8,592417
392,9,592417
392,10,592417
392,11,592417
392,12,592417
393,1,1255924
393,2,1255924
393,3,1255924
393,4,1255924
393,5,1255924
393,6,1255924
393,7,1255924
393,8,1255924
393,9,1255924
393,10,1255924
393,11,1255924
393,12,1255924
394,1,213270
394,2,213270
394,3,213270
394,4,213270
394,5,213270
394,6,213270
394,7,213270
394,8,213270
394,9,213270
394,10,213270
394,11,213270
394,12,213270
395,1,1635071
395,2,1635071
395,3,1635071
395,4,1635071
395,5,1635071
395,6,1635071
395,7,1635071
395,8,1635071
395,9,1635071
395,10,1635071
395,11,1635071
395,12,1635071
396,1,213270
396,2,213270
396,3,213270
396,4,213270
396,5,213270
396,6,213270
396,7,213270
396,8,213270
396,9,213270
396,10,213270
396,11,213270
396,12,213270
397,1,1635071
397,2,1635071
397,3,1635071
397,4,1635071
397,5,1635071
397,6,1635071
397,7,1635071
397,8,1635071
397,9,1635071
397,10,1635071
397,11,1635071
397,12,1635071
398,1,710900
398,2,710900
398,3,710900
398,4,710900
398,5,710900
398,6,710900
398,7,710900
398,8,710900
398,9,710900
398,10,710900
398,11,710900
398,12,710900
399,1,805687
399,2,805687
399,3,805687
399,4,805687
399,5,805687
399,6,805687
399,7,805687
399,8,805687
399,9,805687
399,10,805687
399,11,805687
399,12,805687
400,1,1255924
400,2,1255924
400,3,1255924
400,4,1255924
400,5,1255924
400,6,1255924
400,7,1255924
400,8,1255924
400,9,1255924
400,10,1255924
400,11,1255924
400,12,1255924
401,1,1469194
401,2,1469194
401,3,1469194
401,4,1469194
401,5,1469194
401,6,1469194
401,7,1469194
401,8,1469194
401,9,1469194
401,10,1469194
401,11,1469194
401,12,1469194
402,1,592417
402,2,592417
402,3,592417
402,4,592417
402,5,592417
402,6,592417
402,7,592417
402,8,592417
402,9,592417
402,10,592417
402,11,592417
402,12,592417
403,1,1090047
403,2,1090047
403,3,1090047
403,4,1090047
403,5,1090047
403,6,1090047
403,7,1090047
403,8,1090047
403,9,1090047
403,10,1090047
403,11,1090047
403,12,1090047
404,1,592417
404,2,592417
404,3,592417
404,4,592417
404,5,592417
404,6,592417
404,7,592417
404,8,592417
404,9,592417
404,10,592417
404,11,592417
404,12,592417
405,1,1753555
405,2,1753555
405,3,1753555
405,4,1753555
405,5,1753555
405,6,1753555
405,7,1753555
405,8,1753555
405,9,1753555
405,10,1753555
405,11,1753555
405,12,1753555
406,1,1255924
406,2,1255924
406,3,1255924
406,4,1255924
406,5,1255924
406,6,1255924
406,7,1255924
406,8,1255924
406,9,1255924
406,10,1255924
406,11,1255924
406,12,1255924
407,1,426540
407,2,426540
407,3,426540
407,4,426540
407,5,426540
407,6,426540
407,7,426540
407,8,426540
407,9,426540
407,10,426540
407,11,426540
407,12,426540
408,1,592417
408,2,592417
408,3,592417
408,4,592417
408,5,592417
408,6,592417
408,7,592417
408,8,592417
408,9,592417
408,10,592417
408,11,592417
408,12,592417
409,1,1255924
409,2,1255924
409,3,1255924
409,4,1255924
409,5,1255924
409,6,1255924
409,7,1255924
409,8,1255924
409,9,1255924
409,10,1255924
409,11,1255924
409,12,1255924
410,1,805687
410,2,805687
410,3,805687
410,4,805687
410,5,805687
410,6,805687
410,7,805687
410,8,805687
410,9,805687
410,10,805687
410,11,805687
410,12,805687
411,1,1635071
411,2,1635071
411,3,1635071
411,4,1635071
411,5,1635071
411,6,1635071
411,7,1635071
411,8,1635071
411,9,1635071
411,10,1635071
411,11,1635071
411,12,1635071
412,1,592417
412,2,592417
412,3,592417
412,4,592417
412,5,592417
412,6,592417
412,7,592417
412,8,592417
412,9,592417
412,10,592417
412,11,592417
412,12,592417
413,1,592417
413,2,592417
413,3,592417
413,4,592417
413,5,592417
413,6,592417
413,7,592417
413,8,592417
413,9,592417
413,10,592417
413,11,592417
413,12,592417
414,1,1635071
414,2,1635071
414,3,1635071
414,4,1635071
414,5,1635071
414,6,1635071
414,7,1635071
414,8,1635071
414,9,1635071
414,10,1635071
414,11,1635071
414,12,1635071
415,1,710900
415,2,710900
415,3,710900
415,4,710900
415,5,710900
415,6,710900
415,7,710900
415,8,710900
415,9,710900
415,10,710900
415,11,710900
415,12,710900
416,1,1469194
416,2,1469194
416,3,1469194
416,4,1469194
416,5,1469194
416,6,1469194
416,7,1469194
416,8,1469194
416,9,1469194
416,10,1469194
416,11,1469194
416,12,1469194
417,1,592417
417,2,592417
417,3,592417
417,4,592417
417,5,592417
417,6,592417
417,7,592417
417,8,592417
417,9,592417
417,10,592417
417,11,592417
417,12,592417
418,1,592417
418,2,592417
418,3,592417
418,4,592417
418,5,592417
418,6,592417
418,7,592417
418,8,592417
418,9,592417
418,10,592417
418,11,592417
418,12,592417
419,1,805687
419,2,805687
419,3,805687
419,4,805687
419,5,805687
419,6,805687
419,7,805687
419,8,805687
419,9,805687
419,10,805687
419,11,805687
419,12,805687
420,1,1090047
420,2,1090047
420,3,1090047
420,4,1090047
420,5,1090047
420,6,1090047
420,7,1090047
420,8,1090047
420,9,1090047
420,10,1090047
420,11,1090047
420,12,1090047
421,1,1469194
421,2,1469194
421,3,1469194
421,4,1469194
421,5,1469194
421,6,1469194
421,7,1469194
421,8,1469194
421,9,1469194
421,10,1469194
421,11,1469194
421,12,1469194
422,1,1966825
422,2,1966825
422,3,1966825
422,4,1966825
422,5,1966825
422,6,1966825
422,7,1966825
422,8,1966825
422,9,1966825
422,10,1966825
422,11,1966825
422,12,1966825
423,1,213270
423,2,213270
423,3,213270
423,4,213270
423,5,213270
423,6,213270
423,7,213270
423,8,213270
423,9,213270
423,10,213270
423,11,213270
423,12,213270
424,1,1848341
424,2,1848341
424,3,1848341
424,4,1848341
424,5,1848341
424,6,1848341
424,7,1848341
424,8,1848341
424,9,1848341
424,10,1848341
424,11,1848341
424,12,1848341
425,1,2345972
425,2,2345972
425,3,2345972
425,4,2345972
425,5,2345972
425,6,2345972
425,7,2345972
425,8,2345972
425,9,2345972
425,10,2345972
425,11,2345972
425,12,2345972
426,1,805687
426,2,805687
426,3,805687
426,4,805687
426,5,805687
426,6,805687
426,7,805687
426,8,805687
426,9,805687
426,10,805687
426,11,805687
426,12,805687
427,1,1848341
427,2,1848341
427,3,1848341
427,4,1848341
427,5,1848341
427,6,1848341
427,7,1848341
427,8,1848341
427,9,1848341
427,10,1848341
427,11,1848341
427,12,1848341
428,1,710900
428,2,710900
428,3,710900
428,4,710900
428,5,710900
428,6,710900
428,7,710900
428,8,710900
428,9,710900
428,10,710900
428,11,710900
428,12,710900
429,1,592417
429,2,592417
429,3,592417
429,4,592417
429,5,592417
429,6,592417
429,7,592417
429,8,592417
429,9,592417
429,10,592417
429,11,592417
429,12,592417
430,1,426540
430,2,426540
430,3,426540
430,4,426540
430,5,426540
430,6,426540
430,7,426540
430,8,426540
430,9,426540
430,10,426540
430,11,426540
430,12,426540
431,1,805687
431,2,805687
431,3,805687
431,4,805687
431,5,805687
431,6,805687
431,7,805687
431,8,805687
431,9,805687
431,10,805687
431,11,805687
431,12,805687
432,1,592417
432,2,592417
432,3,592417
432,4,592417
432,5,592417
432,6,592417
432,7,592417
432,8,592417
432,9,592417
432,10,592417
432,11,592417
432,12,592417
433,1,592417
433,2,592417
433,3,592417
433,4,592417
433,5,592417
433,6,592417
433,7,592417
433,8,592417
433,9,592417
433,10,592417
433,11,592417
433,12,592417
434,1,1848341
434,2,1848341
434,3,1848341
434,4,1848341
434,5,1848341
434,6,1848341
434,7,1848341
434,8,1848341
434,9,1848341
434,10,1848341
434,11,1848341
434,12,1848341
435,1,213270
435,2,213270
435,3,213270
435,4,213270
435,5,213270
435,6,213270
435,7,213270
435,8,213270
435,9,213270
435,10,213270
435,11,213270
435,12,213270
436,1,592417
436,2,592417
436,3,592417
436,4,592417
436,5,592417
436,6,592417
436,7,592417
436,8,592417
436,9,592417
436,10,592417
436,11,592417
436,12,592417
437,1,592417
437,2,592417
437,3,592417
437,4,592417
437,5,592417
437,6,592417
437,7,592417
437,8,592417
437,9,592417
437,10,592417
437,11,592417
437,12,592417
438,1,213270
438,2,213270
438,3,213270
438,4,213270
438,5,213270
438,6,213270
438,7,213270
438,8,213270
438,9,213270
438,10,213270
438,11,213270
438,12,213270
439,1,1635071
439,2,1635071
439,3,1635071
439,4,1635071
439,5,1635071
439,6,1635071
439,7,1635071
439,8,1635071
439,9,1635071
439,10,1635071
439,11,1635071
439,12,1635071
440,1,592417
440,2,592417
440,3,592417
440,4,592417
440,5,592417
440,6,592417
440,7,592417
440,8,592417
440,9,592417
440,10,592417
440,11,592417
440,12,592417
441,1,1966825
441,2,1966825
441,3,1966825
441,4,1966825
441,5,1966825
441,6,1966825
441,7,1966825
441,8,1966825
441,9,1966825
441,10,1966825
441,11,1966825
441,12,1966825
442,1,1635071
442,2,1635071
442,3,1635071
442,4,1635071
442,5,1635071
442,6,1635071
442,7,1635071
442,8,1635071
442,9,1635071
442,10,1635071
442,11,1635071
442,12,1635071
443,1,805687
443,2,805687
443,3,805687
443,4,805687
443,5,805687
443,6,805687
443,7,805687
443,8,805687
443,9,805687
443,10,805687
443,11,805687
443,12,805687
444,1,1635071
444,2,1635071
444,3,1635071
444,4,1635071
444,5,1635071
444,6,1635071
444,7,1635071
444,8,1635071
444,9,1635071
444,10,1635071
444,11,1635071
444,12,1635071
445,1,1303318
445,2,1303318
445,3,1303318
445,4,1303318
445,5,1303318
445,6,1303318
445,7,1303318
445,8,1303318
445,9,1303318
445,10,1303318
445,11,1303318
445,12,1303318
446,1,1469194
446,2,1469194
446,3,1469194
446,4,1469194
446,5,1469194
446,6,1469194
446,7,1469194
446,8,1469194
446,9,1469194
446,10,1469194
446,11,1469194
446,12,1469194
447,1,1848341
447,2,1848341
447,3,1848341
447,4,1848341
447,5,1848341
447,6,1848341
447,7,1848341
447,8,1848341
447,9,1848341
447,10,1848341
447,11,1848341
447,12,1848341
448,1,592417
448,2,592417
448,3,592417
448,4,592417
448,5,592417
448,6,592417
448,7,592417
448,8,592417
448,9,592417
448,10,592417
448,11,592417
448,12,592417
449,1,1753555
449,2,1753555
449,3,1753555
449,4,1753555
449,5,1753555
449,6,1753555
449,7,1753555
449,8,1753555
449,9,1753555
449,10,1753555
449,11,1753555
449,12,1753555
450,1,213270
450,2,213270
450,3,213270
450,4,213270
450,5,213270
450,6,213270
450,7,213270
450,8,213270
450,9,213270
450,10,213270
450,11,213270
450,12,213270
451,1,1090047
451,2,1090047
451,3,1090047
451,4,1090047
451,5,1090047
451,6,1090047
451,7,1090047
451,8,1090047
451,9,1090047
451,10,1090047
451,11,1090047
451,12,1090047
452,1,1635071
452,2,1635071
452,3,1635071
452,4,1635071
452,5,1635071
452,6,1635071
452,7,1635071
452,8,1635071
452,9,1635071
452,10,1635071
452,11,1635071
452,12,1635071
453,1,1848341
453,2,1848341
453,3,1848341
453,4,1848341
453,5,1848341
453,6,1848341
453,7,1848341
453,8,1848341
453,9,1848341
453,10,1848341
453,11,1848341
453,12,1848341
454,1,2014218
454,2,2014218
454,3,2014218
454,4,2014218
454,5,2014218
454,6,2014218
454,7,2014218
454,8,2014218
454,9,2014218
454,10,2014218
454,11,2014218
454,12,2014218
455,1,805687
455,2,805687
455,3,805687
455,4,805687
455,5,805687
455,6,805687
455,7,805687
455,8,805687
455,9,805687
455,10,805687
455,11,805687
455,12,805687
456,1,2511848
456,2,2511848
456,3,2511848
456,4,2511848
456,5,2511848
456,6,2511848
456,7,2511848
456,8,2511848
456,9,2511848
456,10,2511848
456,11,2511848
456,12,2511848
457,1,1848341
457,2,1848341
457,3,1848341
457,4,1848341
457,5,1848341
457,6,1848341
457,7,1848341
457,8,1848341
457,9,1848341
457,10,1848341
457,11,1848341
457,12,1848341
458,1,2345972
458,2,2345972
458,3,2345972
458,4,2345972
458,5,2345972
458,6,2345972
458,7,2345972
458,8,2345972
458,9,2345972
458,10,2345972
458,11,2345972
458,12,2345972
459,1,1848341
459,2,1848341
459,3,1848341
459,4,1848341
459,5,1848341
459,6,1848341
459,7,1848341
459,8,1848341
459,9,1848341
459,10,1848341
459,11,1848341
459,12,1848341
460,1,971564
460,2,971564
460,3,971564
460,4,971564
460,5,971564
460,6,971564
460,7,971564
460,8,971564
460,9,971564
460,10,971564
460,11,971564
460,12,971564
461,1,1635071
461,2,1635071
461,3,1635071
461,4,1635071
461,5,1635071
461,6,1635071
461,7,1635071
461,8,1635071
461,9,1635071
461,10,1635071
461,11,1635071
461,12,1635071
462,1,2345972
462,2,2345972
462,3,2345972
462,4,2345972
462,5,2345972
462,6,2345972
462,7,2345972
462,8,2345972
462,9,2345972
