i,j,t,demand
323,2,8,1921
323,2,9,1921
323,2,10,1921
323,2,11,1921
323,2,12,1921
323,3,1,31
323,3,2,31
323,3,3,31
323,3,4,31
323,3,5,31
323,3,6,31
323,3,7,31
323,3,8,31
323,3,9,31
323,3,10,31
323,3,11,31
323,3,12,31
324,1,1,12347
324,1,2,12347
324,1,3,12347
324,1,4,12347
324,1,5,12347
324,1,6,12347
324,1,7,12347
324,1,8,12347
324,1,9,12347
324,1,10,12347
324,1,11,12347
324,1,12,12347
324,2,1,1921
324,2,2,1921
324,2,3,1921
324,2,4,1921
324,2,5,1921
324,2,6,1921
324,2,7,1921
324,2,8,1921
324,2,9,1921
324,2,10,1921
324,2,11,1921
324,2,12,1921
324,3,1,31
324,3,2,31
324,3,3,31
324,3,4,31
324,3,5,31
324,3,6,31
324,3,7,31
324,3,8,31
324,3,9,31
324,3,10,31
324,3,11,31
324,3,12,31
325,1,1,12347
325,1,2,12347
325,1,3,12347
325,1,4,12347
325,1,5,12347
325,1,6,12347
325,1,7,12347
325,1,8,12347
325,1,9,12347
325,1,10,12347
325,1,11,12347
325,1,12,12347
325,2,1,1921
325,2,2,1921
325,2,3,1921
325,2,4,1921
325,2,5,1921
325,2,6,1921
325,2,7,1921
325,2,8,1921
325,2,9,1921
325,2,10,1921
325,2,11,1921
325,2,12,1921
325,3,1,31
325,3,2,31
325,3,3,31
325,3,4,31
325,3,5,31
325,3,6,31
325,3,7,31
325,3,8,31
325,3,9,31
325,3,10,31
325,3,11,31
325,3,12,31
326,1,1,12347
326,1,2,12347
326,1,3,12347
326,1,4,12347
326,1,5,12347
326,1,6,12347
326,1,7,12347
326,1,8,12347
326,1,9,12347
326,1,10,12347
326,1,11,12347
326,1,12,12347
326,2,1,1921
326,2,2,1921
326,2,3,1921
326,2,4,1921
326,2,5,1921
326,2,6,1921
326,2,7,1921
326,2,8,1921
326,2,9,1921
326,2,10,1921
326,2,11,1921
326,2,12,1921
326,3,1,31
326,3,2,31
326,3,3,31
326,3,4,31
326,3,5,31
326,3,6,31
326,3,7,31
326,3,8,31
326,3,9,31
326,3,10,31
326,3,11,31
326,3,12,31
327,1,1,12347
327,1,2,12347
327,1,3,12347
327,1,4,12347
327,1,5,12347
327,1,6,12347
327,1,7,12347
327,1,8,12347
327,1,9,12347
327,1,10,12347
327,1,11,12347
327,1,12,12347
327,2,1,1921
327,2,2,1921
327,2,3,1921
327,2,4,1921
327,2,5,1921
327,2,6,1921
327,2,7,1921
327,2,8,1921
327,2,9,1921
327,2,10,1921
327,2,11,1921
327,2,12,1921
327,3,1,31
327,3,2,31
327,3,3,31
327,3,4,31
327,3,5,31
327,3,6,31
327,3,7,31
327,3,8,31
327,3,9,31
327,3,10,31
327,3,11,31
327,3,12,31
328,1,1,12347
328,1,2,12347
328,1,3,12347
328,1,4,12347
328,1,5,12347
328,1,6,12347
328,1,7,12347
328,1,8,12347
328,1,9,12347
328,1,10,12347
328,1,11,12347
328,1,12,12347
328,2,1,1921
328,2,2,1921
328,2,3,1921
328,2,4,1921
328,2,5,1921
328,2,6,1921
328,2,7,1921
328,2,8,1921
328,2,9,1921
328,2,10,1921
328,2,11,1921
328,2,12,1921
328,3,1,31
328,3,2,31
328,3,3,31
328,3,4,31
328,3,5,31
328,3,6,31
328,3,7,31
328,3,8,31
328,3,9,31
328,3,10,31
328,3,11,31
328,3,12,31
329,1,1,12347
329,1,2,12347
329,1,3,12347
329,1,4,12347
329,1,5,12347
329,1,6,12347
329,1,7,12347
329,1,8,12347
329,1,9,12347
329,1,10,12347
329,1,11,12347
329,1,12,12347
329,2,1,1921
329,2,2,1921
329,2,3,1921
329,2,4,1921
329,2,5,1921
329,2,6,1921
329,2,7,1921
329,2,8,1921
329,2,9,1921
329,2,10,1921
329,2,11,1921
329,2,12,1921
329,3,1,31
329,3,2,31
329,3,3,31
329,3,4,31
329,3,5,31
329,3,6,31
329,3,7,31
329,3,8,31
329,3,9,31
329,3,10,31
329,3,11,31
329,3,12,31
330,1,1,12347
330,1,2,12347
330,1,3,12347
330,1,4,12347
330,1,5,12347
330,1,6,12347
330,1,7,12347
330,1,8,12347
330,1,9,12347
330,1,10,12347
330,1,11,12347
330,1,12,12347
330,2,1,1921
330,2,2,1921
330,2,3,1921
330,2,4,1921
330,2,5,1921
330,2,6,1921
330,2,7,1921
330,2,8,1921
330,2,9,1921
330,2,10,1921
330,2,11,1921
330,2,12,1921
330,3,1,31
330,3,2,31
330,3,3,31
330,3,4,31
330,3,5,31
330,3,6,31
330,3,7,31
330,3,8,31
330,3,9,31
330,3,10,31
330,3,11,31
330,3,12,31
331,1,1,12347
331,1,2,12347
331,1,3,12347
331,1,4,12347
331,1,5,12347
331,1,6,12347
331,1,7,12347
331,1,8,12347
331,1,9,12347
331,1,10,12347
331,1,11,12347
331,1,12,12347
331,2,1,1921
331,2,2,1921
331,2,3,1921
331,2,4,1921
331,2,5,1921
331,2,6,1921
331,2,7,1921
331,2,8,1921
331,2,9,1921
331,2,10,1921
331,2,11,1921
331,2,12,1921
331,3,1,31
331,3,2,31
331,3,3,31
331,3,4,31
331,3,5,31
331,3,6,31
331,3,7,31
331,3,8,31
331,3,9,31
331,3,10,31
331,3,11,31
331,3,12,31
332,1,1,12347
332,1,2,12347
332,1,3,12347
332,1,4,12347
332,1,5,12347
332,1,6,12347
332,1,7,12347
332,1,8,12347
332,1,9,12347
332,1,10,12347
332,1,11,12347
332,1,12,12347
332,2,1,1921
332,2,2,1921
332,2,3,1921
332,2,4,1921
332,2,5,1921
332,2,6,1921
332,2,7,1921
332,2,8,1921
332,2,9,1921
332,2,10,1921
332,2,11,1921
332,2,12,1921
332,3,1,31
332,3,2,31
332,3,3,31
332,3,4,31
332,3,5,31
332,3,6,31
332,3,7,31
332,3,8,31
332,3,9,31
332,3,10,31
332,3,11,31
332,3,12,31
333,1,1,12347
333,1,2,12347
333,1,3,12347
333,1,4,12347
333,1,5,12347
333,1,6,12347
333,1,7,12347
333,1,8,12347
333,1,9,12347
333,1,10,12347
333,1,11,12347
333,1,12,12347
333,2,1,1921
333,2,2,1921
333,2,3,1921
333,2,4,1921
333,2,5,1921
333,2,6,1921
333,2,7,1921
333,2,8,1921
333,2,9,1921
333,2,10,1921
333,2,11,1921
333,2,12,1921
333,3,1,31
333,3,2,31
333,3,3,31
333,3,4,31
333,3,5,31
333,3,6,31
333,3,7,31
333,3,8,31
333,3,9,31
333,3,10,31
333,3,11,31
333,3,12,31
334,1,1,12347
334,1,2,12347
334,1,3,12347
334,1,4,12347
334,1,5,12347
334,1,6,12347
334,1,7,12347
334,1,8,12347
334,1,9,12347
334,1,10,12347
334,1,11,12347
334,1,12,12347
334,2,1,1921
334,2,2,1921
334,2,3,1921
334,2,4,1921
334,2,5,1921
334,2,6,1921
334,2,7,1921
334,2,8,1921
334,2,9,1921
334,2,10,1921
334,2,11,1921
334,2,12,1921
334,3,1,31
334,3,2,31
334,3,3,31
334,3,4,31
334,3,5,31
334,3,6,31
334,3,7,31
334,3,8,31
334,3,9,31
334,3,10,31
334,3,11,31
334,3,12,31
335,1,1,12347
335,1,2,12347
335,1,3,12347
335,1,4,12347
335,1,5,12347
335,1,6,12347
335,1,7,12347
335,1,8,12347
335,1,9,12347
335,1,10,12347
335,1,11,12347
335,1,12,12347
335,2,1,1921
335,2,2,1921
335,2,3,1921
335,2,4,1921
335,2,5,1921
335,2,6,1921
335,2,7,1921
335,2,8,1921
335,2,9,1921
335,2,10,1921
335,2,11,1921
335,2,12,1921
335,3,1,31
335,3,2,31
335,3,3,31
335,3,4,31
335,3,5,31
335,3,6,31
335,3,7,31
335,3,8,31
335,3,9,31
335,3,10,31
335,3,11,31
335,3,12,31
336,1,1,12347
336,1,2,12347
336,1,3,12347
336,1,4,12347
336,1,5,12347
336,1,6,12347
336,1,7,12347
336,1,8,12347
336,1,9,12347
336,1,10,12347
336,1,11,12347
336,1,12,12347
336,2,1,1921
336,2,2,1921
336,2,3,1921
336,2,4,1921
336,2,5,1921
336,2,6,1921
336,2,7,1921
336,2,8,1921
336,2,9,1921
336,2,10,1921
336,2,11,1921
336,2,12,1921
336,3,1,31
336,3,2,31
336,3,3,31
336,3,4,31
336,3,5,31
336,3,6,31
336,3,7,31
336,3,8,31
336,3,9,31
336,3,10,31
336,3,11,31
336,3,12,31
337,1,1,12347
337,1,2,12347
337,1,3,12347
337,1,4,12347
337,1,5,12347
337,1,6,12347
337,1,7,12347
337,1,8,12347
337,1,9,12347
337,1,10,12347
337,1,11,12347
337,1,12,12347
337,2,1,1921
337,2,2,1921
337,2,3,1921
337,2,4,1921
337,2,5,1921
337,2,6,1921
337,2,7,1921
337,2,8,1921
337,2,9,1921
337,2,10,1921
337,2,11,1921
337,2,12,1921
337,3,1,31
337,3,2,31
337,3,3,31
337,3,4,31
337,3,5,31
337,3,6,31
337,3,7,31
337,3,8,31
337,3,9,31
337,3,10,31
337,3,11,31
337,3,12,31
338,1,1,12347
338,1,2,12347
338,1,3,12347
338,1,4,12347
338,1,5,12347
338,1,6,12347
338,1,7,12347
338,1,8,12347
338,1,9,12347
338,1,10,12347
338,1,11,12347
338,1,12,12347
338,2,1,1921
338,2,2,1921
338,2,3,1921
338,2,4,1921
338,2,5,1921
338,2,6,1921
338,2,7,1921
338,2,8,1921
338,2,9,1921
338,2,10,1921
338,2,11,1921
338,2,12,1921
338,3,1,31
338,3,2,31
338,3,3,31
338,3,4,31
338,3,5,31
338,3,6,31
338,3,7,31
338,3,8,31
338,3,9,31
338,3,10,31
338,3,11,31
338,3,12,31
339,1,1,12347
339,1,2,12347
339,1,3,12347
339,1,4,12347
339,1,5,12347
339,1,6,12347
339,1,7,12347
339,1,8,12347
339,1,9,12347
339,1,10,12347
339,1,11,12347
339,1,12,12347
339,2,1,1921
339,2,2,1921
339,2,3,1921
339,2,4,1921
339,2,5,1921
339,2,6,1921
339,2,7,1921
339,2,8,1921
339,2,9,1921
339,2,10,1921
339,2,11,1921
339,2,12,1921
339,3,1,31
339,3,2,31
339,3,3,31
339,3,4,31
339,3,5,31
339,3,6,31
339,3,7,31
339,3,8,31
339,3,9,31
339,3,10,31
339,3,11,31
339,3,12,31
340,1,1,12347
340,1,2,12347
340,1,3,12347
340,1,4,12347
340,1,5,12347
340,1,6,12347
340,1,7,12347
340,1,8,12347
340,1,9,12347
340,1,10,12347
340,1,11,12347
340,1,12,12347
340,2,1,1921
340,2,2,1921
340,2,3,1921
340,2,4,1921
340,2,5,1921
340,2,6,1921
340,2,7,1921
340,2,8,1921
340,2,9,1921
340,2,10,1921
340,2,11,1921
340,2,12,1921
340,3,1,31
340,3,2,31
340,3,3,31
340,3,4,31
340,3,5,31
340,3,6,31
340,3,7,31
340,3,8,31
340,3,9,31
340,3,10,31
340,3,11,31
340,3,12,31
341,1,1,6344
341,1,2,6344
341,1,3,6344
341,1,4,6344
341,1,5,6344
341,1,6,6344
341,1,7,6344
341,1,8,6344
341,1,9,6344
341,1,10,6344
341,1,11,6344
341,1,12,6344
341,2,1,987
341,2,2,987
341,2,3,987
341,2,4,987
341,2,5,987
341,2,6,987
341,2,7,987
341,2,8,987
341,2,9,987
341,2,10,987
341,2,11,987
341,2,12,987
341,3,1,16
341,3,2,16
341,3,3,16
341,3,4,16
341,3,5,16
341,3,6,16
341,3,7,16
341,3,8,16
341,3,9,16
341,3,10,16
341,3,11,16
341,3,12,16
342,1,1,6344
342,1,2,6344
342,1,3,6344
342,1,4,6344
342,1,5,6344
342,1,6,6344
342,1,7,6344
342,1,8,6344
342,1,9,6344
342,1,10,6344
342,1,11,6344
342,1,12,6344
342,2,1,987
342,2,2,987
342,2,3,987
342,2,4,987
342,2,5,987
342,2,6,987
342,2,7,987
342,2,8,987
342,2,9,987
342,2,10,987
342,2,11,987
342,2,12,987
342,3,1,16
342,3,2,16
342,3,3,16
342,3,4,16
342,3,5,16
342,3,6,16
342,3,7,16
342,3,8,16
342,3,9,16
342,3,10,16
342,3,11,16
342,3,12,16
343,1,1,6344
343,1,2,6344
343,1,3,6344
343,1,4,6344
343,1,5,6344
343,1,6,6344
343,1,7,6344
343,1,8,6344
343,1,9,6344
343,1,10,6344
343,1,11,6344
343,1,12,6344
343,2,1,987
343,2,2,987
343,2,3,987
343,2,4,987
343,2,5,987
343,2,6,987
343,2,7,987
343,2,8,987
343,2,9,987
343,2,10,987
343,2,11,987
343,2,12,987
343,3,1,16
343,3,2,16
343,3,3,16
343,3,4,16
343,3,5,16
343,3,6,16
343,3,7,16
343,3,8,16
343,3,9,16
343,3,10,16
343,3,11,16
343,3,12,16
344,1,1,6344
344,1,2,6344
344,1,3,6344
344,1,4,6344
344,1,5,6344
344,1,6,6344
344,1,7,6344
344,1,8,6344
344,1,9,6344
344,1,10,6344
344,1,11,6344
344,1,12,6344
344,2,1,987
344,2,2,987
344,2,3,987
344,2,4,987
344,2,5,987
344,2,6,987
344,2,7,987
344,2,8,987
344,2,9,987
344,2,10,987
344,2,11,987
344,2,12,987
344,3,1,16
344,3,2,16
344,3,3,16
344,3,4,16
344,3,5,16
344,3,6,16
344,3,7,16
344,3,8,16
344,3,9,16
344,3,10,16
344,3,11,16
344,3,12,16
345,1,1,6344
345,1,2,6344
345,1,3,6344
345,1,4,6344
345,1,5,6344
345,1,6,6344
345,1,7,6344
345,1,8,6344
345,1,9,6344
345,1,10,6344
345,1,11,6344
345,1,12,6344
345,2,1,987
345,2,2,987
345,2,3,987
345,2,4,987
345,2,5,987
345,2,6,987
345,2,7,987
345,2,8,987
345,2,9,987
345,2,10,987
345,2,11,987
345,2,12,987
345,3,1,16
345,3,2,16
345,3,3,16
345,3,4,16
345,3,5,16
345,3,6,16
345,3,7,16
345,3,8,16
345,3,9,16
345,3,10,16
345,3,11,16
345,3,12,16
346,1,1,6344
346,1,2,6344
346,1,3,6344
346,1,4,6344
346,1,5,6344
346,1,6,6344
346,1,7,6344
346,1,8,6344
346,1,9,6344
346,1,10,6344
346,1,11,6344
346,1,12,6344
346,2,1,987
346,2,2,987
346,2,3,987
346,2,4,987
346,2,5,987
346,2,6,987
346,2,7,987
346,2,8,987
346,2,9,987
346,2,10,987
346,2,11,987
346,2,12,987
346,3,1,16
346,3,2,16
346,3,3,16
346,3,4,16
346,3,5,16
346,3,6,16
346,3,7,16
346,3,8,16
346,3,9,16
346,3,10,16
346,3,11,16
346,3,12,16
347,1,1,6344
347,1,2,6344
347,1,3,6344
347,1,4,6344
347,1,5,6344
347,1,6,6344
347,1,7,6344
347,1,8,6344
347,1,9,6344
347,1,10,6344
347,1,11,6344
347,1,12,6344
347,2,1,987
347,2,2,987
347,2,3,987
347,2,4,987
347,2,5,987
347,2,6,987
347,2,7,987
347,2,8,987
347,2,9,987
347,2,10,987
347,2,11,987
347,2,12,987
347,3,1,16
347,3,2,16
347,3,3,16
347,3,4,16
347,3,5,16
347,3,6,16
347,3,7,16
347,3,8,16
347,3,9,16
347,3,10,16
347,3,11,16
347,3,12,16
348,1,1,6344
348,1,2,6344
348,1,3,6344
348,1,4,6344
348,1,5,6344
348,1,6,6344
348,1,7,6344
348,1,8,6344
348,1,9,6344
348,1,10,6344
348,1,11,6344
348,1,12,6344
348,2,1,987
348,2,2,987
348,2,3,987
348,2,4,987
348,2,5,987
348,2,6,987
348,2,7,987
348,2,8,987
348,2,9,987
348,2,10,987
348,2,11,987
348,2,12,987
348,3,1,16
348,3,2,16
348,3,3,16
348,3,4,16
348,3,5,16
348,3,6,16
348,3,7,16
348,3,8,16
348,3,9,16
348,3,10,16
348,3,11,16
348,3,12,16
349,1,1,6344
349,1,2,6344
349,1,3,6344
349,1,4,6344
349,1,5,6344
349,1,6,6344
349,1,7,6344
349,1,8,6344
349,1,9,6344
349,1,10,6344
349,1,11,6344
349,1,12,6344
349,2,1,987
349,2,2,987
349,2,3,987
349,2,4,987
349,2,5,987
349,2,6,987
349,2,7,987
349,2,8,987
349,2,9,987
349,2,10,987
349,2,11,987
349,2,12,987
349,3,1,16
349,3,2,16
349,3,3,16
349,3,4,16
349,3,5,16
349,3,6,16
349,3,7,16
349,3,8,16
349,3,9,16
349,3,10,16
349,3,11,16
349,3,12,16
350,1,1,6344
350,1,2,6344
350,1,3,6344
350,1,4,6344
350,1,5,6344
350,1,6,6344
350,1,7,6344
350,1,8,6344
350,1,9,6344
350,1,10,6344
350,1,11,6344
350,1,12,6344
350,2,1,987
350,2,2,987
350,2,3,987
350,2,4,987
350,2,5,987
350,2,6,987
350,2,7,987
350,2,8,987
350,2,9,987
350,2,10,987
350,2,11,987
350,2,12,987
350,3,1,16
350,3,2,16
350,3,3,16
350,3,4,16
350,3,5,16
350,3,6,16
350,3,7,16
350,3,8,16
350,3,9,16
350,3,10,16
350,3,11,16
350,3,12,16
351,1,1,6344
351,1,2,6344
351,1,3,6344
351,1,4,6344
351,1,5,6344
351,1,6,6344
351,1,7,6344
351,1,8,6344
351,1,9,6344
351,1,10,6344
351,1,11,6344
351,1,12,6344
351,2,1,987
351,2,2,987
351,2,3,987
351,2,4,987
351,2,5,987
351,2,6,987
351,2,7,987
351,2,8,987
351,2,9,987
351,2,10,987
351,2,11,987
351,2,12,987
351,3,1,16
351,3,2,16
351,3,3,16
351,3,4,16
351,3,5,16
351,3,6,16
351,3,7,16
351,3,8,16
351,3,9,16
351,3,10,16
351,3,11,16
351,3,12,16
352,1,1,6344
352,1,2,6344
352,1,3,6344
352,1,4,6344
352,1,5,6344
352,1,6,6344
352,1,7,6344
352,1,8,6344
352,1,9,6344
352,1,10,6344
352,1,11,6344
352,1,12,6344
352,2,1,987
352,2,2,987
352,2,3,987
352,2,4,987
352,2,5,987
352,2,6,987
352,2,7,987
352,2,8,987
352,2,9,987
352,2,10,987
352,2,11,987
352,2,12,987
352,3,1,16
352,3,2,16
352,3,3,16
352,3,4,16
352,3,5,16
352,3,6,16
352,3,7,16
352,3,8,16
352,3,9,16
352,3,10,16
352,3,11,16
352,3,12,16
353,1,1,6344
353,1,2,6344
353,1,3,6344
353,1,4,6344
353,1,5,6344
353,1,6,6344
353,1,7,6344
353,1,8,6344
353,1,9,6344
353,1,10,6344
353,1,11,6344
353,1,12,6344
353,2,1,987
353,2,2,987
353,2,3,987
353,2,4,987
353,2,5,987
353,2,6,987
353,2,7,987
353,2,8,987
353,2,9,987
353,2,10,987
353,2,11,987
353,2,12,987
353,3,1,16
353,3,2,16
353,3,3,16
353,3,4,16
353,3,5,16
353,3,6,16
353,3,7,16
353,3,8,16
353,3,9,16
353,3,10,16
353,3,11,16
353,3,12,16
354,1,1,6344
354,1,2,6344
354,1,3,6344
354,1,4,6344
354,1,5,6344
354,1,6,6344
354,1,7,6344
354,1,8,6344
354,1,9,6344
354,1,10,6344
354,1,11,6344
354,1,12,6344
354,2,1,987
354,2,2,987
354,2,3,987
354,2,4,987
354,2,5,987
354,2,6,987
354,2,7,987
354,2,8,987
354,2,9,987
354,2,10,987
354,2,11,987
354,2,12,987
354,3,1,16
354,3,2,16
354,3,3,16
354,3,4,16
354,3,5,16
354,3,6,16
354,3,7,16
354,3,8,16
354,3,9,16
354,3,10,16
354,3,11,16
354,3,12,16
355,1,1,6344
355,1,2,6344
355,1,3,6344
355,1,4,6344
355,1,5,6344
355,1,6,6344
355,1,7,6344
355,1,8,6344
355,1,9,6344
355,1,10,6344
355,1,11,6344
355,1,12,6344
355,2,1,987
355,2,2,987
355,2,3,987
355,2,4,987
355,2,5,987
355,2,6,987
355,2,7,987
355,2,8,987
355,2,9,987
355,2,10,987
355,2,11,987
355,2,12,987
355,3,1,16
355,3,2,16
355,3,3,16
355,3,4,16
355,3,5,16
355,3,6,16
355,3,7,16
355,3,8,16
355,3,9,16
355,3,10,16
355,3,11,16
355,3,12,16
356,1,1,6344
356,1,2,6344
356,1,3,6344
356,1,4,6344
356,1,5,6344
356,1,6,6344
356,1,7,6344
356,1,8,6344
356,1,9,6344
356,1,10,6344
356,1,11,6344
356,1,12,6344
356,2,1,987
356,2,2,987
356,2,3,987
356,2,4,987
356,2,5,987
356,2,6,987
356,2,7,987
356,2,8,987
356,2,9,987
356,2,10,987
356,2,11,987
356,2,12,987
356,3,1,16
356,3,2,16
356,3,3,16
356,3,4,16
356,3,5,16
356,3,6,16
356,3,7,16
356,3,8,16
356,3,9,16
356,3,10,16
356,3,11,16
356,3,12,16
357,1,1,6344
357,1,2,6344
357,1,3,6344
357,1,4,6344
357,1,5,6344
357,1,6,6344
357,1,7,6344
357,1,8,6344
357,1,9,6344
357,1,10,6344
357,1,11,6344
357,1,12,6344
357,2,1,987
357,2,2,987
357,2,3,987
357,2,4,987
357,2,5,987
357,2,6,987
357,2,7,987
357,2,8,987
357,2,9,987
357,2,10,987
357,2,11,987
357,2,12,987
357,3,1,16
357,3,2,16
357,3,3,16
357,3,4,16
357,3,5,16
357,3,6,16
357,3,7,16
357,3,8,16
357,3,9,16
357,3,10,16
357,3,11,16
357,3,12,16
358,1,1,6344
358,1,2,6344
358,1,3,6344
358,1,4,6344
358,1,5,6344
358,1,6,6344
358,1,7,6344
358,1,8,6344
358,1,9,6344
358,1,10,6344
358,1,11,6344
358,1,12,6344
358,2,1,987
358,2,2,987
358,2,3,987
358,2,4,987
358,2,5,987
358,2,6,987
358,2,7,987
358,2,8,987
358,2,9,987
358,2,10,987
358,2,11,987
358,2,12,987
358,3,1,16
358,3,2,16
358,3,3,16
358,3,4,16
358,3,5,16
358,3,6,16
358,3,7,16
358,3,8,16
358,3,9,16
358,3,10,16
358,3,11,16
358,3,12,16
359,1,1,6344
359,1,2,6344
359,1,3,6344
359,1,4,6344
359,1,5,6344
359,1,6,6344
359,1,7,6344
359,1,8,6344
359,1,9,6344
359,1,10,6344
359,1,11,6344
359,1,12,6344
359,2,1,987
359,2,2,987
359,2,3,987
359,2,4,987
359,2,5,987
359,2,6,987
359,2,7,987
359,2,8,987
359,2,9,987
359,2,10,987
359,2,11,987
359,2,12,987
359,3,1,16
359,3,2,16
359,3,3,16
359,3,4,16
359,3,5,16
359,3,6,16
359,3,7,16
359,3,8,16
359,3,9,16
359,3,10,16
359,3,11,16
359,3,12,16
360,1,1,6344
360,1,2,6344
360,1,3,6344
360,1,4,6344
360,1,5,6344
360,1,6,6344
360,1,7,6344
360,1,8,6344
360,1,9,6344
360,1,10,6344
360,1,11,6344
360,1,12,6344
360,2,1,987
360,2,2,987
360,2,3,987
360,2,4,987
360,2,5,987
360,2,6,987
360,2,7,987
360,2,8,987
360,2,9,987
360,2,10,987
360,2,11,987
360,2,12,987
360,3,1,16
360,3,2,16
360,3,3,16
360,3,4,16
360,3,5,16
360,3,6,16
360,3,7,16
360,3,8,16
360,3,9,16
360,3,10,16
360,3,11,16
360,3,12,16
361,1,1,6344
361,1,2,6344
361,1,3,6344
361,1,4,6344
361,1,5,6344
361,1,6,6344
361,1,7,6344
361,1,8,6344
361,1,9,6344
361,1,10,6344
361,1,11,6344
361,1,12,6344
361,2,1,987
361,2,2,987
361,2,3,987
361,2,4,987
361,2,5,987
361,2,6,987
361,2,7,987
361,2,8,987
361,2,9,987
361,2,10,987
361,2,11,987
361,2,12,987
361,3,1,16
361,3,2,16
361,3,3,16
361,3,4,16
361,3,5,16
361,3,6,16
361,3,7,16
361,3,8,16
361,3,9,16
361,3,10,16
361,3,11,16
361,3,12,16
362,1,1,6849
362,1,2,6849
362,1,3,6849
362,1,4,6849
362,1,5,6849
362,1,6,6849
362,1,7,6849
362,1,8,6849
362,1,9,6849
362,1,10,6849
362,1,11,6849
362,1,12,6849
362,2,1,1066
362,2,2,1066
362,2,3,1066
362,2,4,1066
362,2,5,1066
362,2,6,1066
362,2,7,1066
362,2,8,1066
362,2,9,1066
362,2,10,1066
362,2,11,1066
362,2,12,1066
362,3,1,17
362,3,2,17
362,3,3,17
362,3,4,17
362,3,5,17
362,3,6,17
362,3,7,17
362,3,8,17
362,3,9,17
362,3,10,17
362,3,11,17
362,3,12,17
363,1,1,6849
363,1,2,6849
363,1,3,6849
363,1,4,6849
363,1,5,6849
363,1,6,6849
363,1,7,6849
363,1,8,6849
363,1,9,6849
363,1,10,6849
363,1,11,6849
363,1,12,6849
363,2,1,1066
363,2,2,1066
363,2,3,1066
363,2,4,1066
363,2,5,1066
363,2,6,1066
363,2,7,1066
363,2,8,1066
363,2,9,1066
363,2,10,1066
363,2,11,1066
363,2,12,1066
363,3,1,17
363,3,2,17
363,3,3,17
363,3,4,17
363,3,5,17
363,3,6,17
363,3,7,17
363,3,8,17
363,3,9,17
363,3,10,17
363,3,11,17
363,3,12,17
364,1,1,6849
364,1,2,6849
364,1,3,6849
364,1,4,6849
364,1,5,6849
364,1,6,6849
364,1,7,6849
364,1,8,6849
364,1,9,6849
364,1,10,6849
364,1,11,6849
364,1,12,6849
364,2,1,1066
364,2,2,1066
364,2,3,1066
364,2,4,1066
364,2,5,1066
364,2,6,1066
364,2,7,1066
364,2,8,1066
364,2,9,1066
364,2,10,1066
364,2,11,1066
364,2,12,1066
364,3,1,17
364,3,2,17
364,3,3,17
364,3,4,17
364,3,5,17
364,3,6,17
364,3,7,17
364,3,8,17
364,3,9,17
364,3,10,17
364,3,11,17
364,3,12,17
365,1,1,6849
365,1,2,6849
365,1,3,6849
365,1,4,6849
365,1,5,6849
365,1,6,6849
365,1,7,6849
365,1,8,6849
365,1,9,6849
365,1,10,6849
365,1,11,6849
365,1,12,6849
365,2,1,1066
365,2,2,1066
365,2,3,1066
365,2,4,1066
365,2,5,1066
365,2,6,1066
365,2,7,1066
365,2,8,1066
365,2,9,1066
365,2,10,1066
365,2,11,1066
365,2,12,1066
365,3,1,17
365,3,2,17
365,3,3,17
365,3,4,17
365,3,5,17
365,3,6,17
365,3,7,17
365,3,8,17
365,3,9,17
365,3,10,17
365,3,11,17
365,3,12,17
366,1,1,6849
366,1,2,6849
366,1,3,6849
366,1,4,6849
366,1,5,6849
366,1,6,6849
366,1,7,6849
366,1,8,6849
366,1,9,6849
366,1,10,6849
366,1,11,6849
366,1,12,6849
366,2,1,1066
366,2,2,1066
366,2,3,1066
366,2,4,1066
366,2,5,1066
366,2,6,1066
366,2,7,1066
366,2,8,1066
366,2,9,1066
366,2,10,1066
366,2,11,1066
366,2,12,1066
366,3,1,17
366,3,2,17
366,3,3,17
366,3,4,17
366,3,5,17
366,3,6,17
366,3,7,17
366,3,8,17
366,3,9,17
366,3,10,17
366,3,11,17
366,3,12,17
367,1,1,6849
367,1,2,6849
367,1,3,6849
367,1,4,6849
367,1,5,6849
367,1,6,6849
367,1,7,6849
367,1,8,6849
367,1,9,6849
367,1,10,6849
367,1,11,6849
367,1,12,6849
367,2,1,1066
367,2,2,1066
367,2,3,1066
367,2,4,1066
367,2,5,1066
367,2,6,1066
367,2,7,1066
367,2,8,1066
367,2,9,1066
367,2,10,1066
367,2,11,1066
367,2,12,1066
367,3,1,17
367,3,2,17
367,3,3,17
367,3,4,17
367,3,5,17
367,3,6,17
367,3,7,17
367,3,8,17
367,3,9,17
367,3,10,17
367,3,11,17
367,3,12,17
368,1,1,6849
368,1,2,6849
368,1,3,6849
368,1,4,6849
368,1,5,6849
368,1,6,6849
368,1,7,6849
368,1,8,6849
368,1,9,6849
368,1,10,6849
368,1,11,6849
368,1,12,6849
368,2,1,1066
368,2,2,1066
368,2,3,1066
368,2,4,1066
368,2,5,1066
368,2,6,1066
368,2,7,1066
368,2,8,1066
368,2,9,1066
368,2,10,1066
368,2,11,1066
368,2,12,1066
368,3,1,17
368,3,2,17
368,3,3,17
368,3,4,17
368,3,5,17
368,3,6,17
368,3,7,17
368,3,8,17
368,3,9,17
368,3,10,17
368,3,11,17
368,3,12,17
369,1,1,6849
369,1,2,6849
369,1,3,6849
369,1,4,6849
369,1,5,6849
369,1,6,6849
