,Name,Value
10044,"N_nurses_it[6,319]",5.0
10045,"H_nurses_it[6,319]",0.0
10046,"F_nurses_it[6,319]",-0.0
10047,"N_nurses_it[6,320]",5.0
10048,"H_nurses_it[6,320]",0.0
10049,"F_nurses_it[6,320]",-0.0
10050,"N_nurses_it[6,321]",5.0
10051,"H_nurses_it[6,321]",0.0
10052,"F_nurses_it[6,321]",-0.0
10053,"N_nurses_it[6,322]",5.0
10054,"H_nurses_it[6,322]",0.0
10055,"F_nurses_it[6,322]",-0.0
10056,"N_nurses_it[6,323]",10.0
10057,"H_nurses_it[6,323]",0.0
10058,"F_nurses_it[6,323]",-0.0
10059,"N_nurses_it[6,324]",10.0
10060,"H_nurses_it[6,324]",0.0
10061,"F_nurses_it[6,324]",-0.0
10062,"N_nurses_it[6,325]",10.0
10063,"H_nurses_it[6,325]",0.0
10064,"F_nurses_it[6,325]",-0.0
10065,"N_nurses_it[6,326]",10.0
10066,"H_nurses_it[6,326]",0.0
10067,"F_nurses_it[6,326]",-0.0
10068,"N_nurses_it[6,327]",10.0
10069,"H_nurses_it[6,327]",0.0
10070,"F_nurses_it[6,327]",-0.0
10071,"N_nurses_it[6,328]",10.0
10072,"H_nurses_it[6,328]",0.0
10073,"F_nurses_it[6,328]",-0.0
10074,"N_nurses_it[6,329]",10.0
10075,"H_nurses_it[6,329]",0.0
10076,"F_nurses_it[6,329]",-0.0
10077,"N_nurses_it[6,330]",10.0
10078,"H_nurses_it[6,330]",0.0
10079,"F_nurses_it[6,330]",-0.0
10080,"N_nurses_it[6,331]",10.0
10081,"H_nurses_it[6,331]",0.0
10082,"F_nurses_it[6,331]",-0.0
10083,"N_nurses_it[6,332]",10.0
10084,"H_nurses_it[6,332]",0.0
10085,"F_nurses_it[6,332]",-0.0
10086,"N_nurses_it[6,333]",10.0
10087,"H_nurses_it[6,333]",0.0
10088,"F_nurses_it[6,333]",-0.0
10089,"N_nurses_it[6,334]",10.0
10090,"H_nurses_it[6,334]",0.0
10091,"F_nurses_it[6,334]",-0.0
10092,"N_nurses_it[6,335]",10.0
10093,"H_nurses_it[6,335]",0.0
10094,"F_nurses_it[6,335]",-0.0
10095,"N_nurses_it[6,336]",10.0
10096,"H_nurses_it[6,336]",0.0
10097,"F_nurses_it[6,336]",-0.0
10098,"N_nurses_it[6,337]",10.0
10099,"H_nurses_it[6,337]",0.0
10100,"F_nurses_it[6,337]",-0.0
10101,"N_nurses_it[6,338]",10.0
10102,"H_nurses_it[6,338]",0.0
10103,"F_nurses_it[6,338]",-0.0
10104,"N_nurses_it[6,339]",10.0
10105,"H_nurses_it[6,339]",0.0
10106,"F_nurses_it[6,339]",-0.0
10107,"N_nurses_it[6,340]",10.0
10108,"H_nurses_it[6,340]",0.0
10109,"F_nurses_it[6,340]",-0.0
10110,"N_nurses_it[6,341]",5.0
10111,"H_nurses_it[6,341]",0.0
10112,"F_nurses_it[6,341]",-0.0
10113,"N_nurses_it[6,342]",5.0
10114,"H_nurses_it[6,342]",0.0
10115,"F_nurses_it[6,342]",-0.0
10116,"N_nurses_it[6,343]",5.0
10117,"H_nurses_it[6,343]",0.0
10118,"F_nurses_it[6,343]",-0.0
10119,"N_nurses_it[6,344]",5.0
10120,"H_nurses_it[6,344]",0.0
10121,"F_nurses_it[6,344]",-0.0
10122,"N_nurses_it[6,345]",5.0
10123,"H_nurses_it[6,345]",0.0
10124,"F_nurses_it[6,345]",-0.0
10125,"N_nurses_it[6,346]",5.0
10126,"H_nurses_it[6,346]",0.0
10127,"F_nurses_it[6,346]",-0.0
10128,"N_nurses_it[6,347]",5.0
10129,"H_nurses_it[6,347]",0.0
10130,"F_nurses_it[6,347]",-0.0
10131,"N_nurses_it[6,348]",5.0
10132,"H_nurses_it[6,348]",0.0
10133,"F_nurses_it[6,348]",-0.0
10134,"N_nurses_it[6,349]",5.0
10135,"H_nurses_it[6,349]",0.0
10136,"F_nurses_it[6,349]",-0.0
10137,"N_nurses_it[6,350]",5.0
10138,"H_nurses_it[6,350]",0.0
10139,"F_nurses_it[6,350]",-0.0
10140,"N_nurses_it[6,351]",5.0
10141,"H_nurses_it[6,351]",0.0
10142,"F_nurses_it[6,351]",-0.0
10143,"N_nurses_it[6,352]",5.0
10144,"H_nurses_it[6,352]",0.0
10145,"F_nurses_it[6,352]",-0.0
10146,"N_nurses_it[6,353]",5.0
10147,"H_nurses_it[6,353]",0.0
10148,"F_nurses_it[6,353]",-0.0
10149,"N_nurses_it[6,354]",5.0
10150,"H_nurses_it[6,354]",0.0
10151,"F_nurses_it[6,354]",-0.0
10152,"N_nurses_it[6,355]",5.0
10153,"H_nurses_it[6,355]",0.0
10154,"F_nurses_it[6,355]",-0.0
10155,"N_nurses_it[6,356]",5.0
10156,"H_nurses_it[6,356]",0.0
10157,"F_nurses_it[6,356]",-0.0
10158,"N_nurses_it[6,357]",5.0
10159,"H_nurses_it[6,357]",0.0
10160,"F_nurses_it[6,357]",-0.0
10161,"N_nurses_it[6,358]",5.0
10162,"H_nurses_it[6,358]",0.0
10163,"F_nurses_it[6,358]",-0.0
10164,"N_nurses_it[6,359]",5.0
10165,"H_nurses_it[6,359]",0.0
10166,"F_nurses_it[6,359]",-0.0
10167,"N_nurses_it[6,360]",5.0
10168,"H_nurses_it[6,360]",0.0
10169,"F_nurses_it[6,360]",-0.0
10170,"N_nurses_it[6,361]",5.0
10171,"H_nurses_it[6,361]",0.0
10172,"F_nurses_it[6,361]",-0.0
10173,"N_nurses_it[6,362]",6.0
10174,"H_nurses_it[6,362]",0.0
10175,"F_nurses_it[6,362]",-0.0
10176,"N_nurses_it[6,363]",6.0
10177,"H_nurses_it[6,363]",0.0
10178,"F_nurses_it[6,363]",-0.0
10179,"N_nurses_it[6,364]",6.0
10180,"H_nurses_it[6,364]",0.0
10181,"F_nurses_it[6,364]",-0.0
10182,"N_nurses_it[6,365]",6.0
10183,"H_nurses_it[6,365]",0.0
10184,"F_nurses_it[6,365]",-0.0
10185,"N_nurses_it[6,366]",6.0
10186,"H_nurses_it[6,366]",0.0
10187,"F_nurses_it[6,366]",-0.0
10188,"N_nurses_it[6,367]",6.0
10189,"H_nurses_it[6,367]",0.0
10190,"F_nurses_it[6,367]",-0.0
10191,"N_nurses_it[6,368]",6.0
10192,"H_nurses_it[6,368]",0.0
10193,"F_nurses_it[6,368]",-0.0
10194,"N_nurses_it[6,369]",6.0
10195,"H_nurses_it[6,369]",0.0
10196,"F_nurses_it[6,369]",-0.0
10197,"N_nurses_it[6,370]",6.0
10198,"H_nurses_it[6,370]",0.0
10199,"F_nurses_it[6,370]",-0.0
10200,"N_nurses_it[6,371]",6.0
10201,"H_nurses_it[6,371]",0.0
10202,"F_nurses_it[6,371]",-0.0
10203,"N_nurses_it[6,372]",6.0
10204,"H_nurses_it[6,372]",0.0
10205,"F_nurses_it[6,372]",-0.0
10206,"N_nurses_it[6,373]",6.0
10207,"H_nurses_it[6,373]",0.0
10208,"F_nurses_it[6,373]",-0.0
10209,"N_nurses_it[6,374]",6.0
10210,"H_nurses_it[6,374]",0.0
10211,"F_nurses_it[6,374]",-0.0
10212,"N_nurses_it[6,375]",6.0
10213,"H_nurses_it[6,375]",0.0
10214,"F_nurses_it[6,375]",-0.0
10215,"N_nurses_it[6,376]",6.0
10216,"H_nurses_it[6,376]",0.0
10217,"F_nurses_it[6,376]",-0.0
10218,"N_nurses_it[6,377]",6.0
10219,"H_nurses_it[6,377]",0.0
10220,"F_nurses_it[6,377]",-0.0
10221,"N_nurses_it[6,378]",6.0
10222,"H_nurses_it[6,378]",0.0
10223,"F_nurses_it[6,378]",-0.0
10224,"N_nurses_it[6,379]",6.0
10225,"H_nurses_it[6,379]",0.0
10226,"F_nurses_it[6,379]",-0.0
10227,"N_nurses_it[6,380]",6.0
10228,"H_nurses_it[6,380]",0.0
10229,"F_nurses_it[6,380]",-0.0
10230,"N_nurses_it[6,381]",6.0
10231,"H_nurses_it[6,381]",0.0
10232,"F_nurses_it[6,381]",-0.0
10233,"N_nurses_it[6,382]",6.0
10234,"H_nurses_it[6,382]",0.0
10235,"F_nurses_it[6,382]",-0.0
10236,"N_nurses_it[6,383]",6.0
10237,"H_nurses_it[6,383]",0.0
10238,"F_nurses_it[6,383]",-0.0
10239,"N_nurses_it[6,384]",6.0
10240,"H_nurses_it[6,384]",0.0
10241,"F_nurses_it[6,384]",-0.0
10242,"N_nurses_it[6,385]",6.0
10243,"H_nurses_it[6,385]",0.0
10244,"F_nurses_it[6,385]",-0.0
10245,"N_nurses_it[6,386]",6.0
10246,"H_nurses_it[6,386]",0.0
10247,"F_nurses_it[6,386]",-0.0
10248,"N_nurses_it[6,387]",6.0
10249,"H_nurses_it[6,387]",0.0
10250,"F_nurses_it[6,387]",-0.0
10251,"N_nurses_it[6,388]",6.0
10252,"H_nurses_it[6,388]",0.0
10253,"F_nurses_it[6,388]",-0.0
10254,"N_nurses_it[6,389]",6.0
10255,"H_nurses_it[6,389]",0.0
10256,"F_nurses_it[6,389]",-0.0
10257,"N_nurses_it[6,390]",6.0
10258,"H_nurses_it[6,390]",0.0
10259,"F_nurses_it[6,390]",-0.0
10260,"N_nurses_it[6,391]",6.0
10261,"H_nurses_it[6,391]",0.0
10262,"F_nurses_it[6,391]",-0.0
10263,"N_nurses_it[6,392]",6.0
10264,"H_nurses_it[6,392]",0.0
10265,"F_nurses_it[6,392]",-0.0
10266,"N_nurses_it[6,393]",6.0
10267,"H_nurses_it[6,393]",0.0
10268,"F_nurses_it[6,393]",-0.0
10269,"N_nurses_it[6,394]",6.0
10270,"H_nurses_it[6,394]",0.0
10271,"F_nurses_it[6,394]",-0.0
10272,"N_nurses_it[6,395]",6.0
10273,"H_nurses_it[6,395]",0.0
10274,"F_nurses_it[6,395]",-0.0
10275,"N_nurses_it[6,396]",6.0
10276,"H_nurses_it[6,396]",0.0
10277,"F_nurses_it[6,396]",-0.0
10278,"N_nurses_it[6,397]",6.0
10279,"H_nurses_it[6,397]",0.0
10280,"F_nurses_it[6,397]",-0.0
10281,"N_nurses_it[6,398]",6.0
10282,"H_nurses_it[6,398]",0.0
10283,"F_nurses_it[6,398]",-0.0
10284,"N_nurses_it[6,399]",6.0
10285,"H_nurses_it[6,399]",0.0
10286,"F_nurses_it[6,399]",-0.0
10287,"N_nurses_it[6,400]",6.0
10288,"H_nurses_it[6,400]",0.0
10289,"F_nurses_it[6,400]",-0.0
10290,"N_nurses_it[6,401]",6.0
10291,"H_nurses_it[6,401]",0.0
10292,"F_nurses_it[6,401]",-0.0
10293,"N_nurses_it[6,402]",6.0
10294,"H_nurses_it[6,402]",0.0
10295,"F_nurses_it[6,402]",-0.0
10296,"N_nurses_it[6,403]",6.0
10297,"H_nurses_it[6,403]",0.0
10298,"F_nurses_it[6,403]",-0.0
10299,"N_nurses_it[6,404]",6.0
10300,"H_nurses_it[6,404]",0.0
10301,"F_nurses_it[6,404]",-0.0
10302,"N_nurses_it[6,405]",6.0
10303,"H_nurses_it[6,405]",0.0
10304,"F_nurses_it[6,405]",-0.0
10305,"N_nurses_it[6,406]",6.0
10306,"H_nurses_it[6,406]",0.0
10307,"F_nurses_it[6,406]",-0.0
10308,"N_nurses_it[6,407]",6.0
10309,"H_nurses_it[6,407]",0.0
10310,"F_nurses_it[6,407]",-0.0
10311,"N_nurses_it[6,408]",6.0
10312,"H_nurses_it[6,408]",0.0
10313,"F_nurses_it[6,408]",-0.0
10314,"N_nurses_it[6,409]",6.0
10315,"H_nurses_it[6,409]",0.0
10316,"F_nurses_it[6,409]",-0.0
10317,"N_nurses_it[6,410]",6.0
10318,"H_nurses_it[6,410]",0.0
10319,"F_nurses_it[6,410]",-0.0
10320,"N_nurses_it[6,411]",6.0
10321,"H_nurses_it[6,411]",0.0
10322,"F_nurses_it[6,411]",-0.0
10323,"N_nurses_it[6,412]",6.0
10324,"H_nurses_it[6,412]",0.0
10325,"F_nurses_it[6,412]",-0.0
10326,"N_nurses_it[6,413]",6.0
10327,"H_nurses_it[6,413]",0.0
10328,"F_nurses_it[6,413]",-0.0
10329,"N_nurses_it[6,414]",7.0
10330,"H_nurses_it[6,414]",0.0
10331,"F_nurses_it[6,414]",-0.0
10332,"N_nurses_it[6,415]",7.0
10333,"H_nurses_it[6,415]",0.0
10334,"F_nurses_it[6,415]",-0.0
10335,"N_nurses_it[6,416]",7.0
10336,"H_nurses_it[6,416]",0.0
10337,"F_nurses_it[6,416]",-0.0
10338,"N_nurses_it[6,417]",7.0
10339,"H_nurses_it[6,417]",0.0
10340,"F_nurses_it[6,417]",-0.0
10341,"N_nurses_it[6,418]",7.0
10342,"H_nurses_it[6,418]",0.0
10343,"F_nurses_it[6,418]",-0.0
10344,"N_nurses_it[6,419]",7.0
10345,"H_nurses_it[6,419]",0.0
10346,"F_nurses_it[6,419]",-0.0
10347,"N_nurses_it[6,420]",7.0
10348,"H_nurses_it[6,420]",0.0
10349,"F_nurses_it[6,420]",-0.0
10350,"N_nurses_it[6,421]",7.0
10351,"H_nurses_it[6,421]",0.0
10352,"F_nurses_it[6,421]",-0.0
10353,"N_nurses_it[6,422]",7.0
10354,"H_nurses_it[6,422]",0.0
10355,"F_nurses_it[6,422]",-0.0
10356,"N_nurses_it[6,423]",7.0
10357,"H_nurses_it[6,423]",0.0
10358,"F_nurses_it[6,423]",-0.0
10359,"N_nurses_it[6,424]",7.0
10360,"H_nurses_it[6,424]",0.0
10361,"F_nurses_it[6,424]",-0.0
10362,"N_nurses_it[6,425]",7.0
10363,"H_nurses_it[6,425]",0.0
10364,"F_nurses_it[6,425]",-0.0
10365,"N_nurses_it[6,426]",7.0
10366,"H_nurses_it[6,426]",0.0
10367,"F_nurses_it[6,426]",-0.0
10368,"N_nurses_it[6,427]",7.0
10369,"H_nurses_it[6,427]",0.0
10370,"F_nurses_it[6,427]",-0.0
10371,"N_nurses_it[6,428]",7.0
10372,"H_nurses_it[6,428]",0.0
10373,"F_nurses_it[6,428]",-0.0
10374,"N_nurses_it[6,429]",7.0
10375,"H_nurses_it[6,429]",0.0
10376,"F_nurses_it[6,429]",-0.0
10377,"N_nurses_it[6,430]",7.0
10378,"H_nurses_it[6,430]",0.0
10379,"F_nurses_it[6,430]",-0.0
10380,"N_nurses_it[6,431]",7.0
10381,"H_nurses_it[6,431]",0.0
10382,"F_nurses_it[6,431]",-0.0
10383,"N_nurses_it[6,432]",7.0
10384,"H_nurses_it[6,432]",0.0
10385,"F_nurses_it[6,432]",-0.0
10386,"N_nurses_it[6,433]",6.0
10387,"H_nurses_it[6,433]",0.0
10388,"F_nurses_it[6,433]",-0.0
10389,"N_nurses_it[6,434]",6.0
10390,"H_nurses_it[6,434]",0.0
10391,"F_nurses_it[6,434]",-0.0
10392,"N_nurses_it[6,435]",6.0
10393,"H_nurses_it[6,435]",0.0
10394,"F_nurses_it[6,435]",-0.0
10395,"N_nurses_it[6,436]",6.0
10396,"H_nurses_it[6,436]",0.0
10397,"F_nurses_it[6,436]",-0.0
10398,"N_nurses_it[6,437]",6.0
10399,"H_nurses_it[6,437]",0.0
10400,"F_nurses_it[6,437]",-0.0
10401,"N_nurses_it[6,438]",6.0
10402,"H_nurses_it[6,438]",0.0
10403,"F_nurses_it[6,438]",-0.0
10404,"N_nurses_it[6,439]",6.0
10405,"H_nurses_it[6,439]",0.0
10406,"F_nurses_it[6,439]",-0.0
10407,"N_nurses_it[6,440]",6.0
10408,"H_nurses_it[6,440]",0.0
10409,"F_nurses_it[6,440]",-0.0
10410,"N_nurses_it[6,441]",6.0
10411,"H_nurses_it[6,441]",0.0
10412,"F_nurses_it[6,441]",-0.0
10413,"N_nurses_it[6,442]",6.0
10414,"H_nurses_it[6,442]",0.0
10415,"F_nurses_it[6,442]",-0.0
10416,"N_nurses_it[6,443]",6.0
10417,"H_nurses_it[6,443]",0.0
10418,"F_nurses_it[6,443]",-0.0
10419,"N_nurses_it[6,444]",6.0
10420,"H_nurses_it[6,444]",0.0
10421,"F_nurses_it[6,444]",-0.0
10422,"N_nurses_it[6,445]",6.0
10423,"H_nurses_it[6,445]",0.0
10424,"F_nurses_it[6,445]",-0.0
10425,"N_nurses_it[6,446]",6.0
10426,"H_nurses_it[6,446]",0.0
10427,"F_nurses_it[6,446]",-0.0
10428,"N_nurses_it[6,447]",6.0
10429,"H_nurses_it[6,447]",0.0
10430,"F_nurses_it[6,447]",-0.0
10431,"N_nurses_it[6,448]",6.0
10432,"H_nurses_it[6,448]",0.0
10433,"F_nurses_it[6,448]",-0.0
10434,"N_nurses_it[6,449]",6.0
10435,"H_nurses_it[6,449]",0.0
10436,"F_nurses_it[6,449]",-0.0
10437,"N_nurses_it[6,450]",6.0
10438,"H_nurses_it[6,450]",0.0
10439,"F_nurses_it[6,450]",-0.0
10440,"N_nurses_it[6,451]",6.0
10441,"H_nurses_it[6,451]",0.0
10442,"F_nurses_it[6,451]",-0.0
10443,"N_nurses_it[6,452]",7.0
10444,"H_nurses_it[6,452]",0.0
10445,"F_nurses_it[6,452]",-0.0
10446,"N_nurses_it[6,453]",7.0
10447,"H_nurses_it[6,453]",0.0
10448,"F_nurses_it[6,453]",-0.0
10449,"N_nurses_it[6,454]",7.0
10450,"H_nurses_it[6,454]",0.0
10451,"F_nurses_it[6,454]",-0.0
10452,"N_nurses_it[6,455]",7.0
10453,"H_nurses_it[6,455]",0.0
10454,"F_nurses_it[6,455]",-0.0
10455,"N_nurses_it[6,456]",7.0
10456,"H_nurses_it[6,456]",0.0
10457,"F_nurses_it[6,456]",-0.0
10458,"N_nurses_it[6,457]",7.0
10459,"H_nurses_it[6,457]",0.0
10460,"F_nurses_it[6,457]",-0.0
10461,"N_nurses_it[6,458]",7.0
10462,"H_nurses_it[6,458]",0.0
10463,"F_nurses_it[6,458]",-0.0
10464,"N_nurses_it[6,459]",7.0
10465,"H_nurses_it[6,459]",0.0
10466,"F_nurses_it[6,459]",-0.0
10467,"N_nurses_it[6,460]",7.0
10468,"H_nurses_it[6,460]",0.0
10469,"F_nurses_it[6,460]",-0.0
10470,"N_nurses_it[6,461]",7.0
10471,"H_nurses_it[6,461]",0.0
10472,"F_nurses_it[6,461]",-0.0
10473,"N_nurses_it[6,462]",7.0
10474,"H_nurses_it[6,462]",0.0
10475,"F_nurses_it[6,462]",-0.0
10476,"N_nurses_it[6,463]",8.0
10477,"H_nurses_it[6,463]",0.0
10478,"F_nurses_it[6,463]",-0.0
10479,"N_nurses_it[6,464]",8.0
10480,"H_nurses_it[6,464]",0.0
10481,"F_nurses_it[6,464]",-0.0
10482,"N_nurses_it[6,465]",8.0
10483,"H_nurses_it[6,465]",0.0
10484,"F_nurses_it[6,465]",-0.0
10485,"N_nurses_it[6,466]",8.0
10486,"H_nurses_it[6,466]",0.0
10487,"F_nurses_it[6,466]",-0.0
10488,"N_nurses_it[6,467]",8.0
10489,"H_nurses_it[6,467]",0.0
10490,"F_nurses_it[6,467]",-0.0
10491,"N_nurses_it[6,468]",8.0
10492,"H_nurses_it[6,468]",0.0
10493,"F_nurses_it[6,468]",-0.0
10494,"N_nurses_it[6,469]",8.0
10495,"H_nurses_it[6,469]",0.0
10496,"F_nurses_it[6,469]",-0.0
10497,"N_nurses_it[6,470]",8.0
10498,"H_nurses_it[6,470]",0.0
10499,"F_nurses_it[6,470]",-0.0
10500,"N_nurses_it[6,471]",8.0
10501,"H_nurses_it[6,471]",0.0
10502,"F_nurses_it[6,471]",-0.0
10503,"N_nurses_it[6,472]",8.0
10504,"H_nurses_it[6,472]",0.0
10505,"F_nurses_it[6,472]",-0.0
10506,"N_nurses_it[6,473]",8.0
10507,"H_nurses_it[6,473]",0.0
10508,"F_nurses_it[6,473]",-0.0
10509,"N_nurses_it[6,474]",8.0
10510,"H_nurses_it[6,474]",0.0
10511,"F_nurses_it[6,474]",-0.0
10512,"N_nurses_it[6,475]",8.0
10513,"H_nurses_it[6,475]",0.0
10514,"F_nurses_it[6,475]",-0.0
10515,"N_nurses_it[6,476]",8.0
10516,"H_nurses_it[6,476]",0.0
10517,"F_nurses_it[6,476]",-0.0
10518,"N_nurses_it[6,477]",8.0
10519,"H_nurses_it[6,477]",0.0
10520,"F_nurses_it[6,477]",-0.0
10521,"N_nurses_it[6,478]",8.0
10522,"H_nurses_it[6,478]",0.0
10523,"F_nurses_it[6,478]",-0.0
10524,"N_nurses_it[6,479]",8.0
10525,"H_nurses_it[6,479]",0.0
10526,"F_nurses_it[6,479]",-0.0
10527,"N_nurses_it[6,480]",8.0
10528,"H_nurses_it[6,480]",0.0
10529,"F_nurses_it[6,480]",-0.0
10530,"N_nurses_it[6,481]",8.0
10531,"H_nurses_it[6,481]",0.0
10532,"F_nurses_it[6,481]",-0.0
10533,"N_nurses_it[6,482]",8.0
10534,"H_nurses_it[6,482]",0.0
10535,"F_nurses_it[6,482]",-0.0
10536,"N_nurses_it[6,483]",8.0
10537,"H_nurses_it[6,483]",0.0
10538,"F_nurses_it[6,483]",-0.0
10539,"N_nurses_it[6,484]",7.0
10540,"H_nurses_it[6,484]",0.0
10541,"F_nurses_it[6,484]",-0.0
10542,"N_nurses_it[6,485]",7.0
10543,"H_nurses_it[6,485]",0.0
10544,"F_nurses_it[6,485]",-0.0
10545,"N_nurses_it[6,486]",7.0
10546,"H_nurses_it[6,486]",0.0
10547,"F_nurses_it[6,486]",-0.0
10548,"N_nurses_it[6,487]",7.0
10549,"H_nurses_it[6,487]",0.0
10550,"F_nurses_it[6,487]",-0.0
10551,"N_nurses_it[6,488]",7.0
10552,"H_nurses_it[6,488]",0.0
10553,"F_nurses_it[6,488]",-0.0
10554,"N_nurses_it[6,489]",7.0
10555,"H_nurses_it[6,489]",0.0
10556,"F_nurses_it[6,489]",-0.0
10557,"N_nurses_it[6,490]",7.0
10558,"H_nurses_it[6,490]",0.0
10559,"F_nurses_it[6,490]",-0.0
10560,"N_nurses_it[6,491]",7.0
10561,"H_nurses_it[6,491]",0.0
10562,"F_nurses_it[6,491]",-0.0
10563,"N_nurses_it[6,492]",7.0
10564,"H_nurses_it[6,492]",0.0
10565,"F_nurses_it[6,492]",-0.0
10566,"N_nurses_it[6,493]",7.0
10567,"H_nurses_it[6,493]",0.0
10568,"F_nurses_it[6,493]",-0.0
10569,"N_nurses_it[6,494]",7.0
10570,"H_nurses_it[6,494]",0.0
10571,"F_nurses_it[6,494]",-0.0
10572,"N_nurses_it[6,495]",7.0
10573,"H_nurses_it[6,495]",0.0
10574,"F_nurses_it[6,495]",-0.0
10575,"N_nurses_it[6,496]",7.0
10576,"H_nurses_it[6,496]",0.0
10577,"F_nurses_it[6,496]",-0.0
10578,"N_nurses_it[6,497]",7.0
10579,"H_nurses_it[6,497]",0.0
10580,"F_nurses_it[6,497]",-0.0
10581,"N_nurses_it[6,498]",7.0
10582,"H_nurses_it[6,498]",0.0
10583,"F_nurses_it[6,498]",-0.0
10584,"N_nurses_it[6,499]",7.0
10585,"H_nurses_it[6,499]",0.0
10586,"F_nurses_it[6,499]",-0.0
10587,"N_nurses_it[6,500]",7.0
10588,"H_nurses_it[6,500]",0.0
10589,"F_nurses_it[6,500]",-0.0
10590,"N_nurses_it[6,501]",7.0
10591,"H_nurses_it[6,501]",0.0
10592,"F_nurses_it[6,501]",-0.0
10593,"N_nurses_it[6,502]",7.0
10594,"H_nurses_it[6,502]",0.0
10595,"F_nurses_it[6,502]",-0.0
10596,"N_nurses_it[6,503]",7.0
10597,"H_nurses_it[6,503]",0.0
10598,"F_nurses_it[6,503]",-0.0
10599,"N_nurses_it[6,504]",7.0
10600,"H_nurses_it[6,504]",0.0
10601,"F_nurses_it[6,504]",-0.0
10602,"N_nurses_it[6,505]",4.0
10603,"H_nurses_it[6,505]",0.0
10604,"F_nurses_it[6,505]",-0.0
10605,"N_nurses_it[6,506]",4.0
10606,"H_nurses_it[6,506]",0.0
10607,"F_nurses_it[6,506]",-0.0
10608,"N_nurses_it[6,507]",4.0
10609,"H_nurses_it[6,507]",0.0
10610,"F_nurses_it[6,507]",-0.0
10611,"N_nurses_it[6,508]",4.0
10612,"H_nurses_it[6,508]",0.0
10613,"F_nurses_it[6,508]",-0.0
10614,"N_nurses_it[6,509]",4.0
10615,"H_nurses_it[6,509]",0.0
10616,"F_nurses_it[6,509]",-0.0
10617,"N_nurses_it[6,510]",4.0
10618,"H_nurses_it[6,510]",0.0
10619,"F_nurses_it[6,510]",-0.0
10620,"N_nurses_it[6,511]",4.0
10621,"H_nurses_it[6,511]",0.0
10622,"F_nurses_it[6,511]",-0.0
10623,"N_nurses_it[6,512]",4.0
10624,"H_nurses_it[6,512]",0.0
10625,"F_nurses_it[6,512]",-0.0
10626,"N_nurses_it[6,513]",4.0
10627,"H_nurses_it[6,513]",0.0
10628,"F_nurses_it[6,513]",-0.0
10629,"N_nurses_it[6,514]",4.0
10630,"H_nurses_it[6,514]",0.0
10631,"F_nurses_it[6,514]",-0.0
10632,"N_nurses_it[6,515]",4.0
10633,"H_nurses_it[6,515]",0.0
10634,"F_nurses_it[6,515]",-0.0
10635,"N_nurses_it[6,516]",4.0
10636,"H_nurses_it[6,516]",0.0
10637,"F_nurses_it[6,516]",-0.0
10638,"N_nurses_it[6,517]",4.0
10639,"H_nurses_it[6,517]",0.0
10640,"F_nurses_it[6,517]",-0.0
10641,"N_nurses_it[6,518]",7.0
10642,"H_nurses_it[6,518]",0.0
10643,"F_nurses_it[6,518]",-0.0
10644,"N_nurses_it[6,519]",7.0
10645,"H_nurses_it[6,519]",0.0
10646,"F_nurses_it[6,519]",-0.0
10647,"N_nurses_it[6,520]",7.0
10648,"H_nurses_it[6,520]",0.0
10649,"F_nurses_it[6,520]",-0.0
10650,"N_nurses_it[6,521]",7.0
10651,"H_nurses_it[6,521]",0.0
10652,"F_nurses_it[6,521]",-0.0
10653,"N_nurses_it[6,522]",7.0
10654,"H_nurses_it[6,522]",0.0
10655,"F_nurses_it[6,522]",-0.0
10656,"N_nurses_it[6,523]",7.0
10657,"H_nurses_it[6,523]",0.0
10658,"F_nurses_it[6,523]",-0.0
10659,"N_nurses_it[6,524]",7.0
10660,"H_nurses_it[6,524]",0.0
10661,"F_nurses_it[6,524]",-0.0
10662,"N_nurses_it[6,525]",7.0
10663,"H_nurses_it[6,525]",0.0
10664,"F_nurses_it[6,525]",-0.0
10665,"N_nurses_it[6,526]",7.0
10666,"H_nurses_it[6,526]",0.0
10667,"F_nurses_it[6,526]",-0.0
10668,"N_nurses_it[6,527]",7.0
10669,"H_nurses_it[6,527]",0.0
10670,"F_nurses_it[6,527]",-0.0
10671,"N_nurses_it[6,528]",7.0
10672,"H_nurses_it[6,528]",0.0
10673,"F_nurses_it[6,528]",-0.0
10674,"N_nurses_it[6,529]",7.0
10675,"H_nurses_it[6,529]",0.0
10676,"F_nurses_it[6,529]",-0.0
10677,"N_nurses_it[6,530]",7.0
10678,"H_nurses_it[6,530]",0.0
10679,"F_nurses_it[6,530]",-0.0
10680,"N_nurses_it[6,531]",7.0
10681,"H_nurses_it[6,531]",0.0
10682,"F_nurses_it[6,531]",-0.0
10683,"N_nurses_it[6,532]",7.0
10684,"H_nurses_it[6,532]",0.0
10685,"F_nurses_it[6,532]",-0.0
10686,"N_nurses_it[6,533]",7.0
10687,"H_nurses_it[6,533]",0.0
10688,"F_nurses_it[6,533]",-0.0
10689,"N_nurses_it[6,534]",7.0
10690,"H_nurses_it[6,534]",0.0
10691,"F_nurses_it[6,534]",-0.0
10692,"N_nurses_it[6,535]",7.0
10693,"H_nurses_it[6,535]",0.0
10694,"F_nurses_it[6,535]",-0.0
10695,"N_nurses_it[6,536]",6.0
10696,"H_nurses_it[6,536]",0.0
10697,"F_nurses_it[6,536]",-0.0
10698,"N_nurses_it[6,537]",6.0
