i,t,Capacity
333,7,495000
333,8,495000
333,9,495000
333,10,495000
333,11,495000
333,12,495000
334,1,345000
334,2,345000
334,3,345000
334,4,345000
334,5,345000
334,6,345000
334,7,345000
334,8,345000
334,9,345000
334,10,345000
334,11,345000
334,12,345000
335,1,170000
335,2,170000
335,3,170000
335,4,170000
335,5,170000
335,6,170000
335,7,170000
335,8,170000
335,9,170000
335,10,170000
335,11,170000
335,12,170000
336,1,390000
336,2,390000
336,3,390000
336,4,390000
336,5,390000
336,6,390000
336,7,390000
336,8,390000
336,9,390000
336,10,390000
336,11,390000
336,12,390000
337,1,170000
337,2,170000
337,3,170000
337,4,170000
337,5,170000
337,6,170000
337,7,170000
337,8,170000
337,9,170000
337,10,170000
337,11,170000
337,12,170000
338,1,450000
338,2,450000
338,3,450000
338,4,450000
338,5,450000
338,6,450000
338,7,450000
338,8,450000
338,9,450000
338,10,450000
338,11,450000
338,12,450000
339,1,390000
339,2,390000
339,3,390000
339,4,390000
339,5,390000
339,6,390000
339,7,390000
339,8,390000
339,9,390000
339,10,390000
339,11,390000
339,12,390000
340,1,495000
340,2,495000
340,3,495000
340,4,495000
340,5,495000
340,6,495000
340,7,495000
340,8,495000
340,9,495000
340,10,495000
340,11,495000
340,12,495000
341,1,170000
341,2,170000
341,3,170000
341,4,170000
341,5,170000
341,6,170000
341,7,170000
341,8,170000
341,9,170000
341,10,170000
341,11,170000
341,12,170000
342,1,265000
342,2,265000
342,3,265000
342,4,265000
342,5,265000
342,6,265000
342,7,265000
342,8,265000
342,9,265000
342,10,265000
342,11,265000
342,12,265000
343,1,45000
343,2,45000
343,3,45000
343,4,45000
343,5,45000
343,6,45000
343,7,45000
343,8,45000
343,9,45000
343,10,45000
343,11,45000
343,12,45000
344,1,45000
344,2,45000
344,3,45000
344,4,45000
344,5,45000
344,6,45000
344,7,45000
344,8,45000
344,9,45000
344,10,45000
344,11,45000
344,12,45000
345,1,125000
345,2,125000
345,3,125000
345,4,125000
345,5,125000
345,6,125000
345,7,125000
345,8,125000
345,9,125000
345,10,125000
345,11,125000
345,12,125000
346,1,125000
346,2,125000
346,3,125000
346,4,125000
346,5,125000
346,6,125000
346,7,125000
346,8,125000
346,9,125000
346,10,125000
346,11,125000
346,12,125000
347,1,230000
347,2,230000
347,3,230000
347,4,230000
347,5,230000
347,6,230000
347,7,230000
347,8,230000
347,9,230000
347,10,230000
347,11,230000
347,12,230000
348,1,170000
348,2,170000
348,3,170000
348,4,170000
348,5,170000
348,6,170000
348,7,170000
348,8,170000
348,9,170000
348,10,170000
348,11,170000
348,12,170000
349,1,45000
349,2,45000
349,3,45000
349,4,45000
349,5,45000
349,6,45000
349,7,45000
349,8,45000
349,9,45000
349,10,45000
349,11,45000
349,12,45000
350,1,345000
350,2,345000
350,3,345000
350,4,345000
350,5,345000
350,6,345000
350,7,345000
350,8,345000
350,9,345000
350,10,345000
350,11,345000
350,12,345000
351,1,265000
351,2,265000
351,3,265000
351,4,265000
351,5,265000
351,6,265000
351,7,265000
351,8,265000
351,9,265000
351,10,265000
351,11,265000
351,12,265000
352,1,345000
352,2,345000
352,3,345000
352,4,345000
352,5,345000
352,6,345000
352,7,345000
352,8,345000
352,9,345000
352,10,345000
352,11,345000
352,12,345000
353,1,170000
353,2,170000
353,3,170000
353,4,170000
353,5,170000
353,6,170000
353,7,170000
353,8,170000
353,9,170000
353,10,170000
353,11,170000
353,12,170000
354,1,345000
354,2,345000
354,3,345000
354,4,345000
354,5,345000
354,6,345000
354,7,345000
354,8,345000
354,9,345000
354,10,345000
354,11,345000
354,12,345000
355,1,495000
355,2,495000
355,3,495000
355,4,495000
355,5,495000
355,6,495000
355,7,495000
355,8,495000
355,9,495000
355,10,495000
355,11,495000
355,12,495000
356,1,450000
356,2,450000
356,3,450000
356,4,450000
356,5,450000
356,6,450000
356,7,450000
356,8,450000
356,9,450000
356,10,450000
356,11,450000
356,12,450000
357,1,170000
357,2,170000
357,3,170000
357,4,170000
357,5,170000
357,6,170000
357,7,170000
357,8,170000
357,9,170000
357,10,170000
357,11,170000
357,12,170000
358,1,125000
358,2,125000
358,3,125000
358,4,125000
358,5,125000
358,6,125000
358,7,125000
358,8,125000
358,9,125000
358,10,125000
358,11,125000
358,12,125000
359,1,345000
359,2,345000
359,3,345000
359,4,345000
359,5,345000
359,6,345000
359,7,345000
359,8,345000
359,9,345000
359,10,345000
359,11,345000
359,12,345000
360,1,345000
360,2,345000
360,3,345000
360,4,345000
360,5,345000
360,6,345000
360,7,345000
360,8,345000
360,9,345000
360,10,345000
360,11,345000
360,12,345000
361,1,150000
361,2,150000
361,3,150000
361,4,150000
361,5,150000
361,6,150000
361,7,150000
361,8,150000
361,9,150000
361,10,150000
361,11,150000
361,12,150000
362,1,345000
362,2,345000
362,3,345000
362,4,345000
362,5,345000
362,6,345000
362,7,345000
362,8,345000
362,9,345000
362,10,345000
362,11,345000
362,12,345000
363,1,345000
363,2,345000
363,3,345000
363,4,345000
363,5,345000
363,6,345000
363,7,345000
363,8,345000
363,9,345000
363,10,345000
363,11,345000
363,12,345000
364,1,345000
364,2,345000
364,3,345000
364,4,345000
364,5,345000
364,6,345000
364,7,345000
364,8,345000
364,9,345000
364,10,345000
364,11,345000
364,12,345000
365,1,265000
365,2,265000
365,3,265000
365,4,265000
365,5,265000
365,6,265000
365,7,265000
365,8,265000
365,9,265000
365,10,265000
365,11,265000
365,12,265000
366,1,450000
366,2,450000
366,3,450000
366,4,450000
366,5,450000
366,6,450000
366,7,450000
366,8,450000
366,9,450000
366,10,450000
366,11,450000
366,12,450000
367,1,345000
367,2,345000
367,3,345000
367,4,345000
367,5,345000
367,6,345000
367,7,345000
367,8,345000
367,9,345000
367,10,345000
367,11,345000
367,12,345000
368,1,125000
368,2,125000
368,3,125000
368,4,125000
368,5,125000
368,6,125000
368,7,125000
368,8,125000
368,9,125000
368,10,125000
368,11,125000
368,12,125000
369,1,125000
369,2,125000
369,3,125000
369,4,125000
369,5,125000
369,6,125000
369,7,125000
369,8,125000
369,9,125000
369,10,125000
369,11,125000
369,12,125000
370,1,125000
370,2,125000
370,3,125000
370,4,125000
370,5,125000
370,6,125000
370,7,125000
370,8,125000
370,9,125000
370,10,125000
370,11,125000
370,12,125000
371,1,45000
371,2,45000
371,3,45000
371,4,45000
371,5,45000
371,6,45000
371,7,45000
371,8,45000
371,9,45000
371,10,45000
371,11,45000
371,12,45000
372,1,125000
372,2,125000
372,3,125000
372,4,125000
372,5,125000
372,6,125000
372,7,125000
372,8,125000
372,9,125000
372,10,125000
372,11,125000
372,12,125000
373,1,450000
373,2,450000
373,3,450000
373,4,450000
373,5,450000
373,6,450000
373,7,450000
373,8,450000
373,9,450000
373,10,450000
373,11,450000
373,12,450000
374,1,125000
374,2,125000
374,3,125000
374,4,125000
374,5,125000
374,6,125000
374,7,125000
374,8,125000
374,9,125000
374,10,125000
374,11,125000
374,12,125000
375,1,125000
375,2,125000
375,3,125000
375,4,125000
375,5,125000
375,6,125000
375,7,125000
375,8,125000
375,9,125000
375,10,125000
375,11,125000
375,12,125000
376,1,265000
376,2,265000
376,3,265000
376,4,265000
376,5,265000
376,6,265000
376,7,265000
376,8,265000
376,9,265000
376,10,265000
376,11,265000
376,12,265000
377,1,170000
377,2,170000
377,3,170000
377,4,170000
377,5,170000
377,6,170000
377,7,170000
377,8,170000
377,9,170000
377,10,170000
377,11,170000
377,12,170000
378,1,125000
378,2,125000
378,3,125000
378,4,125000
378,5,125000
378,6,125000
378,7,125000
378,8,125000
378,9,125000
378,10,125000
378,11,125000
378,12,125000
379,1,125000
379,2,125000
379,3,125000
379,4,125000
379,5,125000
379,6,125000
379,7,125000
379,8,125000
379,9,125000
379,10,125000
379,11,125000
379,12,125000
380,1,125000
380,2,125000
380,3,125000
380,4,125000
380,5,125000
380,6,125000
380,7,125000
380,8,125000
380,9,125000
380,10,125000
380,11,125000
380,12,125000
381,1,310000
381,2,310000
381,3,310000
381,4,310000
381,5,310000
381,6,310000
381,7,310000
381,8,310000
381,9,310000
381,10,310000
381,11,310000
381,12,310000
382,1,150000
382,2,150000
382,3,150000
382,4,150000
382,5,150000
382,6,150000
382,7,150000
382,8,150000
382,9,150000
382,10,150000
382,11,150000
382,12,150000
383,1,450000
383,2,450000
383,3,450000
383,4,450000
383,5,450000
383,6,450000
383,7,450000
383,8,450000
383,9,450000
383,10,450000
383,11,450000
383,12,450000
384,1,45000
384,2,45000
384,3,45000
384,4,45000
384,5,45000
384,6,45000
384,7,45000
384,8,45000
384,9,45000
384,10,45000
384,11,45000
384,12,45000
385,1,125000
385,2,125000
385,3,125000
385,4,125000
385,5,125000
385,6,125000
385,7,125000
385,8,125000
385,9,125000
385,10,125000
385,11,125000
385,12,125000
386,1,125000
386,2,125000
386,3,125000
386,4,125000
386,5,125000
386,6,125000
386,7,125000
386,8,125000
386,9,125000
386,10,125000
386,11,125000
386,12,125000
387,1,310000
387,2,310000
387,3,310000
387,4,310000
387,5,310000
387,6,310000
387,7,310000
387,8,310000
387,9,310000
387,10,310000
387,11,310000
387,12,310000
388,1,450000
388,2,450000
388,3,450000
388,4,450000
388,5,450000
388,6,450000
388,7,450000
388,8,450000
388,9,450000
388,10,450000
388,11,450000
388,12,450000
389,1,495000
389,2,495000
389,3,495000
389,4,495000
389,5,495000
389,6,495000
389,7,495000
389,8,495000
389,9,495000
389,10,495000
389,11,495000
389,12,495000
390,1,45000
390,2,45000
390,3,45000
390,4,45000
390,5,45000
390,6,45000
390,7,45000
390,8,45000
390,9,45000
390,10,45000
390,11,45000
390,12,45000
391,1,90000
391,2,90000
391,3,90000
391,4,90000
391,5,90000
391,6,90000
391,7,90000
391,8,90000
391,9,90000
391,10,90000
391,11,90000
391,12,90000
392,1,125000
392,2,125000
392,3,125000
392,4,125000
392,5,125000
392,6,125000
392,7,125000
392,8,125000
392,9,125000
392,10,125000
392,11,125000
392,12,125000
393,1,265000
393,2,265000
393,3,265000
393,4,265000
393,5,265000
393,6,265000
393,7,265000
393,8,265000
393,9,265000
393,10,265000
393,11,265000
393,12,265000
394,1,45000
394,2,45000
394,3,45000
394,4,45000
394,5,45000
394,6,45000
394,7,45000
394,8,45000
394,9,45000
394,10,45000
394,11,45000
394,12,45000
395,1,345000
395,2,345000
395,3,345000
395,4,345000
395,5,345000
395,6,345000
395,7,345000
395,8,345000
395,9,345000
395,10,345000
395,11,345000
395,12,345000
396,1,45000
396,2,45000
396,3,45000
396,4,45000
396,5,45000
396,6,45000
396,7,45000
396,8,45000
396,9,45000
396,10,45000
396,11,45000
396,12,45000
397,1,345000
397,2,345000
397,3,345000
397,4,345000
397,5,345000
397,6,345000
397,7,345000
397,8,345000
397,9,345000
397,10,345000
397,11,345000
397,12,345000
398,1,150000
398,2,150000
398,3,150000
398,4,150000
398,5,150000
398,6,150000
398,7,150000
398,8,150000
398,9,150000
398,10,150000
398,11,150000
398,12,150000
399,1,170000
399,2,170000
399,3,170000
399,4,170000
399,5,170000
399,6,170000
399,7,170000
399,8,170000
399,9,170000
399,10,170000
399,11,170000
399,12,170000
400,1,265000
400,2,265000
400,3,265000
400,4,265000
400,5,265000
400,6,265000
400,7,265000
400,8,265000
400,9,265000
400,10,265000
400,11,265000
400,12,265000
401,1,310000
401,2,310000
401,3,310000
401,4,310000
401,5,310000
401,6,310000
401,7,310000
401,8,310000
401,9,310000
401,10,310000
401,11,310000
401,12,310000
402,1,125000
402,2,125000
402,3,125000
402,4,125000
402,5,125000
402,6,125000
402,7,125000
402,8,125000
402,9,125000
402,10,125000
402,11,125000
402,12,125000
403,1,230000
403,2,230000
403,3,230000
403,4,230000
403,5,230000
403,6,230000
403,7,230000
403,8,230000
403,9,230000
403,10,230000
403,11,230000
403,12,230000
404,1,125000
404,2,125000
404,3,125000
404,4,125000
404,5,125000
404,6,125000
404,7,125000
404,8,125000
404,9,125000
404,10,125000
404,11,125000
404,12,125000
405,1,370000
405,2,370000
405,3,370000
405,4,370000
405,5,370000
405,6,370000
405,7,370000
405,8,370000
405,9,370000
405,10,370000
405,11,370000
405,12,370000
406,1,265000
406,2,265000
406,3,265000
406,4,265000
406,5,265000
406,6,265000
406,7,265000
406,8,265000
406,9,265000
406,10,265000
406,11,265000
406,12,265000
407,1,90000
407,2,90000
407,3,90000
407,4,90000
407,5,90000
407,6,90000
407,7,90000
407,8,90000
407,9,90000
407,10,90000
407,11,90000
407,12,90000
408,1,125000
408,2,125000
408,3,125000
408,4,125000
408,5,125000
408,6,125000
408,7,125000
408,8,125000
408,9,125000
408,10,125000
408,11,125000
408,12,125000
409,1,265000
409,2,265000
409,3,265000
409,4,265000
409,5,265000
409,6,265000
409,7,265000
409,8,265000
409,9,265000
409,10,265000
409,11,265000
409,12,265000
410,1,170000
410,2,170000
410,3,170000
410,4,170000
410,5,170000
410,6,170000
410,7,170000
410,8,170000
410,9,170000
410,10,170000
410,11,170000
410,12,170000
411,1,345000
411,2,345000
411,3,345000
411,4,345000
411,5,345000
411,6,345000
411,7,345000
411,8,345000
411,9,345000
411,10,345000
411,11,345000
411,12,345000
412,1,125000
412,2,125000
412,3,125000
412,4,125000
412,5,125000
412,6,125000
412,7,125000
412,8,125000
412,9,125000
412,10,125000
412,11,125000
412,12,125000
413,1,125000
413,2,125000
413,3,125000
413,4,125000
413,5,125000
413,6,125000
413,7,125000
413,8,125000
413,9,125000
413,10,125000
413,11,125000
413,12,125000
414,1,345000
414,2,345000
414,3,345000
414,4,345000
414,5,345000
414,6,345000
414,7,345000
414,8,345000
414,9,345000
414,10,345000
414,11,345000
414,12,345000
415,1,150000
415,2,150000
415,3,150000
415,4,150000
415,5,150000
415,6,150000
415,7,150000
415,8,150000
415,9,150000
415,10,150000
415,11,150000
415,12,150000
416,1,310000
416,2,310000
416,3,310000
416,4,310000
416,5,310000
416,6,310000
416,7,310000
416,8,310000
416,9,310000
416,10,310000
416,11,310000
416,12,310000
417,1,125000
417,2,125000
417,3,125000
417,4,125000
417,5,125000
417,6,125000
417,7,125000
417,8,125000
417,9,125000
417,10,125000
417,11,125000
417,12,125000
418,1,125000
418,2,125000
418,3,125000
418,4,125000
418,5,125000
418,6,125000
418,7,125000
418,8,125000
418,9,125000
418,10,125000
418,11,125000
418,12,125000
419,1,170000
419,2,170000
419,3,170000
419,4,170000
419,5,170000
419,6,170000
419,7,170000
419,8,170000
419,9,170000
419,10,170000
419,11,170000
419,12,170000
420,1,230000
420,2,230000
420,3,230000
420,4,230000
420,5,230000
420,6,230000
420,7,230000
420,8,230000
420,9,230000
420,10,230000
420,11,230000
420,12,230000
421,1,310000
421,2,310000
421,3,310000
421,4,310000
421,5,310000
421,6,310000
421,7,310000
421,8,310000
421,9,310000
421,10,310000
421,11,310000
421,12,310000
422,1,415000
422,2,415000
422,3,415000
422,4,415000
422,5,415000
422,6,415000
422,7,415000
422,8,415000
422,9,415000
422,10,415000
422,11,415000
422,12,415000
423,1,45000
423,2,45000
423,3,45000
423,4,45000
423,5,45000
423,6,45000
423,7,45000
423,8,45000
423,9,45000
423,10,45000
423,11,45000
423,12,45000
424,1,390000
424,2,390000
424,3,390000
424,4,390000
424,5,390000
424,6,390000
424,7,390000
424,8,390000
424,9,390000
424,10,390000
424,11,390000
424,12,390000
425,1,495000
425,2,495000
425,3,495000
425,4,495000
425,5,495000
425,6,495000
425,7,495000
425,8,495000
425,9,495000
425,10,495000
425,11,495000
425,12,495000
426,1,170000
426,2,170000
426,3,170000
426,4,170000
426,5,170000
426,6,170000
426,7,170000
426,8,170000
426,9,170000
426,10,170000
426,11,170000
426,12,170000
427,1,390000
427,2,390000
427,3,390000
427,4,390000
427,5,390000
427,6,390000
427,7,390000
427,8,390000
427,9,390000
427,10,390000
427,11,390000
427,12,390000
428,1,150000
428,2,150000
428,3,150000
428,4,150000
428,5,150000
428,6,150000
428,7,150000
428,8,150000
428,9,150000
428,10,150000
428,11,150000
428,12,150000
429,1,125000
429,2,125000
429,3,125000
429,4,125000
429,5,125000
429,6,125000
429,7,125000
429,8,125000
429,9,125000
429,10,125000
429,11,125000
429,12,125000
430,1,90000
430,2,90000
430,3,90000
430,4,90000
430,5,90000
430,6,90000
430,7,90000
430,8,90000
430,9,90000
430,10,90000
430,11,90000
430,12,90000
431,1,170000
431,2,170000
431,3,170000
431,4,170000
431,5,170000
431,6,170000
431,7,170000
431,8,170000
431,9,170000
431,10,170000
431,11,170000
431,12,170000
432,1,125000
432,2,125000
432,3,125000
432,4,125000
432,5,125000
432,6,125000
432,7,125000
432,8,125000
432,9,125000
432,10,125000
432,11,125000
432,12,125000
433,1,125000
433,2,125000
433,3,125000
433,4,125000
433,5,125000
433,6,125000
433,7,125000
433,8,125000
433,9,125000
433,10,125000
433,11,125000
433,12,125000
434,1,390000
434,2,390000
434,3,390000
434,4,390000
434,5,390000
434,6,390000
434,7,390000
434,8,390000
434,9,390000
434,10,390000
434,11,390000
434,12,390000
435,1,45000
435,2,45000
435,3,45000
435,4,45000
435,5,45000
435,6,45000
435,7,45000
435,8,45000
435,9,45000
435,10,45000
435,11,45000
435,12,45000
436,1,125000
436,2,125000
436,3,125000
436,4,125000
436,5,125000
436,6,125000
436,7,125000
436,8,125000
436,9,125000
436,10,125000
436,11,125000
436,12,125000
437,1,125000
437,2,125000
437,3,125000
437,4,125000
437,5,125000
437,6,125000
437,7,125000
437,8,125000
437,9,125000
437,10,125000
437,11,125000
437,12,125000
438,1,45000
438,2,45000
438,3,45000
438,4,45000
438,5,45000
438,6,45000
438,7,45000
438,8,45000
438,9,45000
438,10,45000
438,11,45000
438,12,45000
439,1,345000
439,2,345000
439,3,345000
439,4,345000
439,5,345000
439,6,345000
439,7,345000
439,8,345000
439,9,345000
439,10,345000
439,11,345000
439,12,345000
440,1,125000
440,2,125000
440,3,125000
440,4,125000
440,5,125000
440,6,125000
440,7,125000
440,8,125000
440,9,125000
440,10,125000
440,11,125000
440,12,125000
441,1,415000
441,2,415000
441,3,415000
441,4,415000
441,5,415000
441,6,415000
441,7,415000
441,8,415000
441,9,415000
441,10,415000
441,11,415000
441,12,415000
442,1,345000
442,2,345000
442,3,345000
442,4,345000
442,5,345000
442,6,345000
442,7,345000
442,8,345000
442,9,345000
442,10,345000
442,11,345000
442,12,345000
443,1,170000
443,2,170000
443,3,170000
443,4,170000
443,5,170000
443,6,170000
443,7,170000
443,8,170000
443,9,170000
443,10,170000
443,11,170000
443,12,170000
444,1,345000
444,2,345000
444,3,345000
444,4,345000
444,5,345000
444,6,345000
444,7,345000
444,8,345000
444,9,345000
444,10,345000
444,11,345000
444,12,345000
445,1,275000
445,2,275000
445,3,275000
445,4,275000
445,5,275000
445,6,275000
445,7,275000
445,8,275000
445,9,275000
445,10,275000
445,11,275000
445,12,275000
446,1,310000
446,2,310000
446,3,310000
446,4,310000
446,5,310000
446,6,310000
446,7,310000
446,8,310000
446,9,310000
446,10,310000
446,11,310000
446,12,310000
447,1,390000
447,2,390000
447,3,390000
447,4,390000
447,5,390000
447,6,390000
447,7,390000
447,8,390000
447,9,390000
447,10,390000
447,11,390000
447,12,390000
448,1,125000
448,2,125000
448,3,125000
448,4,125000
448,5,125000
448,6,125000
448,7,125000
448,8,125000
448,9,125000
448,10,125000
448,11,125000
448,12,125000
449,1,370000
449,2,370000
449,3,370000
449,4,370000
449,5,370000
449,6,370000
449,7,370000
449,8,370000
449,9,370000
449,10,370000
449,11,370000
449,12,370000
450,1,45000
450,2,45000
450,3,45000
450,4,45000
450,5,45000
450,6,45000
450,7,45000
450,8,45000
450,9,45000
450,10,45000
450,11,45000
450,12,45000
451,1,230000
451,2,230000
451,3,230000
451,4,230000
451,5,230000
451,6,230000
451,7,230000
451,8,230000
451,9,230000
451,10,230000
451,11,230000
451,12,230000
452,1,345000
452,2,345000
452,3,345000
452,4,345000
452,5,345000
452,6,345000
452,7,345000
452,8,345000
452,9,345000
452,10,345000
452,11,345000
452,12,345000
453,1,390000
453,2,390000
453,3,390000
453,4,390000
453,5,390000
453,6,390000
453,7,390000
453,8,390000
453,9,390000
453,10,390000
453,11,390000
453,12,390000
454,1,425000
454,2,425000
454,3,425000
454,4,425000
454,5,425000
454,6,425000
454,7,425000
454,8,425000
454,9,425000
454,10,425000
454,11,425000
454,12,425000
455,1,170000
455,2,170000
455,3,170000
455,4,170000
455,5,170000
455,6,170000
455,7,170000
455,8,170000
455,9,170000
455,10,170000
455,11,170000
455,12,170000
456,1,530000
456,2,530000
456,3,530000
456,4,530000
456,5,530000
456,6,530000
456,7,530000
456,8,530000
456,9,530000
456,10,530000
456,11,530000
456,12,530000
457,1,390000
457,2,390000
457,3,390000
457,4,390000
457,5,390000
457,6,390000
457,7,390000
457,8,390000
457,9,390000
457,10,390000
457,11,390000
457,12,390000
458,1,495000
458,2,495000
458,3,495000
458,4,495000
458,5,495000
458,6,495000
458,7,495000
458,8,495000
458,9,495000
458,10,495000
458,11,495000
458,12,495000
459,1,390000
459,2,390000
459,3,390000
459,4,390000
459,5,390000
459,6,390000
459,7,390000
459,8,390000
459,9,390000
459,10,390000
459,11,390000
459,12,390000
460,1,205000
460,2,205000
460,3,205000
460,4,205000
460,5,205000
460,6,205000
460,7,205000
460,8,205000
460,9,205000
460,10,205000
460,11,205000
460,12,205000
461,1,345000
461,2,345000
461,3,345000
461,4,345000
461,5,345000
461,6,345000
461,7,345000
461,8,345000
461,9,345000
461,10,345000
461,11,345000
461,12,345000
462,1,495000
462,2,495000
462,3,495000
462,4,495000
462,5,495000
462,6,495000
462,7,495000
462,8,495000
462,9,495000
462,10,495000
462,11,495000
462,12,495000
463,1,345000
463,2,345000
463,3,345000
463,4,345000
463,5,345000
463,6,345000
463,7,345000
463,8,345000
463,9,345000
463,10,345000
463,11,345000
463,12,345000
464,1,345000
464,2,345000
464,3,345000
464,4,345000
464,5,345000
464,6,345000
464,7,345000
464,8,345000
464,9,345000
464,10,345000
464,11,345000
464,12,345000
465,1,125000
465,2,125000
465,3,125000
465,4,125000
465,5,125000
465,6,125000
465,7,125000
465,8,125000
465,9,125000
465,10,125000
465,11,125000
465,12,125000
466,1,125000
466,2,125000
466,3,125000
466,4,125000
466,5,125000
466,6,125000
466,7,125000
466,8,125000
466,9,125000
466,10,125000
466,11,125000
466,12,125000
467,1,230000
467,2,230000
467,3,230000
467,4,230000
467,5,230000
467,6,230000
467,7,230000
467,8,230000
467,9,230000
467,10,230000
467,11,230000
467,12,230000
468,1,125000
468,2,125000
468,3,125000
468,4,125000
468,5,125000
468,6,125000
468,7,125000
468,8,125000
468,9,125000
468,10,125000
468,11,125000
468,12,125000
469,1,345000
469,2,345000
469,3,345000
469,4,345000
469,5,345000
469,6,345000
469,7,345000
469,8,345000
469,9,345000
469,10,345000
469,11,345000
469,12,345000
470,1,450000
470,2,450000
470,3,450000
470,4,450000
470,5,450000
470,6,450000
470,7,450000
470,8,450000
470,9,450000
470,10,450000
470,11,450000
470,12,450000
471,1,125000
471,2,125000
471,3,125000
471,4,125000
471,5,125000
471,6,125000
471,7,125000
471,8,125000
471,9,125000
471,10,125000
471,11,125000
471,12,125000
472,1,125000
472,2,125000
472,3,125000
472,4,125000
472,5,125000
472,6,125000
472,7,125000
472,8,125000
472,9,125000
472,10,125000
472,11,125000
472,12,125000
473,1,45000
473,2,45000
473,3,45000
473,4,45000
473,5,45000
473,6,45000
473,7,45000
473,8,45000
473,9,45000
473,10,45000
473,11,45000
473,12,45000
474,1,345000
474,2,345000
474,3,345000
474,4,345000
474,5,345000
474,6,345000
474,7,345000
474,8,345000
474,9,345000
474,10,345000
474,11,345000
474,12,345000
475,1,125000
475,2,125000
475,3,125000
475,4,125000
475,5,125000
475,6,125000
475,7,125000
475,8,125000
475,9,125000
475,10,125000
475,11,125000
475,12,125000
476,1,45000
476,2,45000
476,3,45000
476,4,45000
476,5,45000
476,6,45000
476,7,45000
476,8,45000
476,9,45000
476,10,45000
476,11,45000
476,12,45000
477,1,265000
477,2,265000
477,3,265000
477,4,265000
477,5,265000
477,6,265000
477,7,265000
477,8,265000
477,9,265000
477,10,265000
477,11,265000
477,12,265000
478,1,125000
478,2,125000
478,3,125000
478,4,125000
478,5,125000
478,6,125000
478,7,125000
478,8,125000
478,9,125000
478,10,125000
478,11,125000
478,12,125000
479,1,345000
479,2,345000
479,3,345000
479,4,345000
479,5,345000
479,6,345000
479,7,345000
479,8,345000
479,9,345000
479,10,345000
479,11,345000
479,12,345000
480,1,265000
480,2,265000
480,3,265000
480,4,265000
480,5,265000
480,6,265000
480,7,265000
480,8,265000
480,9,265000
480,10,265000
480,11,265000
480,12,265000
481,1,450000
481,2,450000
481,3,450000
481,4,450000
481,5,450000
481,6,450000
481,7,450000
481,8,450000
481,9,450000
481,10,450000
481,11,450000
481,12,450000
482,1,345000
482,2,345000
482,3,345000
482,4,345000
482,5,345000
482,6,345000
482,7,345000
482,8,345000
482,9,345000
482,10,345000
482,11,345000
482,12,345000
483,1,345000
483,2,345000
483,3,345000
483,4,345000
483,5,345000
483,6,345000
483,7,345000
483,8,345000
483,9,345000
483,10,345000
483,11,345000
483,12,345000
484,1,230000
484,2,230000
484,3,230000
484,4,230000
484,5,230000
484,6,230000
484,7,230000
484,8,230000
484,9,230000
484,10,230000
484,11,230000
484,12,230000
485,1,390000
485,2,390000
485,3,390000
485,4,390000
485,5,390000
485,6,390000
485,7,390000
485,8,390000
485,9,390000
485,10,390000
485,11,390000
485,12,390000
486,1,450000
486,2,450000
486,3,450000
486,4,450000
486,5,450000
486,6,450000
486,7,450000
486,8,450000
486,9,450000
486,10,450000
486,11,450000
486,12,450000
487,1,230000
487,2,230000
487,3,230000
487,4,230000
487,5,230000
487,6,230000
487,7,230000
487,8,230000
487,9,230000
487,10,230000
487,11,230000
487,12,230000
488,1,45000
488,2,45000
488,3,45000
488,4,45000
488,5,45000
488,6,45000
488,7,45000
488,8,45000
488,9,45000
488,10,45000
488,11,45000
488,12,45000
489,1,265000
489,2,265000
489,3,265000
489,4,265000
489,5,265000
489,6,265000
489,7,265000
489,8,265000
489,9,265000
489,10,265000
489,11,265000
489,12,265000
490,1,345000
490,2,345000
490,3,345000
490,4,345000
490,5,345000
490,6,345000
490,7,345000
490,8,345000
490,9,345000
490,10,345000
490,11,345000
490,12,345000
491,1,170000
491,2,170000
491,3,170000
491,4,170000
491,5,170000
491,6,170000
491,7,170000
491,8,170000
491,9,170000
491,10,170000
491,11,170000
491,12,170000
492,1,265000
492,2,265000
492,3,265000
492,4,265000
492,5,265000
492,6,265000
492,7,265000
492,8,265000
492,9,265000
492,10,265000
492,11,265000
492,12,265000
493,1,125000
493,2,125000
493,3,125000
493,4,125000
493,5,125000
493,6,125000
493,7,125000
493,8,125000
493,9,125000
493,10,125000
493,11,125000
493,12,125000
494,1,345000
494,2,345000
494,3,345000
494,4,345000
494,5,345000
494,6,345000
494,7,345000
494,8,345000
494,9,345000
494,10,345000
494,11,345000
494,12,345000
495,1,170000
495,2,170000
495,3,170000
495,4,170000
495,5,170000
495,6,170000
495,7,170000
495,8,170000
495,9,170000
495,10,170000
495,11,170000
495,12,170000
496,1,125000
496,2,125000
496,3,125000
496,4,125000
496,5,125000
496,6,125000
496,7,125000
496,8,125000
496,9,125000
496,10,125000
496,11,125000
496,12,125000
497,1,125000
497,2,125000
497,3,125000
497,4,125000
497,5,125000
497,6,125000
497,7,125000
497,8,125000
497,9,125000
497,10,125000
497,11,125000
497,12,125000
498,1,45000
498,2,45000
498,3,45000
498,4,45000
498,5,45000
498,6,45000
498,7,45000
498,8,45000
498,9,45000
498,10,45000
498,11,45000
498,12,45000
499,1,125000
499,2,125000
499,3,125000
499,4,125000
499,5,125000
499,6,125000
499,7,125000
499,8,125000
499,9,125000
499,10,125000
499,11,125000
499,12,125000
