i,j,t,demand
138,1,8,1312
138,1,9,1312
138,1,10,1312
138,1,11,1312
138,1,12,1312
138,2,1,21
138,2,2,21
138,2,3,21
138,2,4,21
138,2,5,21
138,2,6,21
138,2,7,21
138,2,8,21
138,2,9,21
138,2,10,21
138,2,11,21
138,2,12,21
139,1,1,1312
139,1,2,1312
139,1,3,1312
139,1,4,1312
139,1,5,1312
139,1,6,1312
139,1,7,1312
139,1,8,1312
139,1,9,1312
139,1,10,1312
139,1,11,1312
139,1,12,1312
139,2,1,21
139,2,2,21
139,2,3,21
139,2,4,21
139,2,5,21
139,2,6,21
139,2,7,21
139,2,8,21
139,2,9,21
139,2,10,21
139,2,11,21
139,2,12,21
140,1,1,1312
140,1,2,1312
140,1,3,1312
140,1,4,1312
140,1,5,1312
140,1,6,1312
140,1,7,1312
140,1,8,1312
140,1,9,1312
140,1,10,1312
140,1,11,1312
140,1,12,1312
140,2,1,21
140,2,2,21
140,2,3,21
140,2,4,21
140,2,5,21
140,2,6,21
140,2,7,21
140,2,8,21
140,2,9,21
140,2,10,21
140,2,11,21
140,2,12,21
141,1,1,1312
141,1,2,1312
141,1,3,1312
141,1,4,1312
141,1,5,1312
141,1,6,1312
141,1,7,1312
141,1,8,1312
141,1,9,1312
141,1,10,1312
141,1,11,1312
141,1,12,1312
141,2,1,21
141,2,2,21
141,2,3,21
141,2,4,21
141,2,5,21
141,2,6,21
141,2,7,21
141,2,8,21
141,2,9,21
141,2,10,21
141,2,11,21
141,2,12,21
142,1,1,1312
142,1,2,1312
142,1,3,1312
142,1,4,1312
142,1,5,1312
142,1,6,1312
142,1,7,1312
142,1,8,1312
142,1,9,1312
142,1,10,1312
142,1,11,1312
142,1,12,1312
142,2,1,21
142,2,2,21
142,2,3,21
142,2,4,21
142,2,5,21
142,2,6,21
142,2,7,21
142,2,8,21
142,2,9,21
142,2,10,21
142,2,11,21
142,2,12,21
143,1,1,1312
143,1,2,1312
143,1,3,1312
143,1,4,1312
143,1,5,1312
143,1,6,1312
143,1,7,1312
143,1,8,1312
143,1,9,1312
143,1,10,1312
143,1,11,1312
143,1,12,1312
143,2,1,21
143,2,2,21
143,2,3,21
143,2,4,21
143,2,5,21
143,2,6,21
143,2,7,21
143,2,8,21
143,2,9,21
143,2,10,21
143,2,11,21
143,2,12,21
144,1,1,1312
144,1,2,1312
144,1,3,1312
144,1,4,1312
144,1,5,1312
144,1,6,1312
144,1,7,1312
144,1,8,1312
144,1,9,1312
144,1,10,1312
144,1,11,1312
144,1,12,1312
144,2,1,21
144,2,2,21
144,2,3,21
144,2,4,21
144,2,5,21
144,2,6,21
144,2,7,21
144,2,8,21
144,2,9,21
144,2,10,21
144,2,11,21
144,2,12,21
145,1,1,1312
145,1,2,1312
145,1,3,1312
145,1,4,1312
145,1,5,1312
145,1,6,1312
145,1,7,1312
145,1,8,1312
145,1,9,1312
145,1,10,1312
145,1,11,1312
145,1,12,1312
145,2,1,21
145,2,2,21
145,2,3,21
145,2,4,21
145,2,5,21
145,2,6,21
145,2,7,21
145,2,8,21
145,2,9,21
145,2,10,21
145,2,11,21
145,2,12,21
146,1,1,1312
146,1,2,1312
146,1,3,1312
146,1,4,1312
146,1,5,1312
146,1,6,1312
146,1,7,1312
146,1,8,1312
146,1,9,1312
146,1,10,1312
146,1,11,1312
146,1,12,1312
146,2,1,21
146,2,2,21
146,2,3,21
146,2,4,21
146,2,5,21
146,2,6,21
146,2,7,21
146,2,8,21
146,2,9,21
146,2,10,21
146,2,11,21
146,2,12,21
147,1,1,1312
147,1,2,1312
147,1,3,1312
147,1,4,1312
147,1,5,1312
147,1,6,1312
147,1,7,1312
147,1,8,1312
147,1,9,1312
147,1,10,1312
147,1,11,1312
147,1,12,1312
147,2,1,21
147,2,2,21
147,2,3,21
147,2,4,21
147,2,5,21
147,2,6,21
147,2,7,21
147,2,8,21
147,2,9,21
147,2,10,21
147,2,11,21
147,2,12,21
148,1,1,1312
148,1,2,1312
148,1,3,1312
148,1,4,1312
148,1,5,1312
148,1,6,1312
148,1,7,1312
148,1,8,1312
148,1,9,1312
148,1,10,1312
148,1,11,1312
148,1,12,1312
148,2,1,21
148,2,2,21
148,2,3,21
148,2,4,21
148,2,5,21
148,2,6,21
148,2,7,21
148,2,8,21
148,2,9,21
148,2,10,21
148,2,11,21
148,2,12,21
149,1,1,1312
149,1,2,1312
149,1,3,1312
149,1,4,1312
149,1,5,1312
149,1,6,1312
149,1,7,1312
149,1,8,1312
149,1,9,1312
149,1,10,1312
149,1,11,1312
149,1,12,1312
149,2,1,21
149,2,2,21
149,2,3,21
149,2,4,21
149,2,5,21
149,2,6,21
149,2,7,21
149,2,8,21
149,2,9,21
149,2,10,21
149,2,11,21
149,2,12,21
150,1,1,1312
150,1,2,1312
150,1,3,1312
150,1,4,1312
150,1,5,1312
150,1,6,1312
150,1,7,1312
150,1,8,1312
150,1,9,1312
150,1,10,1312
150,1,11,1312
150,1,12,1312
150,2,1,21
150,2,2,21
150,2,3,21
150,2,4,21
150,2,5,21
150,2,6,21
150,2,7,21
150,2,8,21
150,2,9,21
150,2,10,21
150,2,11,21
150,2,12,21
151,1,1,1312
151,1,2,1312
151,1,3,1312
151,1,4,1312
151,1,5,1312
151,1,6,1312
151,1,7,1312
151,1,8,1312
151,1,9,1312
151,1,10,1312
151,1,11,1312
151,1,12,1312
151,2,1,21
151,2,2,21
151,2,3,21
151,2,4,21
151,2,5,21
151,2,6,21
151,2,7,21
151,2,8,21
151,2,9,21
151,2,10,21
151,2,11,21
151,2,12,21
152,1,1,1172
152,1,2,1172
152,1,3,1172
152,1,4,1172
152,1,5,1172
152,1,6,1172
152,1,7,1172
152,1,8,1172
152,1,9,1172
152,1,10,1172
152,1,11,1172
152,1,12,1172
152,2,1,19
152,2,2,19
152,2,3,19
152,2,4,19
152,2,5,19
152,2,6,19
152,2,7,19
152,2,8,19
152,2,9,19
152,2,10,19
152,2,11,19
152,2,12,19
153,1,1,1172
153,1,2,1172
153,1,3,1172
153,1,4,1172
153,1,5,1172
153,1,6,1172
153,1,7,1172
153,1,8,1172
153,1,9,1172
153,1,10,1172
153,1,11,1172
153,1,12,1172
153,2,1,19
153,2,2,19
153,2,3,19
153,2,4,19
153,2,5,19
153,2,6,19
153,2,7,19
153,2,8,19
153,2,9,19
153,2,10,19
153,2,11,19
153,2,12,19
154,1,1,1172
154,1,2,1172
154,1,3,1172
154,1,4,1172
154,1,5,1172
154,1,6,1172
154,1,7,1172
154,1,8,1172
154,1,9,1172
154,1,10,1172
154,1,11,1172
154,1,12,1172
154,2,1,19
154,2,2,19
154,2,3,19
154,2,4,19
154,2,5,19
154,2,6,19
154,2,7,19
154,2,8,19
154,2,9,19
154,2,10,19
154,2,11,19
154,2,12,19
155,1,1,1172
155,1,2,1172
155,1,3,1172
155,1,4,1172
155,1,5,1172
155,1,6,1172
155,1,7,1172
155,1,8,1172
155,1,9,1172
155,1,10,1172
155,1,11,1172
155,1,12,1172
155,2,1,19
155,2,2,19
155,2,3,19
155,2,4,19
155,2,5,19
155,2,6,19
155,2,7,19
155,2,8,19
155,2,9,19
155,2,10,19
155,2,11,19
155,2,12,19
156,1,1,1172
156,1,2,1172
156,1,3,1172
156,1,4,1172
156,1,5,1172
156,1,6,1172
156,1,7,1172
156,1,8,1172
156,1,9,1172
156,1,10,1172
156,1,11,1172
156,1,12,1172
156,2,1,19
156,2,2,19
156,2,3,19
156,2,4,19
156,2,5,19
156,2,6,19
156,2,7,19
156,2,8,19
156,2,9,19
156,2,10,19
156,2,11,19
156,2,12,19
157,1,1,1172
157,1,2,1172
157,1,3,1172
157,1,4,1172
157,1,5,1172
157,1,6,1172
157,1,7,1172
157,1,8,1172
157,1,9,1172
157,1,10,1172
157,1,11,1172
157,1,12,1172
157,2,1,19
157,2,2,19
157,2,3,19
157,2,4,19
157,2,5,19
157,2,6,19
157,2,7,19
157,2,8,19
157,2,9,19
157,2,10,19
157,2,11,19
157,2,12,19
158,1,1,1172
158,1,2,1172
158,1,3,1172
158,1,4,1172
158,1,5,1172
158,1,6,1172
158,1,7,1172
158,1,8,1172
158,1,9,1172
158,1,10,1172
158,1,11,1172
158,1,12,1172
158,2,1,19
158,2,2,19
158,2,3,19
158,2,4,19
158,2,5,19
158,2,6,19
158,2,7,19
158,2,8,19
158,2,9,19
158,2,10,19
158,2,11,19
158,2,12,19
159,1,1,1172
159,1,2,1172
159,1,3,1172
159,1,4,1172
159,1,5,1172
159,1,6,1172
159,1,7,1172
159,1,8,1172
159,1,9,1172
159,1,10,1172
159,1,11,1172
159,1,12,1172
159,2,1,19
159,2,2,19
159,2,3,19
159,2,4,19
159,2,5,19
159,2,6,19
159,2,7,19
159,2,8,19
159,2,9,19
159,2,10,19
159,2,11,19
159,2,12,19
160,1,1,1172
160,1,2,1172
160,1,3,1172
160,1,4,1172
160,1,5,1172
160,1,6,1172
160,1,7,1172
160,1,8,1172
160,1,9,1172
160,1,10,1172
160,1,11,1172
160,1,12,1172
160,2,1,19
160,2,2,19
160,2,3,19
160,2,4,19
160,2,5,19
160,2,6,19
160,2,7,19
160,2,8,19
160,2,9,19
160,2,10,19
160,2,11,19
160,2,12,19
161,1,1,1172
161,1,2,1172
161,1,3,1172
161,1,4,1172
161,1,5,1172
161,1,6,1172
161,1,7,1172
161,1,8,1172
161,1,9,1172
161,1,10,1172
161,1,11,1172
161,1,12,1172
161,2,1,19
161,2,2,19
161,2,3,19
161,2,4,19
161,2,5,19
161,2,6,19
161,2,7,19
161,2,8,19
161,2,9,19
161,2,10,19
161,2,11,19
161,2,12,19
162,1,1,1172
162,1,2,1172
162,1,3,1172
162,1,4,1172
162,1,5,1172
162,1,6,1172
162,1,7,1172
162,1,8,1172
162,1,9,1172
162,1,10,1172
162,1,11,1172
162,1,12,1172
162,2,1,19
162,2,2,19
162,2,3,19
162,2,4,19
162,2,5,19
162,2,6,19
162,2,7,19
162,2,8,19
162,2,9,19
162,2,10,19
162,2,11,19
162,2,12,19
163,1,1,1172
163,1,2,1172
163,1,3,1172
163,1,4,1172
163,1,5,1172
163,1,6,1172
163,1,7,1172
163,1,8,1172
163,1,9,1172
163,1,10,1172
163,1,11,1172
163,1,12,1172
163,2,1,19
163,2,2,19
163,2,3,19
163,2,4,19
163,2,5,19
163,2,6,19
163,2,7,19
163,2,8,19
163,2,9,19
163,2,10,19
163,2,11,19
163,2,12,19
164,1,1,1172
164,1,2,1172
164,1,3,1172
164,1,4,1172
164,1,5,1172
164,1,6,1172
164,1,7,1172
164,1,8,1172
164,1,9,1172
164,1,10,1172
164,1,11,1172
164,1,12,1172
164,2,1,19
164,2,2,19
164,2,3,19
164,2,4,19
164,2,5,19
164,2,6,19
164,2,7,19
164,2,8,19
164,2,9,19
164,2,10,19
164,2,11,19
164,2,12,19
165,1,1,1172
165,1,2,1172
165,1,3,1172
165,1,4,1172
165,1,5,1172
165,1,6,1172
165,1,7,1172
165,1,8,1172
165,1,9,1172
165,1,10,1172
165,1,11,1172
165,1,12,1172
165,2,1,19
165,2,2,19
165,2,3,19
165,2,4,19
165,2,5,19
165,2,6,19
165,2,7,19
165,2,8,19
165,2,9,19
165,2,10,19
165,2,11,19
165,2,12,19
166,1,1,1172
166,1,2,1172
166,1,3,1172
166,1,4,1172
166,1,5,1172
166,1,6,1172
166,1,7,1172
166,1,8,1172
166,1,9,1172
166,1,10,1172
166,1,11,1172
166,1,12,1172
166,2,1,19
166,2,2,19
166,2,3,19
166,2,4,19
166,2,5,19
166,2,6,19
166,2,7,19
166,2,8,19
166,2,9,19
166,2,10,19
166,2,11,19
166,2,12,19
167,1,1,1172
167,1,2,1172
167,1,3,1172
167,1,4,1172
167,1,5,1172
167,1,6,1172
167,1,7,1172
167,1,8,1172
167,1,9,1172
167,1,10,1172
167,1,11,1172
167,1,12,1172
167,2,1,19
167,2,2,19
167,2,3,19
167,2,4,19
167,2,5,19
167,2,6,19
167,2,7,19
167,2,8,19
167,2,9,19
167,2,10,19
167,2,11,19
167,2,12,19
168,1,1,1172
168,1,2,1172
168,1,3,1172
168,1,4,1172
168,1,5,1172
168,1,6,1172
168,1,7,1172
168,1,8,1172
168,1,9,1172
168,1,10,1172
168,1,11,1172
168,1,12,1172
168,2,1,19
168,2,2,19
168,2,3,19
168,2,4,19
168,2,5,19
168,2,6,19
168,2,7,19
168,2,8,19
168,2,9,19
168,2,10,19
168,2,11,19
168,2,12,19
169,1,1,1172
169,1,2,1172
169,1,3,1172
169,1,4,1172
169,1,5,1172
169,1,6,1172
169,1,7,1172
169,1,8,1172
169,1,9,1172
169,1,10,1172
169,1,11,1172
169,1,12,1172
169,2,1,19
169,2,2,19
169,2,3,19
169,2,4,19
169,2,5,19
169,2,6,19
169,2,7,19
169,2,8,19
169,2,9,19
169,2,10,19
169,2,11,19
169,2,12,19
170,1,1,1172
170,1,2,1172
170,1,3,1172
170,1,4,1172
170,1,5,1172
170,1,6,1172
170,1,7,1172
170,1,8,1172
170,1,9,1172
170,1,10,1172
170,1,11,1172
170,1,12,1172
170,2,1,19
170,2,2,19
170,2,3,19
170,2,4,19
170,2,5,19
170,2,6,19
170,2,7,19
170,2,8,19
170,2,9,19
170,2,10,19
170,2,11,19
170,2,12,19
171,1,1,1172
171,1,2,1172
171,1,3,1172
171,1,4,1172
171,1,5,1172
171,1,6,1172
171,1,7,1172
171,1,8,1172
171,1,9,1172
171,1,10,1172
171,1,11,1172
171,1,12,1172
171,2,1,19
171,2,2,19
171,2,3,19
171,2,4,19
171,2,5,19
171,2,6,19
171,2,7,19
171,2,8,19
171,2,9,19
171,2,10,19
171,2,11,19
171,2,12,19
172,1,1,1172
172,1,2,1172
172,1,3,1172
172,1,4,1172
172,1,5,1172
172,1,6,1172
172,1,7,1172
172,1,8,1172
172,1,9,1172
172,1,10,1172
172,1,11,1172
172,1,12,1172
172,2,1,19
172,2,2,19
172,2,3,19
172,2,4,19
172,2,5,19
172,2,6,19
172,2,7,19
172,2,8,19
172,2,9,19
172,2,10,19
172,2,11,19
172,2,12,19
173,1,1,1172
173,1,2,1172
173,1,3,1172
173,1,4,1172
173,1,5,1172
173,1,6,1172
173,1,7,1172
173,1,8,1172
173,1,9,1172
173,1,10,1172
173,1,11,1172
173,1,12,1172
173,2,1,19
173,2,2,19
173,2,3,19
173,2,4,19
173,2,5,19
173,2,6,19
173,2,7,19
173,2,8,19
173,2,9,19
173,2,10,19
173,2,11,19
173,2,12,19
174,1,1,1172
174,1,2,1172
174,1,3,1172
174,1,4,1172
174,1,5,1172
174,1,6,1172
174,1,7,1172
174,1,8,1172
174,1,9,1172
174,1,10,1172
174,1,11,1172
174,1,12,1172
174,2,1,19
174,2,2,19
174,2,3,19
174,2,4,19
174,2,5,19
174,2,6,19
174,2,7,19
174,2,8,19
174,2,9,19
174,2,10,19
174,2,11,19
174,2,12,19
175,1,1,1172
175,1,2,1172
175,1,3,1172
175,1,4,1172
175,1,5,1172
175,1,6,1172
175,1,7,1172
175,1,8,1172
175,1,9,1172
175,1,10,1172
175,1,11,1172
175,1,12,1172
175,2,1,19
175,2,2,19
175,2,3,19
175,2,4,19
175,2,5,19
175,2,6,19
175,2,7,19
175,2,8,19
175,2,9,19
175,2,10,19
175,2,11,19
175,2,12,19
176,1,1,1172
176,1,2,1172
176,1,3,1172
176,1,4,1172
176,1,5,1172
176,1,6,1172
176,1,7,1172
176,1,8,1172
176,1,9,1172
176,1,10,1172
176,1,11,1172
176,1,12,1172
176,2,1,19
176,2,2,19
176,2,3,19
176,2,4,19
176,2,5,19
176,2,6,19
176,2,7,19
176,2,8,19
176,2,9,19
176,2,10,19
176,2,11,19
176,2,12,19
177,1,1,1172
177,1,2,1172
177,1,3,1172
177,1,4,1172
177,1,5,1172
177,1,6,1172
177,1,7,1172
177,1,8,1172
177,1,9,1172
177,1,10,1172
177,1,11,1172
177,1,12,1172
177,2,1,19
177,2,2,19
177,2,3,19
177,2,4,19
177,2,5,19
177,2,6,19
177,2,7,19
177,2,8,19
177,2,9,19
177,2,10,19
177,2,11,19
177,2,12,19
178,1,1,1172
178,1,2,1172
178,1,3,1172
178,1,4,1172
178,1,5,1172
178,1,6,1172
178,1,7,1172
178,1,8,1172
178,1,9,1172
178,1,10,1172
178,1,11,1172
178,1,12,1172
178,2,1,19
178,2,2,19
178,2,3,19
178,2,4,19
178,2,5,19
178,2,6,19
178,2,7,19
178,2,8,19
178,2,9,19
178,2,10,19
178,2,11,19
178,2,12,19
179,1,1,1153
179,1,2,1153
179,1,3,1153
179,1,4,1153
179,1,5,1153
179,1,6,1153
179,1,7,1153
179,1,8,1153
179,1,9,1153
179,1,10,1153
179,1,11,1153
179,1,12,1153
179,2,1,19
179,2,2,19
179,2,3,19
179,2,4,19
179,2,5,19
179,2,6,19
179,2,7,19
179,2,8,19
179,2,9,19
179,2,10,19
179,2,11,19
179,2,12,19
180,1,1,1153
180,1,2,1153
180,1,3,1153
180,1,4,1153
180,1,5,1153
180,1,6,1153
180,1,7,1153
180,1,8,1153
180,1,9,1153
180,1,10,1153
180,1,11,1153
180,1,12,1153
180,2,1,19
180,2,2,19
180,2,3,19
180,2,4,19
180,2,5,19
180,2,6,19
180,2,7,19
180,2,8,19
180,2,9,19
180,2,10,19
180,2,11,19
180,2,12,19
181,1,1,1153
181,1,2,1153
181,1,3,1153
181,1,4,1153
181,1,5,1153
181,1,6,1153
181,1,7,1153
181,1,8,1153
181,1,9,1153
181,1,10,1153
181,1,11,1153
181,1,12,1153
181,2,1,19
181,2,2,19
181,2,3,19
181,2,4,19
181,2,5,19
181,2,6,19
181,2,7,19
181,2,8,19
181,2,9,19
181,2,10,19
181,2,11,19
181,2,12,19
182,1,1,1153
182,1,2,1153
182,1,3,1153
182,1,4,1153
182,1,5,1153
182,1,6,1153
182,1,7,1153
182,1,8,1153
182,1,9,1153
182,1,10,1153
182,1,11,1153
182,1,12,1153
182,2,1,19
182,2,2,19
182,2,3,19
182,2,4,19
182,2,5,19
182,2,6,19
182,2,7,19
182,2,8,19
182,2,9,19
182,2,10,19
182,2,11,19
182,2,12,19
183,1,1,1153
183,1,2,1153
183,1,3,1153
183,1,4,1153
183,1,5,1153
183,1,6,1153
183,1,7,1153
183,1,8,1153
183,1,9,1153
183,1,10,1153
183,1,11,1153
183,1,12,1153
183,2,1,19
183,2,2,19
183,2,3,19
183,2,4,19
183,2,5,19
183,2,6,19
183,2,7,19
183,2,8,19
183,2,9,19
183,2,10,19
183,2,11,19
183,2,12,19
184,1,1,1153
184,1,2,1153
184,1,3,1153
184,1,4,1153
184,1,5,1153
184,1,6,1153
184,1,7,1153
184,1,8,1153
184,1,9,1153
184,1,10,1153
184,1,11,1153
184,1,12,1153
184,2,1,19
184,2,2,19
184,2,3,19
184,2,4,19
184,2,5,19
184,2,6,19
184,2,7,19
184,2,8,19
184,2,9,19
184,2,10,19
184,2,11,19
184,2,12,19
185,1,1,1153
185,1,2,1153
185,1,3,1153
185,1,4,1153
185,1,5,1153
185,1,6,1153
185,1,7,1153
185,1,8,1153
185,1,9,1153
185,1,10,1153
185,1,11,1153
185,1,12,1153
185,2,1,19
185,2,2,19
185,2,3,19
185,2,4,19
185,2,5,19
185,2,6,19
185,2,7,19
185,2,8,19
185,2,9,19
185,2,10,19
185,2,11,19
185,2,12,19
186,1,1,1153
186,1,2,1153
186,1,3,1153
186,1,4,1153
186,1,5,1153
186,1,6,1153
186,1,7,1153
186,1,8,1153
186,1,9,1153
186,1,10,1153
186,1,11,1153
186,1,12,1153
186,2,1,19
186,2,2,19
186,2,3,19
186,2,4,19
186,2,5,19
186,2,6,19
186,2,7,19
186,2,8,19
186,2,9,19
186,2,10,19
186,2,11,19
186,2,12,19
187,1,1,1153
187,1,2,1153
187,1,3,1153
187,1,4,1153
187,1,5,1153
187,1,6,1153
187,1,7,1153
187,1,8,1153
187,1,9,1153
187,1,10,1153
187,1,11,1153
187,1,12,1153
187,2,1,19
187,2,2,19
187,2,3,19
187,2,4,19
187,2,5,19
187,2,6,19
187,2,7,19
187,2,8,19
187,2,9,19
187,2,10,19
187,2,11,19
187,2,12,19
188,1,1,1153
188,1,2,1153
188,1,3,1153
188,1,4,1153
188,1,5,1153
188,1,6,1153
188,1,7,1153
188,1,8,1153
188,1,9,1153
188,1,10,1153
188,1,11,1153
188,1,12,1153
188,2,1,19
188,2,2,19
188,2,3,19
188,2,4,19
188,2,5,19
188,2,6,19
188,2,7,19
188,2,8,19
188,2,9,19
188,2,10,19
188,2,11,19
188,2,12,19
189,1,1,1153
189,1,2,1153
189,1,3,1153
189,1,4,1153
189,1,5,1153
189,1,6,1153
189,1,7,1153
189,1,8,1153
189,1,9,1153
189,1,10,1153
189,1,11,1153
189,1,12,1153
189,2,1,19
189,2,2,19
189,2,3,19
189,2,4,19
189,2,5,19
189,2,6,19
189,2,7,19
189,2,8,19
189,2,9,19
189,2,10,19
189,2,11,19
189,2,12,19
190,1,1,1153
190,1,2,1153
190,1,3,1153
190,1,4,1153
190,1,5,1153
190,1,6,1153
190,1,7,1153
190,1,8,1153
190,1,9,1153
190,1,10,1153
190,1,11,1153
190,1,12,1153
190,2,1,19
190,2,2,19
190,2,3,19
190,2,4,19
190,2,5,19
190,2,6,19
190,2,7,19
190,2,8,19
190,2,9,19
190,2,10,19
190,2,11,19
190,2,12,19
191,1,1,1153
191,1,2,1153
191,1,3,1153
191,1,4,1153
191,1,5,1153
191,1,6,1153
191,1,7,1153
191,1,8,1153
191,1,9,1153
191,1,10,1153
191,1,11,1153
191,1,12,1153
191,2,1,19
191,2,2,19
191,2,3,19
191,2,4,19
191,2,5,19
191,2,6,19
191,2,7,19
191,2,8,19
191,2,9,19
191,2,10,19
191,2,11,19
191,2,12,19
192,1,1,1153
192,1,2,1153
192,1,3,1153
192,1,4,1153
192,1,5,1153
192,1,6,1153
192,1,7,1153
192,1,8,1153
192,1,9,1153
192,1,10,1153
192,1,11,1153
192,1,12,1153
192,2,1,19
192,2,2,19
192,2,3,19
192,2,4,19
192,2,5,19
192,2,6,19
192,2,7,19
192,2,8,19
192,2,9,19
192,2,10,19
192,2,11,19
192,2,12,19
193,1,1,1153
193,1,2,1153
193,1,3,1153
193,1,4,1153
193,1,5,1153
193,1,6,1153
193,1,7,1153
193,1,8,1153
193,1,9,1153
193,1,10,1153
193,1,11,1153
193,1,12,1153
193,2,1,19
193,2,2,19
193,2,3,19
193,2,4,19
193,2,5,19
193,2,6,19
193,2,7,19
193,2,8,19
193,2,9,19
193,2,10,19
193,2,11,19
193,2,12,19
194,1,1,1153
194,1,2,1153
194,1,3,1153
194,1,4,1153
194,1,5,1153
194,1,6,1153
194,1,7,1153
194,1,8,1153
194,1,9,1153
194,1,10,1153
194,1,11,1153
194,1,12,1153
194,2,1,19
194,2,2,19
194,2,3,19
194,2,4,19
194,2,5,19
194,2,6,19
194,2,7,19
194,2,8,19
194,2,9,19
194,2,10,19
194,2,11,19
194,2,12,19
195,1,1,1153
195,1,2,1153
195,1,3,1153
195,1,4,1153
195,1,5,1153
195,1,6,1153
195,1,7,1153
195,1,8,1153
195,1,9,1153
195,1,10,1153
195,1,11,1153
195,1,12,1153
195,2,1,19
195,2,2,19
195,2,3,19
195,2,4,19
195,2,5,19
195,2,6,19
195,2,7,19
195,2,8,19
195,2,9,19
195,2,10,19
195,2,11,19
195,2,12,19
196,1,1,1153
196,1,2,1153
196,1,3,1153
196,1,4,1153
196,1,5,1153
196,1,6,1153
196,1,7,1153
196,1,8,1153
196,1,9,1153
196,1,10,1153
196,1,11,1153
196,1,12,1153
196,2,1,19
196,2,2,19
196,2,3,19
196,2,4,19
196,2,5,19
196,2,6,19
196,2,7,19
196,2,8,19
196,2,9,19
196,2,10,19
196,2,11,19
196,2,12,19
197,1,1,1153
197,1,2,1153
197,1,3,1153
197,1,4,1153
197,1,5,1153
197,1,6,1153
197,1,7,1153
197,1,8,1153
197,1,9,1153
197,1,10,1153
197,1,11,1153
197,1,12,1153
197,2,1,19
197,2,2,19
197,2,3,19
197,2,4,19
197,2,5,19
197,2,6,19
197,2,7,19
197,2,8,19
197,2,9,19
197,2,10,19
197,2,11,19
197,2,12,19
198,1,1,1153
198,1,2,1153
198,1,3,1153
198,1,4,1153
198,1,5,1153
198,1,6,1153
198,1,7,1153
198,1,8,1153
198,1,9,1153
198,1,10,1153
198,1,11,1153
198,1,12,1153
198,2,1,19
198,2,2,19
198,2,3,19
198,2,4,19
198,2,5,19
198,2,6,19
198,2,7,19
198,2,8,19
198,2,9,19
198,2,10,19
198,2,11,19
198,2,12,19
199,1,1,1153
199,1,2,1153
199,1,3,1153
199,1,4,1153
199,1,5,1153
199,1,6,1153
199,1,7,1153
199,1,8,1153
199,1,9,1153
199,1,10,1153
199,1,11,1153
199,1,12,1153
199,2,1,19
199,2,2,19
199,2,3,19
199,2,4,19
199,2,5,19
199,2,6,19
199,2,7,19
199,2,8,19
199,2,9,19
199,2,10,19
199,2,11,19
199,2,12,19
200,1,1,1153
200,1,2,1153
200,1,3,1153
200,1,4,1153
200,1,5,1153
200,1,6,1153
200,1,7,1153
200,1,8,1153
200,1,9,1153
200,1,10,1153
200,1,11,1153
200,1,12,1153
200,2,1,19
200,2,2,19
200,2,3,19
200,2,4,19
200,2,5,19
200,2,6,19
200,2,7,19
200,2,8,19
200,2,9,19
200,2,10,19
200,2,11,19
200,2,12,19
201,1,1,1153
201,1,2,1153
201,1,3,1153
201,1,4,1153
201,1,5,1153
201,1,6,1153
201,1,7,1153
201,1,8,1153
201,1,9,1153
201,1,10,1153
201,1,11,1153
201,1,12,1153
201,2,1,19
201,2,2,19
201,2,3,19
201,2,4,19
201,2,5,19
201,2,6,19
201,2,7,19
201,2,8,19
201,2,9,19
201,2,10,19
201,2,11,19
201,2,12,19
202,1,1,1153
202,1,2,1153
202,1,3,1153
202,1,4,1153
202,1,5,1153
202,1,6,1153
202,1,7,1153
202,1,8,1153
202,1,9,1153
202,1,10,1153
202,1,11,1153
202,1,12,1153
202,2,1,19
202,2,2,19
202,2,3,19
202,2,4,19
202,2,5,19
202,2,6,19
202,2,7,19
202,2,8,19
202,2,9,19
202,2,10,19
202,2,11,19
202,2,12,19
203,1,1,1153
203,1,2,1153
203,1,3,1153
203,1,4,1153
203,1,5,1153
203,1,6,1153
203,1,7,1153
203,1,8,1153
203,1,9,1153
203,1,10,1153
203,1,11,1153
203,1,12,1153
203,2,1,19
203,2,2,19
203,2,3,19
203,2,4,19
203,2,5,19
203,2,6,19
203,2,7,19
203,2,8,19
203,2,9,19
203,2,10,19
203,2,11,19
203,2,12,19
204,1,1,1153
204,1,2,1153
204,1,3,1153
204,1,4,1153
204,1,5,1153
204,1,6,1153
204,1,7,1153
204,1,8,1153
204,1,9,1153
204,1,10,1153
204,1,11,1153
204,1,12,1153
204,2,1,19
204,2,2,19
204,2,3,19
204,2,4,19
204,2,5,19
204,2,6,19
204,2,7,19
204,2,8,19
204,2,9,19
204,2,10,19
204,2,11,19
204,2,12,19
205,1,1,1153
205,1,2,1153
205,1,3,1153
205,1,4,1153
205,1,5,1153
205,1,6,1153
205,1,7,1153
205,1,8,1153
205,1,9,1153
205,1,10,1153
205,1,11,1153
205,1,12,1153
205,2,1,19
205,2,2,19
205,2,3,19
205,2,4,19
205,2,5,19
205,2,6,19
205,2,7,19
205,2,8,19
205,2,9,19
205,2,10,19
205,2,11,19
205,2,12,19
206,1,1,1013
206,1,2,1013
206,1,3,1013
206,1,4,1013
206,1,5,1013
206,1,6,1013
206,1,7,1013
206,1,8,1013
206,1,9,1013
206,1,10,1013
206,1,11,1013
206,1,12,1013
206,2,1,16
206,2,2,16
206,2,3,16
206,2,4,16
206,2,5,16
206,2,6,16
206,2,7,16
206,2,8,16
206,2,9,16
